,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
37,73,1,178,0.0838912979197146,113,0.2523916296332909,7,0.029437262222942896,14,0.024291497975708502,146,0.004790036808915337
38,74,1,100,0.07846533373829102,123,0.2523916296332909,9,0.028300896172076557,22,0.024291497975708502,127,0.0047458424227875525
39,75,1,12,0.07821726314479269,104,0.25155404679158755,118,0.028104981231672387,28,0.024291497975708502,28,0.004742913996081307
40,77,1,141,0.0776182867769468,78,0.25099873984502774,41,0.027912957095881003,41,0.024291497975708502,12,0.004733699561786031
41,97,1,188,0.07589478580118467,175,0.2504458791845761,13,0.026188342649049134,104,0.024291497975708502,227,0.004733600250311906
42,103,1,140,0.07473792430696366,191,0.2490743245340582,123,0.026050305177283323,136,0.024291497975708502,64,0.00473278171037338
43,107,1,132,0.07413654275600633,137,0.24852989978097828,87,0.024378421211363445,157,0.024291497975708502,33,0.004729303087036594
44,113,1,138,0.07180559240753544,179,0.2479878498359816,6,0.023843731352124777,167,0.024291497975708502,82,0.00471124884436578
45,115,1,175,0.07003624822054055,91,0.24664301334012487,167,0.023727355993843718,175,0.024291497975708502,141,0.004646084181480089
46,116,1,23,0.0690813348561421,202,0.24664301334012487,236,0.023314527197710766,179,0.024291497975708502,70,0.0046280949660251775
47,120,1,192,0.06466538396140638,126,0.24610915400389083,18,0.022344424456848585,181,0.024291497975708502,13,0.004613062571894812
48,123,1,11,0.06220210075110446,20,0.24531268424983296,184,0.02222412237319985,202,0.024291497975708502,213,0.004610068678447877
49,126,1,91,0.06073629779025188,138,0.24531268424983296,82,0.02145182453932383,6,0.020242914979757085,22,0.004558135574326294
50,136,1,51,0.060142283565265436,184,0.24531268424983296,78,0.021021483179041723,20,0.020242914979757085,93,0.004550892323028292
51,137,1,211,0.0600023643426235,51,0.24504833868490855,38,0.020024461025491273,21,0.020242914979757085,186,0.004550165627336491
52,142,1,5,0.05567352350679215,180,0.24504833868490855,127,0.019872187778413177,23,0.020242914979757085,139,0.004536210003958489
53,146,1,189,0.05337193131882956,183,0.24478456221700226,66,0.019788329458987324,32,0.020242914979757085,157,0.004527655021703998
54,151,1,230,0.05226572246443924,45,0.24452135301031733,40,0.0194426028117809,33,0.020242914979757085,6,0.004489840926006468
55,167,1,17,0.0519276481564872,1,0.2439966290768188,104,0.019216158130633855,65,0.020242914979757085,65,0.00448722335233194
56,182,1,201,0.04885947163043277,22,0.24373511071767967,188,0.018616149609346676,70,0.020242914979757085,19,0.004469382621391791
57,184,1,55,0.048347657132878995,2,0.24347415235502687,1,0.017978745403848848,78,0.020242914979757085,87,0.004443088739380533
58,189,1,194,0.04814538688241892,189,0.24347415235502687,207,0.017911019764591564,106,0.020242914979757085,106,0.004372783493672497
59,192,1,195,0.0479166149275478,6,0.24295390843973838,186,0.01762661502076503,118,0.020242914979757085,150,0.00437262026729158
60,194,1,197,0.0479166149275478,9,0.24269461931653696,173,0.017215275341728814,120,0.020242914979757085,185,0.004346882270432772
61,196,1,198,0.0479166149275478,171,0.24217769786964338,142,0.01720366034756733,123,0.020242914979757085,144,0.004343971122536257
62,201,1,185,0.04730914658957674,36,0.24166297375089812,59,0.016881718974078294,131,0.020242914979757085,152,0.004342742180053399
63,207,1,207,0.0469649175028927,124,0.24166297375089812,179,0.016846886136215444,142,0.020242914979757085,120,0.004331203662671171
64,211,1,46,0.0466346308211853,164,0.24166297375089812,151,0.016789413741905974,151,0.020242914979757085,167,0.004328746457095501
65,214,1,131,0.04601172136419738,140,0.2411504329794222,143,0.01657199663207573,164,0.020242914979757085,164,0.004327080056961208
66,221,1,151,0.04526416991190383,46,0.24013184614529579,94,0.016520001231260347,172,0.020242914979757085,173,0.004298490117883843
67,228,1,167,0.04508648885984786,187,0.23987854251012145,187,0.016415454099707908,182,0.020242914979757085,209,0.004278967714157491
68,229,1,27,0.04454143779527004,185,0.23962577270768717,172,0.016117977264509448,184,0.020242914979757085,59,0.004276399343195305
69,230,1,196,0.0434871359863422,145,0.23762263145203252,126,0.016061572458092883,188,0.020242914979757085,32,0.0042744512677792244
70,233,1,103,0.042415262548249795,103,0.23712706809134007,161,0.01550311049669201,203,0.020242914979757085,172,0.00427305246389891
71,236,1,106,0.04029090762653521,97,0.23688006072874493,93,0.01543969204059101,207,0.020242914979757085,140,0.004271632713151356
72,241,1,164,0.03949083592974635,203,0.23688006072874493,24,0.015155122549499432,236,0.020242914979757085,92,0.004269923015147532
73,242,1,214,0.03886664725263663,18,0.23663356742933936,85,0.01509705954411641,1,0.016194331983805668,131,0.004267314990513387
74,1,0,146,0.03838687767882875,32,0.23638758659001574,136,0.014982423798738206,7,0.016194331983805668,31,0.00425738557898009
75,2,0,1,0.037268565339015805,33,0.23565270290113485,158,0.014824857258984095,8,0.016194331983805668,112,0.004231234908069046
76,4,0,193,0.03684612430298781,207,0.23540875600372166,64,0.014819570435745015,9,0.016194331983805668,7,0.004219948647146963
77,5,0,203,0.03567580861506312,41,0.23516531365004667,210,0.014631579930789089,11,0.016194331983805668,179,0.004218082074717472
78,6,0,145,0.034416905351215867,158,0.23467993632569156,14,0.0143786060541826,31,0.016194331983805668,175,0.004217769117114999
79,7,0,6,0.03377470445263823,157,0.23371516783103302,226,0.014135742927586521,34,0.016194331983805668,81,0.0042121822374130815
80,8,0,231,0.03341733395084463,178,0.23371516783103302,183,0.014069883284004917,38,0.016194331983805668,23,0.004191674976917261
81,9,0,126,0.0330190943471842,146,0.23323575210214886,120,0.013816306601297984,45,0.016194331983805668,95,0.004191082899604785
82,10,0,45,0.032744387255945744,154,0.23299678104466715,175,0.013805840927396212,46,0.016194331983805668,14,0.004174546807790781
83,11,0,65,0.03262482640926339,173,0.23275829918075244,145,0.013703938287935813,64,0.016194331983805668,153,0.004156465379883666
84,12,0,78,0.03125714894212145,211,0.23204577377509708,34,0.013438512247615803,66,0.016194331983805668,72,0.004155450867702289
85,17,0,215,0.029542783828076524,23,0.23180923374066784,31,0.013260565421554148,72,0.016194331983805668,158,0.00415344790782235
86,18,0,123,0.028761913878124743,230,0.23180923374066784,154,0.013158009718213995,74,0.016194331983805668,210,0.004145728778343502
87,19,0,105,0.02693580840861488,80,0.23063373052697275,112,0.013085160494261821,77,0.016194331983805668,193,0.0041130767523069696
88,21,0,213,0.026701099812257236,172,0.2297018770702981,191,0.012695532750135486,82,0.016194331983805668,40,0.004108237876357625
89,23,0,157,0.02653658600904728,210,0.2297018770702981,99,0.012577207398958007,87,0.016194331983805668,78,0.004107327788474473
90,27,0,233,0.024144164720504655,201,0.2294700891015087,70,0.012306034106846064,91,0.016194331983805668,151,0.004106182927309236
91,28,0,187,0.022750471290078733,27,0.22877752344023655,19,0.012290553726370196,92,0.016194331983805668,109,0.004103667900040423
92,29,0,172,0.021252520260825972,77,0.22854759628100013,74,0.01219431726604906,93,0.016194331983805668,111,0.004091826089962124
93,30,0,113,0.020941242584627526,59,0.22831813082288666,144,0.012036146471319769,111,0.016194331983805668,56,0.004081930593227497
94,31,0,56,0.020488414818011804,106,0.22808912567662498,92,0.011628907936115731,127,0.016194331983805668,104,0.004076526379958155
95,33,0,57,0.02006955339289735,209,0.22786057945851215,153,0.011501589475925578,140,0.016194331983805668,196,0.004057803806113708
96,35,0,204,0.019990977167571124,118,0.22763249079038553,171,0.011282182849335517,143,0.016194331983805668,165,0.004032258064516129
97,36,0,9,0.019971673421968122,193,0.2260485668982059,213,0.011208314330863833,145,0.016194331983805668,166,0.004032258064516129
98,37,0,216,0.01917166045092639,93,0.22582408967189188,164,0.010877691860219944,152,0.016194331983805668,199,0.004032258064516129
99,38,0,209,0.019171222575706984,10,0.22537647006897435,189,0.010800165626151152,158,0.016194331983805668,200,0.004032258064516129
100,39,0,221,0.018811400761091352,56,0.22537647006897435,8,0.01047653627144098,173,0.016194331983805668,239,0.004032258064516129
101,41,0,59,0.01816215261279027,74,0.22470835800355252,42,0.010368367938126373,180,0.016194331983805668,240,0.004032258064516129
102,42,0,152,0.017924211057793026,105,0.2242651462520662,233,0.010312626127241044,183,0.016194331983805668,244,0.004032258064516129
103,43,0,107,0.017327105146928593,111,0.2242651462520662,111,0.010152654831718207,185,0.016194331983805668,245,0.004032258064516129
104,44,0,133,0.01729179624248284,151,0.22382367942873538,22,0.010092780872790698,189,0.016194331983805668,246,0.004032258064516129
105,45,0,210,0.017271880019980878,28,0.22360359714807782,185,0.010034002229825797,192,0.016194331983805668,247,0.004032258064516129
106,46,0,61,0.01713263184154235,42,0.22338394724911112,106,0.009737628456707304,193,0.016194331983805668,233,0.004029509864690675
107,47,0,4,0.01656819084063458,39,0.22316472845887647,196,0.009506734588329901,196,0.016194331983805668,123,0.004023237410874705
108,48,0,158,0.016354625271741852,133,0.22316472845887647,140,0.00902206931321385,210,0.016194331983805668,215,0.004022095151256568
109,49,0,234,0.016129439243369473,192,0.22316472845887647,21,0.00888443601968326,213,0.016194331983805668,9,0.004018969639117227
110,51,0,47,0.015957095036436286,120,0.22272757913770336,77,0.00864746975375497,215,0.016194331983805668,73,0.00401525664168133
111,53,0,39,0.015447834658176104,34,0.22185839834106844,152,0.008518448680604257,233,0.016194331983805668,181,0.003995111347371833
112,54,0,171,0.015404454480783609,57,0.22164216208537535,209,0.008490789302335607,4,0.012145748987854251,77,0.003984580504415656
113,58,0,2,0.015288562735464226,195,0.22164216208537535,150,0.00831558062707756,17,0.012145748987854251,37,0.0039677827492565
114,59,0,41,0.01402725794690193,197,0.22164216208537535,96,0.008262276628304392,37,0.012145748987854251,202,0.0039677004697304084
115,61,0,118,0.014014474008026181,198,0.22164216208537535,193,0.008042987681311132,39,0.012145748987854251,169,0.003954429189495191
116,63,0,36,0.013795505897783862,127,0.2214263469324198,227,0.007956805710335876,42,0.012145748987854251,68,0.003943338251302606
117,64,0,44,0.013666072133177897,61,0.22078141582484964,81,0.007768012902801092,44,0.012145748987854251,184,0.003927547290198731
118,65,0,218,0.013481926055955521,128,0.22078141582484964,95,0.007768012902801092,48,0.012145748987854251,79,0.003926574182623737
119,66,0,219,0.013481926055955521,194,0.22056727284150837,109,0.007768012902801092,51,0.012145748987854251,85,0.00391939521973577
120,67,0,173,0.013341234357734688,196,0.22056727284150837,46,0.007664797395912691,56,0.012145748987854251,188,0.0039174111191560244
121,68,0,155,0.01319691885794254,47,0.2199273291098599,45,0.007413391709479441,59,0.012145748987854251,180,0.00390924098589452
122,69,0,228,0.013067789802235158,17,0.21971483893680688,128,0.007403520992973474,68,0.012145748987854251,44,0.0039050687187046013
123,71,0,33,0.012120166335064894,43,0.21950275897644317,23,0.007192274437976713,73,0.012145748987854251,94,0.003902784373249999
124,76,0,217,0.012079236122000214,155,0.21950275897644317,228,0.006967799782162155,75,0.012145748987854251,21,0.003902696046213973
125,78,0,220,0.012079236122000214,7,0.21802958609740664,160,0.006958497571462909,76,0.012145748987854251,168,0.0038996354260794146
126,79,0,154,0.012006194167433922,4,0.21782074549769648,180,0.006667946379521264,79,0.012145748987854251,4,0.003877308823497899
127,80,0,99,0.011648817298359886,112,0.21782074549769648,181,0.006543384519743281,85,0.012145748987854251,74,0.0038727407668978737
128,81,0,97,0.011621677011632857,213,0.217612304592914,56,0.006335144106985835,88,0.012145748987854251,45,0.0038539263285457853
129,82,0,102,0.011247270749356353,231,0.217612304592914,39,0.006314226754633589,94,0.012145748987854251,192,0.003845907276567005
130,83,0,32,0.011155168362514659,134,0.21719661728710135,11,0.00631243720950731,112,0.012145748987854251,226,0.003826768008709119
131,84,0,229,0.011056948371056583,156,0.21616431397299918,79,0.006248308047371701,126,0.012145748987854251,145,0.0038236439188134527
132,85,0,124,0.01085883717807162,76,0.21575413500910354,215,0.005278532503726992,128,0.012145748987854251,88,0.0038170786599946646
133,86,0,232,0.010713176409270874,110,0.2151417770100238,174,0.005127483801222063,138,0.012145748987854251,20,0.0038117135796174985
134,87,0,156,0.010627495862120197,228,0.2149384293947024,75,0.005108095784141581,144,0.012145748987854251,91,0.0038112487476494933
135,88,0,226,0.010333154726895622,31,0.214735465816426,63,0.005080071075157164,150,0.012145748987854251,42,0.0038109183741447663
136,89,0,31,0.010293390560070047,215,0.2143306864275166,168,0.005061405026843955,161,0.012145748987854251,48,0.0038099791628935648
137,90,0,77,0.010200550446601106,160,0.21332538302025808,72,0.005011806897598722,168,0.012145748987854251,1,0.003804409145199623
138,91,0,236,0.009991248912580054,152,0.2129258972842651,110,0.004887459301111792,169,0.012145748987854251,183,0.0037918339589412104
139,92,0,42,0.009839460749641295,48,0.21252790495289264,119,0.004806542290496077,171,0.012145748987854251,46,0.0037891437263814698
140,93,0,43,0.00964657130755074,233,0.2123294661994352,10,0.004515956040346283,194,0.012145748987854251,34,0.0037835219109106665
141,94,0,80,0.009614888294883389,44,0.21213139766753278,202,0.004378073204065784,201,0.012145748987854251,189,0.0037627347350309972
142,95,0,85,0.00953086174352421,99,0.21213139766753278,48,0.0042322325352837815,209,0.012145748987854251,75,0.0037420953171353774
143,96,0,150,0.00924764043795199,204,0.2099767851335135,20,0.003968356569440629,211,0.012145748987854251,136,0.003727643827691964
144,98,0,10,0.009122067618093787,63,0.20958973115170057,192,0.00381568341266272,214,0.012145748987854251,142,0.003722094573112961
145,99,0,93,0.009087987566337899,70,0.20920410147156865,76,0.0038099244403141438,226,0.012145748987854251,242,0.003695194386553194
146,101,0,235,0.008707381157342686,144,0.20901181829006907,68,0.0037020156309783316,227,0.012145748987854251,241,0.0036951943865531937
147,102,0,111,0.008062088120023236,122,0.20843708368432184,86,0.003665119647147888,228,0.012145748987854251,76,0.0036795228253130195
148,105,0,134,0.007520832297946087,85,0.20824620723406148,37,0.0034634685320969498,230,0.012145748987854251,128,0.0036703761774099174
149,108,0,48,0.007290856422317555,107,0.20729704494037843,43,0.0033302097537622165,10,0.008097165991902834,228,0.003633677525713864
150,109,0,74,0.007085148702827362,92,0.20710824981748188,73,0.00319080998517939,27,0.008097165991902834,182,0.003625137744846658
151,110,0,190,0.006781707829227792,221,0.2069197982707872,169,0.0029223339483041245,29,0.008097165991902834,58,0.003623464933625924
152,111,0,222,0.006732164639091141,94,0.20635649573465983,138,0.002914434546234678,35,0.008097165991902834,39,0.0036105989306393182
153,112,0,120,0.0064510771409870705,119,0.20635649573465983,88,0.0028381328483269154,43,0.008097165991902834,177,0.003605752199073589
154,114,0,161,0.006340377099166718,125,0.20635649573465983,182,0.002820522660789608,47,0.008097165991902834,238,0.0035983158843536575
155,117,0,76,0.006334245925490289,214,0.20542444290839668,35,0.002794086911698419,49,0.008097165991902834,115,0.0035936978193060903
156,118,0,28,0.006237774023240502,168,0.20376779417526447,230,0.0027140325403696383,57,0.008097165991902834,116,0.00359369781930609
157,119,0,205,0.006079834397572242,30,0.20322149982090718,29,0.0025391437004385997,58,0.008097165991902834,11,0.0035860801892854018
158,121,0,110,0.006055473809966008,235,0.20304005205320994,125,0.0025171115671757515,63,0.008097165991902834,101,0.0035587253489357063
159,122,0,128,0.005945584806200772,64,0.20267812682673364,238,0.002417140952738859,81,0.008097165991902834,214,0.0035389111450778326
160,125,0,49,0.005345427673360339,79,0.20124323743327002,133,0.002400421272456946,86,0.008097165991902834,90,0.003533782187059984
161,127,0,223,0.005113944634682078,121,0.20088768401024304,27,0.0021796609919553797,90,0.008097165991902834,174,0.0035266448772217672
162,128,0,224,0.005113944634682078,29,0.200180333010207,155,0.0021308638158582163,95,0.008097165991902834,194,0.0035183203284010482
163,129,0,225,0.005113944634682078,115,0.200180333010207,122,0.00210365667925708,96,0.008097165991902834,86,0.0034937773387442514
164,130,0,112,0.005084632051919556,116,0.200180333010207,101,0.001904338232964677,99,0.008097165991902834,160,0.0034799592151607446
165,131,0,63,0.005078322053655815,102,0.20000427291081366,177,0.001824278749824321,101,0.008097165991902834,126,0.00347647984083182
166,132,0,34,0.004755298371431451,143,0.19895438171443144,105,0.0016475816236644345,105,0.008097165991902834,38,0.003474770075852654
167,133,0,70,0.004577711567042711,174,0.19878047054160414,58,0.001605971406998365,107,0.008097165991902834,171,0.003473636731321829
168,134,0,122,0.004322476353246553,8,0.1984335587256502,4,0.0015074664642261433,109,0.008097165991902834,49,0.0034619901495894765
169,135,0,144,0.0042290337810743815,236,0.19826055649485191,44,0.001464968708347592,110,0.008097165991902834,83,0.0034544845580161553
170,138,0,212,0.003827375421592667,96,0.19791545543916025,51,0.0014531907430623148,115,0.008097165991902834,170,0.0034513498501465905
171,140,0,127,0.0037893577893552406,226,0.19791545543916025,49,0.0014362165196568281,116,0.008097165991902834,230,0.0034503372732093028
172,141,0,238,0.0037565069279274516,217,0.19757155369208962,214,0.0012844696532778935,119,0.008097165991902834,63,0.003446868855465836
173,143,0,169,0.003744902448197597,220,0.19757155369208962,17,0.0012645495545285494,121,0.008097165991902834,17,0.003438805274370802
174,144,0,8,0.003515411442120228,35,0.1972288450126584,134,0.0011208869964157203,122,0.008097165991902834,108,0.003438011575229558
175,145,0,115,0.0035045936364638264,169,0.1972288450126584,47,0.0010751677305254922,125,0.008097165991902834,57,0.003431851148449915
176,147,0,116,0.0035045936364638264,75,0.19705793613483114,194,0.001014600542309169,133,0.008097165991902834,201,0.0034247469466247753
177,148,0,160,0.0034061890288410003,58,0.19553298220085566,204,0.0007933171283620576,134,0.008097165991902834,35,0.0034222696870152784
178,149,0,168,0.0033853266483901356,49,0.19536499853917108,211,0.0007925123378355386,154,0.008097165991902834,96,0.003409217827687547
179,150,0,58,0.0033408143921630283,72,0.19502989562572481,121,0.0007539437108904868,155,0.008097165991902834,47,0.0033952290605072477
180,152,0,121,0.0031338064323799993,234,0.19452939118870413,201,0.0006782564089444129,160,0.008097165991902834,229,0.003393416454780505
181,154,0,7,0.0030028630669122,216,0.19419714628488055,235,0.000546966339818174,174,0.008097165991902834,138,0.003393229683801008
182,155,0,125,0.0029357388726540088,66,0.19337147814591424,231,0.0004479801202598151,177,0.008097165991902834,211,0.003392684428095369
183,156,0,30,0.002909788684769119,82,0.19337147814591424,195,0.00014959830363415363,178,0.008097165991902834,51,0.003386128906543851
184,157,0,90,0.0028418481527153314,129,0.1932071863208115,197,0.00014959830363415363,187,0.008097165991902834,221,0.00338014382964724
185,158,0,75,0.002828917006846539,232,0.19287943876131902,198,0.00014959830363415363,195,0.008097165991902834,99,0.0033747274508714896
186,159,0,79,0.0028172519388092736,101,0.19190283400809716,216,6.583061782034824e-05,197,0.008097165991902834,216,0.003362526350640176
187,160,0,64,0.0028011151855005818,190,0.19190283400809716,178,4.6640180086397774e-05,198,0.008097165991902834,155,0.003347337116867598
188,161,0,208,0.0027482218858466373,87,0.19174102723405997,90,1.645765445508706e-05,204,0.008097165991902834,204,0.0033446135238006302
189,162,0,72,0.0027270376203101035,229,0.1912572399491969,53,0.0,216,0.008097165991902834,119,0.003342008201722737
190,163,0,71,0.00260348661318544,150,0.19093606910125538,57,0.0,221,0.008097165991902834,110,0.003341368852570614
191,164,0,119,0.0024084750835836415,161,0.19093606910125538,61,0.0,229,0.008097165991902834,235,0.0033385956893914395
192,165,0,92,0.002284070871364507,205,0.19029695255196247,67,0.0,231,0.008097165991902834,134,0.0033384899362048893
193,166,0,29,0.0022731501025145917,223,0.19013784138762135,69,0.0,235,0.008097165991902834,122,0.0033370289609929143
194,168,0,94,0.002227211597333466,224,0.19013784138762135,71,0.0,238,0.008097165991902834,27,0.0033332109527322165
195,169,0,174,0.0022125416135942008,225,0.19013784138762135,83,0.0,241,0.008097165991902834,121,0.0033323495724202055
196,170,0,35,0.002124709320592656,218,0.1899789960731789,84,0.0,242,0.008097165991902834,162,0.003327494377203026
197,171,0,143,0.002092527124052037,219,0.1899789960731789,89,0.0,53,0.004048582995951417,163,0.003327494377203026
198,172,0,227,0.002062070365002177,53,0.18934626003296848,98,0.0,61,0.004048582995951417,29,0.0033092799770623998
199,173,0,147,0.0020090576579167418,222,0.18918873402628547,102,0.0,67,0.004048582995951417,231,0.0032985147635445113
200,174,0,148,0.0020090576579167418,109,0.1863974248357337,107,0.0,69,0.004048582995951417,248,0.0032960564375737627
201,176,0,88,0.001989996936902396,98,0.1860923554006507,108,0.0,71,0.004048582995951417,125,0.003286474059902631
202,177,0,101,0.0018120331813469956,135,0.1860923554006507,114,0.0,83,0.004048582995951417,154,0.0032711476051845638
203,178,0,96,0.0018096863665567763,37,0.1845818655029181,115,0.0,84,0.004048582995951417,149,0.003259863332255535
204,180,0,66,0.0017691036020366744,71,0.1845818655029181,116,0.0,89,0.004048582995951417,10,0.0032596195251449072
205,183,0,53,0.001737676235495118,208,0.18428270526709492,129,0.0,98,0.004048582995951417,237,0.0032569880572480784
206,185,0,241,0.001671926672139992,147,0.18413348850169645,130,0.0,102,0.004048582995951417,133,0.003254290880317725
207,187,0,242,0.001671926672139992,148,0.18413348850169645,135,0.0,108,0.004048582995951417,43,0.0032540705221137467
208,190,0,129,0.0015570405673402824,88,0.1836872845715631,147,0.0,114,0.004048582995951417,105,0.003253883417845942
209,195,0,243,0.0014322462372061767,130,0.1829483976666091,148,0.0,129,0.004048582995951417,208,0.00325052549270368
210,197,0,109,0.0014076636670820974,73,0.1819238866396761,149,0.0,130,0.004048582995951417,71,0.0032502332397695215
211,198,0,98,0.0013786983053137262,159,0.18005135257291774,156,0.0,135,0.004048582995951417,107,0.003248556519345385
212,199,0,135,0.0013786983053137262,86,0.1799089068825911,159,0.0,147,0.004048582995951417,114,0.003245718227582083
213,200,0,149,0.0013255889652585282,90,0.1786369664568697,162,0.0,148,0.004048582995951417,67,0.0032284613894037863
214,203,0,130,0.0013028985369541346,114,0.1776600455465587,163,0.0,149,0.004048582995951417,69,0.0032284613894037863
215,204,0,73,0.0011281144182683288,212,0.17752135698641308,165,0.0,156,0.004048582995951417,187,0.0032273886149528663
216,205,0,37,0.0010232324881080113,68,0.17641959526733525,166,0.0,159,0.004048582995951417,206,0.0032041838649836526
217,206,0,82,0.0010014305174421605,238,0.17492681407661165,170,0.0,162,0.004048582995951417,176,0.003192564947902657
218,208,0,87,0.0009651932141263574,237,0.17175593527159755,176,0.0,163,0.004048582995951417,223,0.0031860243249950833
219,209,0,162,0.0009088300492751988,177,0.17110975041354037,190,0.0,165,0.004048582995951417,224,0.0031860243249950833
220,210,0,163,0.0009088300492751988,84,0.16782646368973808,199,0.0,166,0.004048582995951417,225,0.0031860243249950833
221,212,0,86,0.0007366359306379479,89,0.16782646368973808,200,0.0,170,0.004048582995951417,159,0.003178517741527728
222,213,0,114,0.0007290423288005406,227,0.16659696578724917,205,0.0,176,0.004048582995951417,212,0.003168345846715155
223,215,0,68,0.0006773980217221992,206,0.1649056260330639,206,0.0,190,0.004048582995951417,130,0.0031639106853607584
224,216,0,237,0.0006062996082846781,176,0.16454765434124105,208,0.0,199,0.004048582995951417,195,0.0031505253437891533
225,217,0,159,0.0005433607889830768,241,0.16454765434124105,212,0.0,200,0.004048582995951417,197,0.0031505253437891533
226,218,0,176,0.000503949582672944,242,0.16454765434124105,217,0.0,205,0.004048582995951417,198,0.0031505253437891533
227,219,0,177,0.000461777813251718,243,0.16442867556008325,218,0.0,206,0.004048582995951417,147,0.0031488064993159424
228,220,0,84,0.0004172469271280341,81,0.1612800413472306,219,0.0,208,0.004048582995951417,148,0.0031488064993159424
