,nodes,Efficiency,Density
245,245,0.4065735908939547,0.03890872470932894
246,246,0.40591076932478665,0.038853794745033414
247,247,0.40584807941314405,0.038853794745033414
248,248,0.4061472733377237,0.038853794745033414
249,249,0.4066752113279024,0.03887210473313192
250,250,0.4066843663219515,0.038890414721230435
251,251,0.40636241569788206,0.03887210473313192
252,252,0.40609234337342875,0.038853794745033414
253,253,0.4060831883793795,0.03883548475693491
254,254,0.406252860935759,0.0388171747688364
255,255,0.4062803259179068,0.03887210473313192
256,256,0.40590619182776166,0.038853794745033414
257,257,0.40593213097756736,0.03874393481644237
258,258,0.4059412859716166,0.03876224480454088
259,259,0.4061521560012171,0.03879886478073789
260,260,0.4064338246514678,0.0388171747688364
261,261,0.40581159022258667,0.03879886478073789
262,262,0.4060337514115149,0.038853794745033414
263,263,0.4057475052642423,0.038853794745033414
264,264,0.40578107357575566,0.0388171747688364
265,265,0.4065522292411728,0.03887210473313192
266,266,0.4061210290214514,0.038890414721230435
267,267,0.4059061918277616,0.038853794745033414
268,268,0.4061439165065745,0.03890872470932894
269,269,0.4058848301749804,0.03887210473313192
270,270,0.40610424486569435,0.038890414721230435
271,271,0.4061439165065745,0.03890872470932894
272,272,0.40612408068613404,0.03887210473313192
273,273,0.40598706094186277,0.03883548475693491
274,274,0.40673410845628694,0.038890414721230435
275,275,0.40613048918196726,0.03890872470932894
276,276,0.4060383289085401,0.03890872470932894
277,277,0.40613476151252526,0.038890414721230435
278,278,0.40613476151252526,0.038890414721230435
279,279,0.40612591168494244,0.03887210473313192
280,280,0.4063288473863686,0.03887210473313192
281,281,0.4068128414051132,0.03890872470932894
282,282,0.4068128414051132,0.03890872470932894
283,283,0.4067945314170147,0.03887210473313192
284,284,0.4067945314170147,0.03887210473313192
285,285,0.4067945314170147,0.03887210473313192
286,286,0.4067945314170147,0.03887210473313192
287,287,0.4067853764229655,0.038853794745033414
288,288,0.4067853764229655,0.038853794745033414
289,289,0.4068128414051132,0.03890872470932894
290,290,0.4068128414051132,0.03890872470932894
291,291,0.40622295462186536,0.03890872470932894
292,292,0.40614391650657455,0.03890872470932894
293,293,0.40613048918196726,0.03890872470932894
294,294,0.4061487991700656,0.038890414721230435
295,295,0.4060383289085401,0.03890872470932894
296,296,0.4065403277489087,0.03890872470932894
297,297,0.40645427080484436,0.03890872470932894
298,298,0.40620708596551264,0.038890414721230435
299,299,0.4063807256859806,0.03890872470932894
300,300,0.40618694497860364,0.03890872470932894
301,301,0.4061396441760163,0.03887210473313192
302,302,0.4061487991700656,0.038890414721230435
303,303,0.4060383289085401,0.03890872470932894
304,304,0.40586041685751595,0.038853794745033414
305,305,0.4058726235162482,0.03887210473313192
306,306,0.4061579541641148,0.03890872470932894
307,307,0.405866520186882,0.038853794745033414
308,308,0.4059245018158601,0.038890414721230435
309,309,0.40593365680990934,0.03890872470932894
310,310,0.40622295462186536,0.03890872470932894
311,311,0.40637157069193136,0.038890414721230435
312,312,0.4060383289085401,0.03890872470932894
313,313,0.4061191980226414,0.03890872470932894
314,314,0.40615032500240683,0.03887210473313192
315,315,0.40615642833177285,0.038853794745033414
316,316,0.4061191980226414,0.03890872470932894
317,317,0.40611004302859216,0.038890414721230435
318,318,0.40592145015117714,0.038890414721230435
319,319,0.4066025817084438,0.03890872470932894
320,320,0.405866520186882,0.038853794745033414
321,321,0.4061014983674775,0.038780554792639386
322,322,0.40627727425322374,0.03887210473313192
323,323,0.4063550917026443,0.03890872470932894
324,324,0.4061579541641148,0.03890872470932894
325,325,0.40611004302859216,0.038890414721230435
326,326,0.4063624156978821,0.03887210473313192
327,327,0.40637157069193136,0.038890414721230435
328,328,0.40669657298068396,0.03890872470932894
329,329,0.40617748481808774,0.038853794745033414
330,330,0.40611004302859216,0.038890414721230435
331,331,0.40637157069193136,0.038890414721230435
332,332,0.4067945314170147,0.03887210473313192
