,nodes,DC
68,2804,0.0018218623481781376
69,2838,0.0018218623481781376
70,2875,0.0018218623481781376
71,2915,0.0018218623481781376
72,3301,0.0018218623481781376
73,3320,0.0018218623481781376
74,4182,0.0018218623481781376
75,4318,0.0018218623481781376
76,4323,0.0018218623481781376
77,4368,0.0018218623481781376
78,4870,0.0018218623481781376
79,63,0.0016194331983805667
80,110,0.0016194331983805667
81,265,0.0016194331983805667
82,298,0.0016194331983805667
83,385,0.0016194331983805667
84,513,0.0016194331983805667
85,664,0.0016194331983805667
86,766,0.0016194331983805667
87,788,0.0016194331983805667
88,1010,0.0016194331983805667
89,1065,0.0016194331983805667
90,1073,0.0016194331983805667
91,1260,0.0016194331983805667
92,1318,0.0016194331983805667
93,1321,0.0016194331983805667
94,1379,0.0016194331983805667
95,1456,0.0016194331983805667
96,2210,0.0016194331983805667
97,2450,0.0016194331983805667
98,2459,0.0016194331983805667
99,2484,0.0016194331983805667
100,2491,0.0016194331983805667
101,2532,0.0016194331983805667
102,2557,0.0016194331983805667
103,2566,0.0016194331983805667
104,2571,0.0016194331983805667
105,2614,0.0016194331983805667
106,2697,0.0016194331983805667
107,2711,0.0016194331983805667
108,2749,0.0016194331983805667
109,2810,0.0016194331983805667
110,2834,0.0016194331983805667
111,2888,0.0016194331983805667
112,2968,0.0016194331983805667
113,3286,0.0016194331983805667
114,3523,0.0016194331983805667
115,3765,0.0016194331983805667
116,3779,0.0016194331983805667
117,3887,0.0016194331983805667
118,3957,0.0016194331983805667
119,4156,0.0016194331983805667
120,4172,0.0016194331983805667
121,4351,0.0016194331983805667
122,4353,0.0016194331983805667
123,4381,0.0016194331983805667
124,4502,0.0016194331983805667
125,45,0.0014170040485829958
126,70,0.0014170040485829958
127,120,0.0014170040485829958
128,137,0.0014170040485829958
129,139,0.0014170040485829958
130,169,0.0014170040485829958
131,193,0.0014170040485829958
132,254,0.0014170040485829958
133,302,0.0014170040485829958
134,390,0.0014170040485829958
135,402,0.0014170040485829958
136,520,0.0014170040485829958
137,531,0.0014170040485829958
138,621,0.0014170040485829958
139,640,0.0014170040485829958
140,665,0.0014170040485829958
141,713,0.0014170040485829958
142,1053,0.0014170040485829958
143,1055,0.0014170040485829958
144,1116,0.0014170040485829958
145,1274,0.0014170040485829958
146,1282,0.0014170040485829958
147,1315,0.0014170040485829958
148,1330,0.0014170040485829958
149,1373,0.0014170040485829958
150,1404,0.0014170040485829958
151,1426,0.0014170040485829958
152,1515,0.0014170040485829958
153,1549,0.0014170040485829958
154,1927,0.0014170040485829958
155,2300,0.0014170040485829958
156,2372,0.0014170040485829958
157,2395,0.0014170040485829958
158,2441,0.0014170040485829958
159,2454,0.0014170040485829958
160,2465,0.0014170040485829958
161,2482,0.0014170040485829958
162,2504,0.0014170040485829958
163,2513,0.0014170040485829958
164,2522,0.0014170040485829958
165,2526,0.0014170040485829958
166,2550,0.0014170040485829958
167,2570,0.0014170040485829958
168,2646,0.0014170040485829958
169,2653,0.0014170040485829958
170,2705,0.0014170040485829958
171,2732,0.0014170040485829958
172,2762,0.0014170040485829958
173,2768,0.0014170040485829958
174,2774,0.0014170040485829958
175,2794,0.0014170040485829958
176,2833,0.0014170040485829958
177,2866,0.0014170040485829958
178,2907,0.0014170040485829958
179,2980,0.0014170040485829958
180,3161,0.0014170040485829958
181,3292,0.0014170040485829958
182,3314,0.0014170040485829958
183,3321,0.0014170040485829958
184,3354,0.0014170040485829958
185,3373,0.0014170040485829958
186,3445,0.0014170040485829958
187,3698,0.0014170040485829958
188,3741,0.0014170040485829958
189,3761,0.0014170040485829958
190,3767,0.0014170040485829958
191,3778,0.0014170040485829958
192,3838,0.0014170040485829958
193,4007,0.0014170040485829958
194,4104,0.0014170040485829958
195,4132,0.0014170040485829958
196,4147,0.0014170040485829958
197,4175,0.0014170040485829958
198,4202,0.0014170040485829958
199,4209,0.0014170040485829958
200,4302,0.0014170040485829958
201,4320,0.0014170040485829958
202,4329,0.0014170040485829958
203,4335,0.0014170040485829958
204,4347,0.0014170040485829958
205,4396,0.0014170040485829958
206,4436,0.0014170040485829958
207,4471,0.0014170040485829958
208,4860,0.0014170040485829958
209,3,0.001214574898785425
210,19,0.001214574898785425
211,41,0.001214574898785425
212,119,0.001214574898785425
213,185,0.001214574898785425
214,230,0.001214574898785425
215,237,0.001214574898785425
216,238,0.001214574898785425
217,244,0.001214574898785425
218,260,0.001214574898785425
219,278,0.001214574898785425
220,288,0.001214574898785425
221,342,0.001214574898785425
222,374,0.001214574898785425
223,375,0.001214574898785425
224,413,0.001214574898785425
225,474,0.001214574898785425
226,494,0.001214574898785425
227,530,0.001214574898785425
228,567,0.001214574898785425
229,570,0.001214574898785425
230,577,0.001214574898785425
231,615,0.001214574898785425
232,634,0.001214574898785425
233,638,0.001214574898785425
234,676,0.001214574898785425
235,685,0.001214574898785425
236,704,0.001214574898785425
237,728,0.001214574898785425
238,730,0.001214574898785425
239,740,0.001214574898785425
240,746,0.001214574898785425
241,819,0.001214574898785425
242,832,0.001214574898785425
243,886,0.001214574898785425
244,913,0.001214574898785425
245,986,0.001214574898785425
246,1062,0.001214574898785425
247,1063,0.001214574898785425
248,1070,0.001214574898785425
249,1077,0.001214574898785425
250,1088,0.001214574898785425
251,1144,0.001214574898785425
252,1162,0.001214574898785425
253,1199,0.001214574898785425
254,1202,0.001214574898785425
255,1214,0.001214574898785425
256,1222,0.001214574898785425
257,1229,0.001214574898785425
258,1232,0.001214574898785425
259,1256,0.001214574898785425
260,1271,0.001214574898785425
261,1360,0.001214574898785425
262,1409,0.001214574898785425
263,1415,0.001214574898785425
264,1425,0.001214574898785425
265,1434,0.001214574898785425
266,1444,0.001214574898785425
267,1451,0.001214574898785425
268,1498,0.001214574898785425
269,1622,0.001214574898785425
270,1721,0.001214574898785425
271,1903,0.001214574898785425
272,1977,0.001214574898785425
273,2197,0.001214574898785425
274,2199,0.001214574898785425
275,2228,0.001214574898785425
276,2263,0.001214574898785425
277,2307,0.001214574898785425
278,2430,0.001214574898785425
279,2433,0.001214574898785425
280,2457,0.001214574898785425
281,2487,0.001214574898785425
282,2489,0.001214574898785425
283,2492,0.001214574898785425
284,2496,0.001214574898785425
285,2503,0.001214574898785425
286,2533,0.001214574898785425
287,2575,0.001214574898785425
288,2593,0.001214574898785425
289,2612,0.001214574898785425
290,2619,0.001214574898785425
291,2649,0.001214574898785425
292,2731,0.001214574898785425
293,2751,0.001214574898785425
294,2780,0.001214574898785425
295,2795,0.001214574898785425
296,2796,0.001214574898785425
297,2797,0.001214574898785425
298,2835,0.001214574898785425
299,2871,0.001214574898785425
300,2900,0.001214574898785425
301,2948,0.001214574898785425
302,3000,0.001214574898785425
303,3176,0.001214574898785425
304,3270,0.001214574898785425
305,3284,0.001214574898785425
306,3293,0.001214574898785425
307,3302,0.001214574898785425
308,3317,0.001214574898785425
309,3351,0.001214574898785425
310,3410,0.001214574898785425
311,3757,0.001214574898785425
312,3762,0.001214574898785425
313,3773,0.001214574898785425
314,3784,0.001214574898785425
315,3901,0.001214574898785425
316,3934,0.001214574898785425
317,4023,0.001214574898785425
318,4084,0.001214574898785425
319,4090,0.001214574898785425
320,4118,0.001214574898785425
321,4136,0.001214574898785425
322,4144,0.001214574898785425
323,4165,0.001214574898785425
324,4188,0.001214574898785425
325,4193,0.001214574898785425
326,4205,0.001214574898785425
327,4315,0.001214574898785425
328,4319,0.001214574898785425
329,4333,0.001214574898785425
330,4343,0.001214574898785425
331,4344,0.001214574898785425
332,4345,0.001214574898785425
333,4350,0.001214574898785425
334,4355,0.001214574898785425
335,4361,0.001214574898785425
336,4378,0.001214574898785425
337,4386,0.001214574898785425
338,4391,0.001214574898785425
339,4433,0.001214574898785425
340,4449,0.001214574898785425
341,4463,0.001214574898785425
342,4580,0.001214574898785425
343,4634,0.001214574898785425
344,4635,0.001214574898785425
345,4708,0.001214574898785425
346,5,0.0010121457489878543
347,8,0.0010121457489878543
348,18,0.0010121457489878543
349,24,0.0010121457489878543
350,25,0.0010121457489878543
351,99,0.0010121457489878543
352,103,0.0010121457489878543
353,107,0.0010121457489878543
354,118,0.0010121457489878543
355,195,0.0010121457489878543
356,234,0.0010121457489878543
357,240,0.0010121457489878543
358,248,0.0010121457489878543
359,261,0.0010121457489878543
360,264,0.0010121457489878543
361,267,0.0010121457489878543
362,276,0.0010121457489878543
363,281,0.0010121457489878543
364,286,0.0010121457489878543
365,345,0.0010121457489878543
366,352,0.0010121457489878543
367,379,0.0010121457489878543
368,381,0.0010121457489878543
369,382,0.0010121457489878543
370,384,0.0010121457489878543
371,393,0.0010121457489878543
372,405,0.0010121457489878543
373,416,0.0010121457489878543
374,418,0.0010121457489878543
375,472,0.0010121457489878543
376,490,0.0010121457489878543
377,498,0.0010121457489878543
378,503,0.0010121457489878543
379,536,0.0010121457489878543
380,550,0.0010121457489878543
381,557,0.0010121457489878543
382,564,0.0010121457489878543
383,587,0.0010121457489878543
384,591,0.0010121457489878543
385,598,0.0010121457489878543
386,607,0.0010121457489878543
387,653,0.0010121457489878543
388,726,0.0010121457489878543
389,734,0.0010121457489878543
390,736,0.0010121457489878543
391,743,0.0010121457489878543
392,753,0.0010121457489878543
393,756,0.0010121457489878543
394,822,0.0010121457489878543
395,834,0.0010121457489878543
396,838,0.0010121457489878543
397,842,0.0010121457489878543
398,862,0.0010121457489878543
399,879,0.0010121457489878543
400,914,0.0010121457489878543
401,933,0.0010121457489878543
402,935,0.0010121457489878543
403,936,0.0010121457489878543
404,937,0.0010121457489878543
405,978,0.0010121457489878543
406,990,0.0010121457489878543
407,1002,0.0010121457489878543
408,1037,0.0010121457489878543
409,1046,0.0010121457489878543
410,1049,0.0010121457489878543
411,1060,0.0010121457489878543
412,1079,0.0010121457489878543
413,1081,0.0010121457489878543
414,1086,0.0010121457489878543
415,1107,0.0010121457489878543
416,1109,0.0010121457489878543
417,1117,0.0010121457489878543
418,1122,0.0010121457489878543
419,1148,0.0010121457489878543
420,1197,0.0010121457489878543
421,1225,0.0010121457489878543
422,1234,0.0010121457489878543
423,1241,0.0010121457489878543
424,1264,0.0010121457489878543
425,1267,0.0010121457489878543
426,1295,0.0010121457489878543
427,1297,0.0010121457489878543
428,1305,0.0010121457489878543
429,1309,0.0010121457489878543
430,1322,0.0010121457489878543
431,1326,0.0010121457489878543
432,1339,0.0010121457489878543
433,1357,0.0010121457489878543
434,1366,0.0010121457489878543
435,1381,0.0010121457489878543
436,1396,0.0010121457489878543
437,1400,0.0010121457489878543
438,1410,0.0010121457489878543
439,1423,0.0010121457489878543
440,1429,0.0010121457489878543
441,1432,0.0010121457489878543
442,1433,0.0010121457489878543
443,1438,0.0010121457489878543
444,1466,0.0010121457489878543
445,1480,0.0010121457489878543
446,1494,0.0010121457489878543
447,1501,0.0010121457489878543
448,1576,0.0010121457489878543
449,1579,0.0010121457489878543
450,1600,0.0010121457489878543
451,1625,0.0010121457489878543
452,1628,0.0010121457489878543
453,1736,0.0010121457489878543
454,1747,0.0010121457489878543
455,1867,0.0010121457489878543
456,1906,0.0010121457489878543
457,1917,0.0010121457489878543
458,2001,0.0010121457489878543
459,2136,0.0010121457489878543
460,2141,0.0010121457489878543
461,2211,0.0010121457489878543
462,2234,0.0010121457489878543
463,2340,0.0010121457489878543
464,2347,0.0010121457489878543
465,2367,0.0010121457489878543
466,2376,0.0010121457489878543
467,2383,0.0010121457489878543
468,2391,0.0010121457489878543
469,2401,0.0010121457489878543
470,2421,0.0010121457489878543
471,2424,0.0010121457489878543
472,2427,0.0010121457489878543
473,2440,0.0010121457489878543
474,2456,0.0010121457489878543
475,2469,0.0010121457489878543
476,2477,0.0010121457489878543
477,2483,0.0010121457489878543
478,2490,0.0010121457489878543
479,2512,0.0010121457489878543
480,2514,0.0010121457489878543
481,2544,0.0010121457489878543
482,2545,0.0010121457489878543
483,2564,0.0010121457489878543
484,2615,0.0010121457489878543
485,2630,0.0010121457489878543
486,2633,0.0010121457489878543
487,2640,0.0010121457489878543
488,2650,0.0010121457489878543
489,2651,0.0010121457489878543
490,2652,0.0010121457489878543
491,2658,0.0010121457489878543
492,2673,0.0010121457489878543
493,2682,0.0010121457489878543
494,2686,0.0010121457489878543
495,2693,0.0010121457489878543
496,2729,0.0010121457489878543
497,2730,0.0010121457489878543
498,2738,0.0010121457489878543
499,2748,0.0010121457489878543
500,2769,0.0010121457489878543
501,2770,0.0010121457489878543
502,2775,0.0010121457489878543
503,2799,0.0010121457489878543
504,2801,0.0010121457489878543
505,2815,0.0010121457489878543
506,2822,0.0010121457489878543
507,2829,0.0010121457489878543
508,2873,0.0010121457489878543
509,2924,0.0010121457489878543
510,2928,0.0010121457489878543
511,2935,0.0010121457489878543
512,2936,0.0010121457489878543
513,2958,0.0010121457489878543
514,2971,0.0010121457489878543
515,3090,0.0010121457489878543
516,3105,0.0010121457489878543
517,3133,0.0010121457489878543
518,3152,0.0010121457489878543
519,3262,0.0010121457489878543
520,3283,0.0010121457489878543
521,3294,0.0010121457489878543
522,3304,0.0010121457489878543
523,3307,0.0010121457489878543
524,3309,0.0010121457489878543
525,3319,0.0010121457489878543
526,3326,0.0010121457489878543
527,3328,0.0010121457489878543
528,3329,0.0010121457489878543
529,3330,0.0010121457489878543
530,3362,0.0010121457489878543
531,3425,0.0010121457489878543
532,3438,0.0010121457489878543
533,3460,0.0010121457489878543
534,3513,0.0010121457489878543
535,3525,0.0010121457489878543
536,3640,0.0010121457489878543
537,3642,0.0010121457489878543
538,3746,0.0010121457489878543
539,3766,0.0010121457489878543
540,3769,0.0010121457489878543
541,3780,0.0010121457489878543
542,3789,0.0010121457489878543
543,3812,0.0010121457489878543
544,3886,0.0010121457489878543
545,3899,0.0010121457489878543
546,3935,0.0010121457489878543
547,3943,0.0010121457489878543
548,3979,0.0010121457489878543
549,4014,0.0010121457489878543
550,4016,0.0010121457489878543
551,4019,0.0010121457489878543
552,4063,0.0010121457489878543
553,4064,0.0010121457489878543
554,4067,0.0010121457489878543
555,4072,0.0010121457489878543
556,4089,0.0010121457489878543
557,4098,0.0010121457489878543
558,4100,0.0010121457489878543
559,4117,0.0010121457489878543
560,4127,0.0010121457489878543
561,4134,0.0010121457489878543
562,4138,0.0010121457489878543
563,4140,0.0010121457489878543
564,4141,0.0010121457489878543
565,4149,0.0010121457489878543
566,4162,0.0010121457489878543
567,4180,0.0010121457489878543
568,4190,0.0010121457489878543
569,4194,0.0010121457489878543
570,4261,0.0010121457489878543
571,4324,0.0010121457489878543
572,4374,0.0010121457489878543
573,4400,0.0010121457489878543
574,4419,0.0010121457489878543
575,4460,0.0010121457489878543
576,4476,0.0010121457489878543
577,4482,0.0010121457489878543
578,4490,0.0010121457489878543
579,4515,0.0010121457489878543
580,4541,0.0010121457489878543
581,4546,0.0010121457489878543
582,4550,0.0010121457489878543
583,4576,0.0010121457489878543
584,4632,0.0010121457489878543
585,4639,0.0010121457489878543
586,4643,0.0010121457489878543
587,4670,0.0010121457489878543
588,4712,0.0010121457489878543
589,4713,0.0010121457489878543
590,4719,0.0010121457489878543
591,4740,0.0010121457489878543
592,4824,0.0010121457489878543
593,4835,0.0010121457489878543
594,4838,0.0010121457489878543
595,4868,0.0010121457489878543
596,4881,0.0010121457489878543
597,4890,0.0010121457489878543
598,34,0.0008097165991902834
599,54,0.0008097165991902834
600,57,0.0008097165991902834
601,72,0.0008097165991902834
602,89,0.0008097165991902834
603,93,0.0008097165991902834
604,102,0.0008097165991902834
605,124,0.0008097165991902834
606,138,0.0008097165991902834
607,143,0.0008097165991902834
608,149,0.0008097165991902834
609,155,0.0008097165991902834
610,161,0.0008097165991902834
611,175,0.0008097165991902834
612,186,0.0008097165991902834
613,198,0.0008097165991902834
614,228,0.0008097165991902834
615,247,0.0008097165991902834
616,290,0.0008097165991902834
617,293,0.0008097165991902834
618,296,0.0008097165991902834
619,305,0.0008097165991902834
620,320,0.0008097165991902834
621,321,0.0008097165991902834
622,323,0.0008097165991902834
623,324,0.0008097165991902834
624,327,0.0008097165991902834
625,330,0.0008097165991902834
626,336,0.0008097165991902834
627,338,0.0008097165991902834
628,339,0.0008097165991902834
629,349,0.0008097165991902834
630,367,0.0008097165991902834
631,373,0.0008097165991902834
632,396,0.0008097165991902834
633,407,0.0008097165991902834
634,411,0.0008097165991902834
635,421,0.0008097165991902834
636,470,0.0008097165991902834
637,475,0.0008097165991902834
638,481,0.0008097165991902834
639,484,0.0008097165991902834
640,488,0.0008097165991902834
641,502,0.0008097165991902834
642,504,0.0008097165991902834
643,526,0.0008097165991902834
644,527,0.0008097165991902834
645,535,0.0008097165991902834
646,540,0.0008097165991902834
647,545,0.0008097165991902834
648,556,0.0008097165991902834
649,573,0.0008097165991902834
650,593,0.0008097165991902834
651,596,0.0008097165991902834
652,633,0.0008097165991902834
653,636,0.0008097165991902834
654,639,0.0008097165991902834
655,652,0.0008097165991902834
656,656,0.0008097165991902834
657,657,0.0008097165991902834
658,668,0.0008097165991902834
659,672,0.0008097165991902834
660,698,0.0008097165991902834
661,708,0.0008097165991902834
662,729,0.0008097165991902834
663,744,0.0008097165991902834
664,748,0.0008097165991902834
665,769,0.0008097165991902834
666,774,0.0008097165991902834
667,776,0.0008097165991902834
668,777,0.0008097165991902834
669,780,0.0008097165991902834
670,785,0.0008097165991902834
671,790,0.0008097165991902834
672,796,0.0008097165991902834
673,801,0.0008097165991902834
674,814,0.0008097165991902834
675,815,0.0008097165991902834
676,839,0.0008097165991902834
677,845,0.0008097165991902834
678,848,0.0008097165991902834
679,858,0.0008097165991902834
680,860,0.0008097165991902834
681,868,0.0008097165991902834
682,870,0.0008097165991902834
683,922,0.0008097165991902834
684,923,0.0008097165991902834
685,924,0.0008097165991902834
686,925,0.0008097165991902834
687,927,0.0008097165991902834
688,928,0.0008097165991902834
689,932,0.0008097165991902834
690,934,0.0008097165991902834
691,939,0.0008097165991902834
692,946,0.0008097165991902834
693,951,0.0008097165991902834
694,953,0.0008097165991902834
695,954,0.0008097165991902834
696,971,0.0008097165991902834
697,973,0.0008097165991902834
698,1000,0.0008097165991902834
699,1005,0.0008097165991902834
700,1006,0.0008097165991902834
701,1008,0.0008097165991902834
702,1012,0.0008097165991902834
703,1015,0.0008097165991902834
704,1018,0.0008097165991902834
705,1031,0.0008097165991902834
706,1034,0.0008097165991902834
707,1044,0.0008097165991902834
708,1061,0.0008097165991902834
709,1064,0.0008097165991902834
710,1069,0.0008097165991902834
711,1071,0.0008097165991902834
712,1082,0.0008097165991902834
713,1092,0.0008097165991902834
714,1099,0.0008097165991902834
715,1105,0.0008097165991902834
716,1114,0.0008097165991902834
717,1121,0.0008097165991902834
718,1124,0.0008097165991902834
719,1133,0.0008097165991902834
720,1151,0.0008097165991902834
721,1157,0.0008097165991902834
722,1164,0.0008097165991902834
723,1180,0.0008097165991902834
724,1185,0.0008097165991902834
725,1186,0.0008097165991902834
726,1190,0.0008097165991902834
727,1192,0.0008097165991902834
728,1201,0.0008097165991902834
729,1205,0.0008097165991902834
730,1210,0.0008097165991902834
731,1236,0.0008097165991902834
732,1254,0.0008097165991902834
733,1255,0.0008097165991902834
734,1257,0.0008097165991902834
735,1266,0.0008097165991902834
736,1289,0.0008097165991902834
737,1301,0.0008097165991902834
738,1306,0.0008097165991902834
739,1314,0.0008097165991902834
740,1320,0.0008097165991902834
741,1327,0.0008097165991902834
742,1332,0.0008097165991902834
743,1345,0.0008097165991902834
744,1364,0.0008097165991902834
745,1368,0.0008097165991902834
746,1370,0.0008097165991902834
747,1376,0.0008097165991902834
748,1378,0.0008097165991902834
749,1397,0.0008097165991902834
750,1398,0.0008097165991902834
751,1407,0.0008097165991902834
752,1419,0.0008097165991902834
753,1428,0.0008097165991902834
754,1437,0.0008097165991902834
755,1440,0.0008097165991902834
756,1441,0.0008097165991902834
757,1455,0.0008097165991902834
758,1459,0.0008097165991902834
759,1461,0.0008097165991902834
760,1473,0.0008097165991902834
761,1485,0.0008097165991902834
762,1492,0.0008097165991902834
763,1511,0.0008097165991902834
764,1560,0.0008097165991902834
765,1562,0.0008097165991902834
766,1564,0.0008097165991902834
767,1565,0.0008097165991902834
768,1591,0.0008097165991902834
769,1599,0.0008097165991902834
770,1605,0.0008097165991902834
771,1649,0.0008097165991902834
772,1666,0.0008097165991902834
773,1675,0.0008097165991902834
774,1694,0.0008097165991902834
775,1706,0.0008097165991902834
776,1730,0.0008097165991902834
777,1743,0.0008097165991902834
778,1761,0.0008097165991902834
779,1806,0.0008097165991902834
780,1901,0.0008097165991902834
781,1923,0.0008097165991902834
782,1924,0.0008097165991902834
783,1928,0.0008097165991902834
784,1939,0.0008097165991902834
785,1971,0.0008097165991902834
786,2000,0.0008097165991902834
787,2013,0.0008097165991902834
788,2021,0.0008097165991902834
789,2075,0.0008097165991902834
790,2076,0.0008097165991902834
791,2077,0.0008097165991902834
792,2080,0.0008097165991902834
793,2085,0.0008097165991902834
794,2098,0.0008097165991902834
795,2117,0.0008097165991902834
796,2119,0.0008097165991902834
797,2127,0.0008097165991902834
798,2143,0.0008097165991902834
799,2176,0.0008097165991902834
800,2195,0.0008097165991902834
801,2207,0.0008097165991902834
802,2214,0.0008097165991902834
803,2218,0.0008097165991902834
804,2220,0.0008097165991902834
805,2233,0.0008097165991902834
806,2250,0.0008097165991902834
807,2253,0.0008097165991902834
808,2258,0.0008097165991902834
809,2282,0.0008097165991902834
810,2297,0.0008097165991902834
811,2302,0.0008097165991902834
812,2313,0.0008097165991902834
813,2330,0.0008097165991902834
814,2331,0.0008097165991902834
815,2343,0.0008097165991902834
816,2352,0.0008097165991902834
817,2371,0.0008097165991902834
818,2377,0.0008097165991902834
819,2393,0.0008097165991902834
820,2428,0.0008097165991902834
821,2451,0.0008097165991902834
822,2452,0.0008097165991902834
823,2462,0.0008097165991902834
824,2464,0.0008097165991902834
825,2470,0.0008097165991902834
826,2474,0.0008097165991902834
827,2493,0.0008097165991902834
828,2521,0.0008097165991902834
829,2536,0.0008097165991902834
830,2556,0.0008097165991902834
831,2569,0.0008097165991902834
832,2577,0.0008097165991902834
833,2580,0.0008097165991902834
834,2586,0.0008097165991902834
835,2587,0.0008097165991902834
836,2589,0.0008097165991902834
837,2596,0.0008097165991902834
838,2610,0.0008097165991902834
839,2611,0.0008097165991902834
840,2616,0.0008097165991902834
841,2635,0.0008097165991902834
842,2647,0.0008097165991902834
843,2665,0.0008097165991902834
844,2667,0.0008097165991902834
845,2694,0.0008097165991902834
846,2717,0.0008097165991902834
847,2718,0.0008097165991902834
848,2735,0.0008097165991902834
849,2744,0.0008097165991902834
850,2747,0.0008097165991902834
851,2755,0.0008097165991902834
852,2759,0.0008097165991902834
853,2766,0.0008097165991902834
854,2843,0.0008097165991902834
855,2848,0.0008097165991902834
856,2874,0.0008097165991902834
857,2893,0.0008097165991902834
858,2894,0.0008097165991902834
859,2895,0.0008097165991902834
860,2898,0.0008097165991902834
861,2911,0.0008097165991902834
862,2913,0.0008097165991902834
863,2933,0.0008097165991902834
864,2945,0.0008097165991902834
865,2963,0.0008097165991902834
866,2967,0.0008097165991902834
867,2972,0.0008097165991902834
868,2975,0.0008097165991902834
869,3031,0.0008097165991902834
870,3095,0.0008097165991902834
871,3151,0.0008097165991902834
872,3165,0.0008097165991902834
873,3251,0.0008097165991902834
874,3271,0.0008097165991902834
875,3281,0.0008097165991902834
876,3282,0.0008097165991902834
877,3287,0.0008097165991902834
878,3290,0.0008097165991902834
879,3296,0.0008097165991902834
880,3299,0.0008097165991902834
881,3303,0.0008097165991902834
882,3313,0.0008097165991902834
883,3315,0.0008097165991902834
884,3323,0.0008097165991902834
885,3327,0.0008097165991902834
886,3347,0.0008097165991902834
887,3366,0.0008097165991902834
888,3368,0.0008097165991902834
889,3386,0.0008097165991902834
890,3398,0.0008097165991902834
891,3435,0.0008097165991902834
892,3436,0.0008097165991902834
893,3447,0.0008097165991902834
894,3462,0.0008097165991902834
895,3467,0.0008097165991902834
896,3492,0.0008097165991902834
897,3498,0.0008097165991902834
898,3502,0.0008097165991902834
899,3619,0.0008097165991902834
900,3627,0.0008097165991902834
901,3650,0.0008097165991902834
902,3702,0.0008097165991902834
903,3717,0.0008097165991902834
904,3735,0.0008097165991902834
905,3747,0.0008097165991902834
906,3752,0.0008097165991902834
907,3770,0.0008097165991902834
908,3775,0.0008097165991902834
909,3800,0.0008097165991902834
910,3806,0.0008097165991902834
911,3848,0.0008097165991902834
912,3937,0.0008097165991902834
913,3944,0.0008097165991902834
914,3945,0.0008097165991902834
915,3949,0.0008097165991902834
916,3966,0.0008097165991902834
917,3972,0.0008097165991902834
918,3995,0.0008097165991902834
919,3996,0.0008097165991902834
920,4009,0.0008097165991902834
921,4012,0.0008097165991902834
922,4029,0.0008097165991902834
923,4041,0.0008097165991902834
924,4055,0.0008097165991902834
925,4073,0.0008097165991902834
926,4075,0.0008097165991902834
927,4076,0.0008097165991902834
928,4077,0.0008097165991902834
929,4078,0.0008097165991902834
930,4082,0.0008097165991902834
931,4094,0.0008097165991902834
932,4096,0.0008097165991902834
933,4099,0.0008097165991902834
934,4108,0.0008097165991902834
935,4119,0.0008097165991902834
936,4120,0.0008097165991902834
937,4128,0.0008097165991902834
938,4139,0.0008097165991902834
939,4143,0.0008097165991902834
940,4146,0.0008097165991902834
941,4150,0.0008097165991902834
942,4167,0.0008097165991902834
943,4173,0.0008097165991902834
944,4181,0.0008097165991902834
945,4187,0.0008097165991902834
946,4189,0.0008097165991902834
947,4191,0.0008097165991902834
948,4195,0.0008097165991902834
949,4276,0.0008097165991902834
950,4327,0.0008097165991902834
951,4342,0.0008097165991902834
952,4354,0.0008097165991902834
953,4356,0.0008097165991902834
954,4358,0.0008097165991902834
955,4363,0.0008097165991902834
956,4364,0.0008097165991902834
957,4393,0.0008097165991902834
