,nodes_name,new_name
1028,1109,1029
1029,1110,1030
1030,1111,1031
1031,1112,1032
1032,1113,1033
1033,1115,1034
1034,1114,1035
1035,1117,1036
1036,1116,1037
1037,1118,1038
1038,1119,1039
1039,1120,1040
1040,1121,1041
1041,1122,1042
1042,1123,1043
1043,1124,1044
1044,1125,1045
1045,1128,1046
1046,1127,1047
1047,1129,1048
1048,1130,1049
1049,1132,1050
1050,1131,1051
1051,1134,1052
1052,1133,1053
1053,1135,1054
1054,1136,1055
1055,1137,1056
1056,1138,1057
1057,1140,1058
1058,1139,1059
1059,1142,1060
1060,1141,1061
1061,1145,1062
1062,1147,1063
1063,1146,1064
1064,1148,1065
1065,1149,1066
1066,1150,1067
1067,1153,1068
1068,1152,1069
1069,1154,1070
1070,1155,1071
1071,1156,1072
1072,1157,1073
1073,1158,1074
1074,1159,1075
1075,1160,1076
1076,1162,1077
1077,1163,1078
1078,1165,1079
1079,1164,1080
1080,1166,1081
1081,1167,1082
1082,1169,1083
1083,1168,1084
1084,1170,1085
1085,1172,1086
1086,1175,1087
1087,1176,1088
1088,1177,1089
1089,1178,1090
1090,1180,1091
1091,1181,1092
1092,1182,1093
1093,1185,1094
1094,1184,1095
1095,1186,1096
1096,1189,1097
1097,1190,1098
1098,1191,1099
1099,1194,1100
1100,1193,1101
1101,1195,1102
1102,1196,1103
1103,1197,1104
1104,1199,1105
1105,1198,1106
1106,1200,1107
1107,1201,1108
1108,1202,1109
1109,1203,1110
1110,1204,1111
1111,1205,1112
1112,1206,1113
1113,1207,1114
1114,1208,1115
1115,1210,1116
1116,1209,1117
1117,1211,1118
1118,1212,1119
1119,1214,1120
1120,1215,1121
1121,1216,1122
1122,1217,1123
1123,1219,1124
1124,1218,1125
1125,1221,1126
1126,1223,1127
1127,1222,1128
1128,1224,1129
1129,1226,1130
1130,1225,1131
1131,1227,1132
1132,1228,1133
1133,1229,1134
1134,1230,1135
1135,1232,1136
1136,1231,1137
1137,1233,1138
1138,1234,1139
1139,1235,1140
1140,1236,1141
1141,1238,1142
1142,1237,1143
1143,1239,1144
1144,1241,1145
1145,1240,1146
1146,1243,1147
1147,1242,1148
1148,1244,1149
1149,1245,1150
1150,1246,1151
1151,1247,1152
1152,1249,1153
1153,1248,1154
1154,1250,1155
1155,1251,1156
1156,1253,1157
1157,1252,1158
1158,1254,1159
1159,1255,1160
1160,1256,1161
1161,1257,1162
1162,1259,1163
1163,1258,1164
1164,1261,1165
1165,1260,1166
1166,1262,1167
1167,1263,1168
1168,1265,1169
1169,1264,1170
1170,1266,1171
1171,1267,1172
1172,1268,1173
1173,1270,1174
1174,1271,1175
1175,1272,1176
1176,1273,1177
1177,1274,1178
1178,1275,1179
1179,1276,1180
1180,1278,1181
1181,1279,1182
1182,1280,1183
1183,1281,1184
1184,1282,1185
1185,1283,1186
1186,1287,1187
1187,1286,1188
1188,1288,1189
1189,1289,1190
1190,1290,1191
1191,1293,1192
1192,1292,1193
1193,1294,1194
1194,1295,1195
1195,1299,1196
1196,1298,1197
1197,1303,1198
1198,1304,1199
1199,1305,1200
1200,1306,1201
1201,1307,1202
1202,1308,1203
1203,1309,1204
1204,1311,1205
1205,1310,1206
1206,1313,1207
1207,1312,1208
1208,1314,1209
1209,1315,1210
1210,1316,1211
1211,1318,1212
1212,1321,1213
1213,1320,1214
1214,1322,1215
1215,1324,1216
1216,1323,1217
1217,1325,1218
1218,1327,1219
1219,1326,1220
1220,1329,1221
1221,1328,1222
1222,1332,1223
1223,1331,1224
1224,1333,1225
1225,1336,1226
1226,1335,1227
1227,1337,1228
1228,1338,1229
1229,1339,1230
1230,882,1231
1231,1341,1232
1232,1342,1233
1233,1343,1234
1234,1344,1235
1235,1345,1236
1236,1346,1237
1237,1347,1238
1238,1348,1239
1239,1349,1240
1240,1350,1241
1241,1351,1242
1242,1352,1243
1243,1355,1244
1244,1354,1245
1245,1356,1246
1246,1357,1247
1247,1358,1248
1248,1359,1249
1249,1361,1250
1250,1362,1251
1251,1363,1252
1252,1364,1253
1253,1365,1254
1254,1366,1255
1255,1367,1256
1256,1368,1257
1257,1369,1258
1258,1371,1259
1259,1370,1260
1260,1373,1261
1261,1372,1262
1262,1375,1263
1263,1374,1264
1264,1376,1265
1265,1377,1266
1266,1378,1267
1267,1381,1268
1268,1384,1269
1269,1385,1270
1270,1387,1271
1271,1386,1272
1272,1389,1273
1273,1391,1274
1274,1390,1275
1275,1392,1276
1276,1394,1277
1277,1395,1278
1278,1396,1279
1279,1397,1280
1280,1398,1281
1281,1400,1282
1282,1399,1283
1283,1401,1284
1284,1402,1285
1285,1403,1286
1286,1404,1287
1287,1405,1288
1288,1406,1289
1289,1407,1290
1290,1408,1291
1291,1409,1292
1292,1410,1293
1293,1411,1294
1294,1412,1295
1295,1413,1296
1296,1414,1297
1297,1415,1298
1298,1416,1299
1299,1417,1300
1300,1418,1301
1301,1419,1302
1302,1421,1303
1303,1420,1304
1304,1422,1305
1305,1423,1306
1306,1424,1307
1307,1425,1308
1308,1427,1309
1309,1426,1310
1310,1428,1311
1311,1429,1312
1312,645,1313
1313,1430,1314
1314,1431,1315
1315,1432,1316
1316,1433,1317
1317,1434,1318
1318,1435,1319
1319,1436,1320
1320,1437,1321
1321,1438,1322
1322,1439,1323
1323,1440,1324
1324,1441,1325
1325,1442,1326
1326,1443,1327
1327,1444,1328
1328,1445,1329
1329,1446,1330
1330,1447,1331
1331,1448,1332
1332,1450,1333
1333,1449,1334
1334,1451,1335
1335,1452,1336
1336,1453,1337
1337,1360,1338
1338,1454,1339
1339,1455,1340
1340,1457,1341
1341,1456,1342
1342,1458,1343
1343,1459,1344
1344,1460,1345
1345,1461,1346
1346,1464,1347
1347,1465,1348
1348,1466,1349
1349,1467,1350
1350,1468,1351
1351,1469,1352
1352,1470,1353
1353,1472,1354
1354,1471,1355
1355,1473,1356
1356,1475,1357
1357,1474,1358
1358,1476,1359
1359,1477,1360
1360,1478,1361
1361,1480,1362
1362,1479,1363
1363,1481,1364
1364,1482,1365
1365,1484,1366
1366,1483,1367
1367,1485,1368
1368,1487,1369
1369,1486,1370
1370,1488,1371
1371,1489,1372
1372,1492,1373
1373,1491,1374
1374,1493,1375
1375,1494,1376
1376,1496,1377
1377,1495,1378
1378,1497,1379
1379,1498,1380
1380,1500,1381
1381,1501,1382
1382,1502,1383
1383,1503,1384
1384,1504,1385
1385,1505,1386
1386,1506,1387
1387,1507,1388
1388,1508,1389
1389,1509,1390
1390,1512,1391
1391,1511,1392
1392,1513,1393
1393,1514,1394
1394,1515,1395
1395,1516,1396
1396,1517,1397
1397,1518,1398
1398,1519,1399
1399,1520,1400
1400,1523,1401
1401,1522,1402
1402,1526,1403
1403,1525,1404
1404,1529,1405
1405,1531,1406
1406,1530,1407
1407,1532,1408
1408,1533,1409
1409,1534,1410
1410,1535,1411
1411,1536,1412
1412,1538,1413
1413,1537,1414
1414,1539,1415
1415,1540,1416
1416,1541,1417
1417,1542,1418
1418,1544,1419
1419,1543,1420
1420,1546,1421
1421,1545,1422
1422,1547,1423
1423,1548,1424
1424,1549,1425
1425,1550,1426
1426,1551,1427
1427,1553,1428
1428,1554,1429
1429,1555,1430
1430,1556,1431
1431,1557,1432
1432,1558,1433
1433,1560,1434
1434,1561,1435
1435,1562,1436
1436,1563,1437
1437,1564,1438
1438,1565,1439
1439,1566,1440
1440,1567,1441
1441,1569,1442
1442,1568,1443
1443,1570,1444
1444,1571,1445
1445,1572,1446
1446,1573,1447
1447,1574,1448
1448,1576,1449
1449,1575,1450
1450,1577,1451
1451,1578,1452
1452,1579,1453
1453,1581,1454
1454,1580,1455
1455,1584,1456
1456,1583,1457
1457,1586,1458
1458,1585,1459
1459,1587,1460
1460,1588,1461
