,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
37,206,75,46,0.07829159947209034,183,0.3485221674876847,367,0.01364432876434488,341,0.029151943462897525,378,0.0015736038529807722
38,39,75,378,0.07796814074842974,13,0.347239263803681,54,0.01359977960026512,10,0.028268551236749116,429,0.0015731861032186698
39,2,74,327,0.07784080166432275,140,0.3467075038284839,332,0.01350688199380888,120,0.028268551236749116,2,0.0015661886765336109
40,210,74,212,0.07782851443003104,16,0.3466013472137171,339,0.013438007646099674,429,0.028268551236749116,339,0.0015618255678864947
41,381,74,215,0.07708830508530916,74,0.3458600672166208,116,0.013327753551053121,137,0.028268551236749116,757,0.0015342854169612848
42,573,73,24,0.07634441991299935,56,0.3458600672166208,14,0.012620451155818415,54,0.028268551236749116,204,0.0015291499900086647
43,201,72,30,0.07259388987331934,243,0.34575442883323154,7,0.012585050914428344,454,0.027385159010600707,468,0.0015046039196453876
44,143,72,213,0.0722334795166713,367,0.34533251982916413,140,0.012521383726883939,205,0.027385159010600707,134,0.0015036626769699478
45,564,71,216,0.07173266173536821,185,0.34480657934815717,269,0.01238121727238786,106,0.027385159010600707,80,0.0014912804611863033
46,76,71,335,0.07117775790153083,116,0.3447015834348356,45,0.012256123860893097,45,0.027385159010600707,219,0.0014878195538540963
47,504,71,361,0.07041748729537187,58,0.3445966514459665,341,0.011625883573648743,1,0.026501766784452298,92,0.001486615125836289
48,58,70,45,0.07032376239821232,356,0.3441775615688659,80,0.011581039044613018,468,0.026501766784452298,93,0.0014787107872878324
49,303,69,219,0.06999728839496418,204,0.34365513054037644,316,0.011528872627184928,185,0.026501766784452298,396,0.001477483240437436
50,588,67,80,0.06903479338954653,271,0.34355083459787555,588,0.011431613948184,219,0.026501766784452298,588,0.0014721776505458152
51,72,67,207,0.06820895625951434,80,0.34355083459787555,287,0.010997184675025331,69,0.026501766784452298,341,0.0014602455333396383
52,384,66,135,0.06749319730187171,331,0.34271874053890405,182,0.01091821693029945,237,0.026501766784452298,237,0.0014543302376166113
53,390,65,9,0.06700146241105495,31,0.34261501210653755,612,0.01079289139413661,460,0.025618374558303885,49,0.0014533293780008127
54,54,65,299,0.06654894013140389,532,0.34230420320532207,10,0.010695003829980888,198,0.025618374558303885,140,0.0014508533912951105
55,62,64,140,0.0658263310278485,62,0.3418906674720628,313,0.010620155475764571,504,0.025618374558303885,356,0.0014404547422919817
56,50,64,289,0.06521111642260632,51,0.3417874396135266,434,0.010587975443955275,588,0.025618374558303885,836,0.0014379657961173056
57,446,63,10,0.06412147266407373,19,0.3416842740718382,128,0.010571035317127787,182,0.025618374558303885,45,0.0014251117359471242
58,393,63,134,0.06321463890148574,72,0.3416842740718382,687,0.010410423228174426,367,0.025618374558303885,434,0.0014196060490279069
59,571,63,200,0.06242369608937536,299,0.3404511278195489,120,0.010322396409359072,143,0.025618374558303885,316,0.0014146073118412163
60,282,62,137,0.062158323275136075,396,0.34034876728803365,243,0.010279908233409815,376,0.025618374558303885,313,0.001413949160057366
61,886,62,355,0.061509490082902046,182,0.3402464682897505,3,0.010189420475763553,241,0.025618374558303885,30,0.0014071929026779801
62,888,62,396,0.06143263585925795,329,0.3401442307692308,204,0.010115997435957529,316,0.025618374558303885,243,0.0014046645409385048
63,4,61,104,0.060978776632946825,210,0.33993993993993993,241,0.009722687576311308,19,0.024734982332155476,427,0.001403876826717374
64,185,61,55,0.060941659346942866,564,0.3386180077774454,81,0.009606604263024277,201,0.024734982332155476,136,0.0013919243270643963
65,64,61,434,0.060849687545260496,214,0.33851674641148327,38,0.009597784052551673,206,0.024734982332155476,52,0.0013861129595644404
66,19,60,193,0.06083647061531389,82,0.33851674641148327,532,0.009190495967812627,39,0.024734982332155476,54,0.0013852146206482317
67,193,60,241,0.05996792391468016,390,0.33841554559043346,74,0.009009302811543378,389,0.024734982332155476,452,0.0013849766680187165
68,327,59,269,0.0590527018744278,104,0.33831440526001194,82,0.008987424629931316,57,0.024734982332155476,495,0.0013597661397019155
69,341,59,13,0.05841916952619901,420,0.33801134667064797,90,0.008909325022075133,552,0.024734982332155476,458,0.0013469704045512454
70,788,59,468,0.05826081230136243,543,0.33791044776119405,51,0.008870843610739058,452,0.023851590106007067,322,0.0013356493794905774
71,59,59,185,0.05731143705478787,9,0.3370050610300685,185,0.008864857112675434,40,0.023851590106007067,7,0.0013295618975806018
72,216,58,19,0.056891089013033386,206,0.33690476190476193,30,0.008849004929714984,152,0.023851590106007067,332,0.0013189547306177358
73,401,58,85,0.05679841357707049,11,0.3368045224635525,57,0.008612941428695866,243,0.023851590106007067,549,0.0013158328165021763
74,590,58,243,0.05655567863237165,454,0.3368045224635525,70,0.008560708941258975,212,0.023851590106007067,19,0.00131378958615112
75,10,56,31,0.05642777087973297,335,0.3367043426531826,483,0.00840506140316575,30,0.022968197879858657,3,0.0013063158541043477
76,14,56,389,0.05626107733188663,7,0.33650416171224734,427,0.008364942110718152,7,0.022968197879858657,464,0.0013040754912735705
77,69,56,202,0.056105647109230716,467,0.3363042186571598,1,0.008363102947366157,274,0.022968197879858657,532,0.0013037324425380836
78,134,55,504,0.05581052668160939,284,0.3363042186571598,549,0.008350491480982733,80,0.022968197879858657,94,0.001303189732303115
79,150,55,183,0.055763990717398904,24,0.3362043362043362,219,0.00812571328098231,215,0.022968197879858657,459,0.0013027823619625953
80,85,55,322,0.05574195439939818,94,0.336104513064133,598,0.008071440307429623,146,0.022968197879858657,70,0.001302641068943716
81,885,55,2,0.05565428158136262,504,0.335606285206048,554,0.008031676029363765,303,0.022968197879858657,67,0.0013011709722002321
82,887,55,303,0.05517374006917997,255,0.33550681683461764,329,0.007879437637408395,573,0.022968197879858657,56,0.0012967054208330767
83,120,54,356,0.05510014528700812,239,0.33550681683461764,56,0.007852379153291046,62,0.022968197879858657,46,0.0012949025145919334
84,594,53,51,0.05492829018087038,351,0.3352087651761919,40,0.007841404705803589,393,0.022968197879858657,660,0.0012923371211184765
85,356,53,251,0.054719218577471654,25,0.335109532267614,270,0.007800340644799564,50,0.022968197879858657,128,0.0012829864807779945
86,18,52,143,0.05468104470666737,466,0.335109532267614,136,0.007781800980030142,13,0.022084805653710248,321,0.0012759874673558987
87,355,52,401,0.054506576206304835,142,0.33501035809411067,660,0.007733183250301626,483,0.022084805653710248,57,0.0012716173901891115
88,542,52,58,0.05422741977701677,545,0.3349112426035503,271,0.007674322706292564,210,0.022084805653710248,415,0.0012632677409219423
89,142,51,182,0.053540508973567796,106,0.3348121857438628,255,0.007611850808191749,390,0.022084805653710248,73,0.0012620346906965017
90,22,50,81,0.053461931197203216,38,0.3348121857438628,62,0.007604713189566379,269,0.022084805653710248,143,0.001262000228810736
91,218,50,203,0.0531480786001585,268,0.3346142477091339,658,0.007586923010576328,38,0.022084805653710248,213,0.0012559701401490993
92,382,50,293,0.05309687181987177,372,0.33431777909037214,393,0.007565486603340942,339,0.021201413427561835,267,0.0012506872205117116
93,452,49,578,0.053080266785576334,434,0.33421907292589315,2,0.007507495820787557,327,0.021201413427561835,200,0.0012486887090286918
94,289,49,259,0.05270158437392693,155,0.3339233038348083,504,0.007497465357511384,200,0.021201413427561835,131,0.001248243480905823
95,233,49,263,0.0525251777627715,341,0.3339233038348083,25,0.007414285182597426,446,0.021201413427561835,212,0.0012480975595642967
96,13,48,7,0.05233154476647101,687,0.33323520753606123,452,0.007401401533443047,532,0.021201413427561835,38,0.0012476222729198583
97,30,48,381,0.05226778072469413,344,0.3331371394938199,143,0.007299958321711913,268,0.021201413427561835,82,0.001244417811907876
98,439,48,6,0.052044827917075556,69,0.3331371394938199,131,0.007279442754808412,415,0.021201413427561835,554,0.0012406278774289262
99,214,48,316,0.0510827253043913,588,0.33294117647058824,39,0.007160996499358934,660,0.021201413427561835,185,0.0012402675468777295
100,52,48,331,0.050239317403037276,470,0.33274544385655497,73,0.007150275419269024,94,0.021201413427561835,724,0.0012402155195372988
101,454,47,552,0.05010171425143206,201,0.3325499412455934,299,0.007118189505098419,81,0.021201413427561835,308,0.0012392460794705183
102,385,47,14,0.05009576304580919,15,0.3322571176988553,543,0.007068904475404821,590,0.021201413427561835,137,0.0012340942308023298
103,6,46,393,0.04987856515826997,150,0.33215962441314556,466,0.006916259213861674,384,0.021201413427561835,350,0.001233769694910381
104,9,46,217,0.04985929252178003,44,0.33196480938416423,186,0.006843177833947454,2,0.020318021201413426,112,0.0012317025161710776
105,460,46,227,0.04970023323777253,157,0.3316730149428655,19,0.006839009547402536,70,0.020318021201413426,90,0.0012273958541723958
106,194,46,18,0.04949037634486479,368,0.33147877013177157,458,0.006805169958439309,554,0.020318021201413426,590,0.0012266358379476952
107,410,46,62,0.0493774922930572,194,0.331284752707053,94,0.006769982426291193,218,0.020318021201413426,51,0.0012251599249408988
108,7,45,594,0.04892882159581596,439,0.33118782913984784,836,0.006722540947226149,213,0.020318021201413426,146,0.001221887256324976
109,183,45,291,0.04876833298918048,133,0.3310909622696695,351,0.006684174076180493,82,0.020318021201413426,13,0.0012210312590444482
110,724,45,146,0.048679882124095256,254,0.3309941520467836,213,0.006661260785368556,194,0.020318021201413426,466,0.0012172127561921613
111,207,45,107,0.04847246198096292,200,0.33089739842151417,470,0.00659618310575082,329,0.020318021201413426,377,0.0012139375925951446
112,591,45,329,0.048216476514632504,393,0.33089739842151417,331,0.00657628017215628,368,0.020318021201413426,147,0.001211902821354414
113,66,45,321,0.04788966224647688,339,0.3307040607654105,303,0.006554614743167786,381,0.020318021201413426,687,0.0012107925761199202
114,12,44,472,0.04774392811745614,384,0.3307040607654105,238,0.006490898924707064,726,0.020318021201413426,241,0.0012089288731006941
115,40,44,176,0.047724125908938424,70,0.33060747663551404,92,0.006459021469023098,322,0.020318021201413426,256,0.0012076691865453469
116,147,44,271,0.047625750586630586,20,0.33022170361726955,239,0.0064163456931583505,31,0.019434628975265017,25,0.001206131306079731
117,106,43,384,0.04712028163697719,120,0.33022170361726955,390,0.00633180749944208,4,0.019434628975265017,274,0.0012054330082261527
118,660,43,284,0.04707804734619186,392,0.33012540099154275,59,0.006288872260876071,598,0.019434628975265017,573,0.0012003842663099657
119,176,43,420,0.04707748808083165,147,0.3297407515292747,65,0.006264107899360247,271,0.019434628975265017,74,0.001199874781613375
120,145,43,211,0.04685957354117285,6,0.3296447291788002,147,0.006210872368489057,214,0.019434628975265017,222,0.0011957478208988463
121,268,42,74,0.04661279540076645,259,0.3296447291788002,212,0.006182459757654267,331,0.019434628975265017,269,0.0011914451979325963
122,654,42,34,0.04661218152158985,381,0.3296447291788002,489,0.0061773702147653745,51,0.019434628975265017,765,0.0011900355603340195
123,386,42,341,0.04651837623376944,303,0.32945285215366704,415,0.006151340811498195,724,0.019434628975265017,329,0.0011899947069800832
124,11,41,197,0.04638320612532792,585,0.32926119837114604,775,0.006150624932082284,287,0.019434628975265017,393,0.0011896996110354805
125,335,41,127,0.04603028859459054,274,0.3287830380482138,93,0.006076463237857477,85,0.019434628975265017,1,0.00118922681643164
126,45,41,237,0.04569220546526029,124,0.32868757259001163,200,0.006069936729323851,401,0.019434628975265017,27,0.001188631819441874
127,68,40,573,0.04567236431589936,10,0.32830626450116007,112,0.00605837610511427,591,0.019434628975265017,158,0.0011875825849419212
128,241,39,11,0.04536818033006671,203,0.32821107567410845,314,0.006057490063256514,775,0.019434628975265017,218,0.0011834832475401905
129,182,38,20,0.045245761839855056,549,0.32811594202898553,495,0.005993058706566492,90,0.019434628975265017,240,0.0011798931236910893
130,730,38,400,0.044992123843470545,282,0.32802086351782095,467,0.005876541966571223,27,0.018551236749116608,205,0.0011757576707174763
131,222,38,120,0.04460602932292827,73,0.3278308717057631,344,0.005838857692573876,6,0.018551236749116608,368,0.0011697390546719887
132,34,37,44,0.044344408529298066,143,0.3274515475846109,459,0.0058317380766829555,687,0.018551236749116608,504,0.00116964261327256
133,213,37,367,0.0440157914746865,314,0.3274515475846109,340,0.005792554966520368,74,0.018551236749116608,698,0.001169205544603868
134,378,37,222,0.0436402132098682,568,0.32735685367264317,267,0.005629413456620687,543,0.018551236749116608,340,0.001165907940823537
135,137,37,72,0.043600374086361394,2,0.32707310026004044,152,0.005618537876288609,549,0.018551236749116608,299,0.0011629723982760419
136,267,37,150,0.04354929363499939,131,0.3269786250722126,218,0.005581457315796141,131,0.018551236749116608,40,0.001161206820318842
137,780,37,429,0.04326551666602525,4,0.3266955266955267,711,0.005525649931309314,73,0.018551236749116608,489,0.0011611390184859155
138,84,36,142,0.04325043213729247,146,0.32660126947489904,512,0.005473111026783748,142,0.018551236749116608,312,0.0011573639457051717
139,65,36,698,0.04297298612799435,573,0.32660126947489904,321,0.005460104428139227,147,0.018551236749116608,401,0.0011563566046147247
140,483,35,532,0.04262309022645572,660,0.32650706662820883,322,0.005435936849011326,585,0.018551236749116608,186,0.0011556131728628067
141,200,35,157,0.04244712409703489,57,0.32631882386855,392,0.005424259910542618,282,0.018551236749116608,306,0.00115370928374901
142,361,35,410,0.04155426505137303,389,0.3262247838616715,334,0.005387416276156717,239,0.018551236749116608,303,0.0011522619210747075
143,329,35,38,0.0412596656791541,107,0.3256616800920598,308,0.005367631396235649,410,0.018551236749116608,694,0.0011514581752462899
144,387,34,503,0.041115103298898864,362,0.3252873563218391,724,0.005341693907469744,725,0.018551236749116608,201,0.0011494293755141885
145,376,34,780,0.041062963064379183,18,0.32519390979603563,568,0.005339528438164027,193,0.018551236749116608,255,0.001148767504241734
146,316,34,268,0.04075081047886268,415,0.32519390979603563,401,0.005267151532966941,11,0.0176678445229682,501,0.0011418553435708664
147,27,33,84,0.040548255467866556,457,0.32500717772035603,67,0.005232494434534383,25,0.0176678445229682,198,0.0011406329665178323
148,467,33,25,0.04025274166193069,413,0.32500717772035603,268,0.005225623116627775,439,0.0176678445229682,382,0.00113975104020452
149,331,33,726,0.040172532148197534,338,0.3248206599713056,384,0.005163913881429944,467,0.0176678445229682,384,0.001137271871142726
150,698,33,239,0.0400563708714572,213,0.32454128440366975,284,0.005158821765672193,216,0.0176678445229682,268,0.001136534779380763
151,485,33,437,0.04004963711234136,238,0.32454128440366975,274,0.00514519637790251,321,0.0176678445229682,115,0.0011354647324903885
152,321,32,4,0.03994105053395261,446,0.32435530085959885,124,0.00513129162394678,568,0.0176678445229682,351,0.0011333806898836134
153,81,32,106,0.03984514747474223,305,0.32435530085959885,227,0.005099663740487415,289,0.0176678445229682,239,0.0011328379761950769
154,729,32,368,0.03947946290409443,84,0.32435530085959885,198,0.005081130800860095,150,0.0176678445229682,389,0.001132136437459454
155,322,32,725,0.03938032192506833,489,0.3242623890002865,4,0.005032276629236904,313,0.0176678445229682,568,0.0011266365058833826
156,415,31,364,0.039336807721755435,55,0.32407672487832806,725,0.005020253453153874,756,0.0176678445229682,500,0.0011233594531698152
157,367,31,642,0.03930944055359805,404,0.3239839725243274,142,0.00500461330221276,308,0.0176678445229682,65,0.0011140335263622896
158,153,31,245,0.03903255183959786,112,0.32389127324749645,389,0.00498670179503414,15,0.01678445229681979,775,0.0011137555520821362
159,243,31,695,0.03896507375192219,218,0.32379862700228834,368,0.004977822714365149,112,0.01678445229681979,91,0.0011126831734693888
160,189,31,543,0.03890379773389253,452,0.32361349342481416,91,0.004942140216511819,34,0.01678445229681979,107,0.0011066125945015312
161,383,31,208,0.03881217113433469,340,0.32361349342481416,206,0.004934981626715107,495,0.01678445229681979,124,0.0011046095738491682
162,15,30,147,0.03851831495298458,376,0.32333618966009714,256,0.004905407251323434,335,0.01678445229681979,725,0.0011039118394084054
163,20,30,82,0.03825842865278683,287,0.3230593607305936,15,0.004901096154184497,176,0.01678445229681979,358,0.0011026423238872179
164,31,30,591,0.03823771625573669,117,0.3225990310629809,507,0.004857201901548243,93,0.01678445229681979,552,0.0011021814219988855
165,554,30,79,0.03815654435958365,122,0.3225071225071225,501,0.0048139943610545416,698,0.01678445229681979,101,0.0011016211174812132
166,271,30,470,0.037792879569359346,353,0.3222317107884999,555,0.004797682968347154,314,0.01678445229681979,334,0.001101287453601907
167,149,30,70,0.03762587268823951,399,0.3220483641536273,585,0.0046991649502367535,267,0.01678445229681979,507,0.0010988101724216288
168,211,30,650,0.03714266642831038,14,0.3218652260449247,573,0.004598212316140597,730,0.01678445229681979,59,0.0010986300308127393
169,112,29,15,0.03714067985686772,313,0.32168229610684856,545,0.00459179218029446,59,0.01678445229681979,486,0.0010982256295874171
170,420,29,22,0.03703773154825338,145,0.3215909090909091,210,0.00458664909200834,12,0.015901060070671377,410,0.0010973576012324327
171,80,29,404,0.036647417546559105,270,0.3215909090909091,377,0.004551763934523144,18,0.015901060070671377,446,0.0010947193846621167
172,199,29,199,0.036575030173915044,186,0.32149957398466344,115,0.0045413599782854796,458,0.015901060070671377,238,0.0010925533447799355
173,725,29,372,0.036365225846350414,554,0.3213170593244394,146,0.00454009936442919,466,0.015901060070671377,199,0.0010923077558624887
174,371,29,145,0.03610765708099364,231,0.32122587968217936,282,0.004472841072698247,259,0.015901060070671377,271,0.0010912213429661662
175,197,29,438,0.03594602979269487,373,0.32122587968217936,765,0.004469660903136224,284,0.015901060070671377,439,0.001091070543365107
176,584,29,413,0.03585707065191455,711,0.3210436755530346,391,0.004438808370503531,358,0.015901060070671377,344,0.0010899457209328505
177,769,29,94,0.03584542152239852,27,0.32095265097816844,158,0.00438186586330869,612,0.015901060070671377,81,0.0010898130735493834
178,426,29,27,0.03580365923266831,414,0.32095265097816844,27,0.004361644058635205,255,0.015901060070671377,824,0.0010889862036272096
179,90,29,255,0.035461708057544554,267,0.32095265097816844,201,0.004292383663344891,145,0.015901060070671377,870,0.0010865050659542043
180,352,29,648,0.03517128052590878,276,0.3206798866855524,603,0.004197723176090109,594,0.015901060070671377,194,0.0010859077221576443
181,124,28,545,0.034920899326397845,321,0.320407585621285,101,0.0041467450910678055,155,0.015901060070671377,658,0.0010846628529708254
182,543,28,152,0.034674415385686934,649,0.320407585621285,11,0.0041182986363840265,351,0.015901060070671377,34,0.001084509808574015
183,251,28,246,0.03445996398889607,248,0.320407585621285,107,0.004112197968158486,44,0.015901060070671377,39,0.0010844051090473923
184,585,28,588,0.034389371812195646,775,0.3202263083451202,362,0.00410848067898357,413,0.015901060070671377,592,0.0010842714386009502
185,44,28,585,0.03409829519859373,251,0.3201357466063348,439,0.004102336324753471,65,0.015901060070671377,543,0.0010826351965187307
186,239,28,12,0.03399963008039973,327,0.31995477671000566,701,0.004062742414716234,20,0.015017667844522967,418,0.0010812928288319364
187,489,27,415,0.03399693893313514,125,0.319774011299435,44,0.0040365230817602776,9,0.015017667844522967,347,0.0010797594444622674
188,202,27,317,0.0339870092909785,217,0.31968370516803163,34,0.004034040431704058,124,0.015017667844522967,215,0.0010796239590305312
189,55,27,314,0.033857644747047944,71,0.31968370516803163,464,0.004006637736132025,427,0.015017667844522967,160,0.0010785372308252552
190,592,27,133,0.03378705518646097,198,0.3194130925507901,870,0.003971367884790335,757,0.015017667844522967,62,0.0010773863347597534
191,165,27,454,0.033715678081672945,191,0.3194130925507901,31,0.003959238520546689,501,0.015017667844522967,206,0.0010762512041185748
192,368,27,325,0.03370182276171671,552,0.3194130925507901,382,0.003948112833725514,489,0.015017667844522967,407,0.0010761278988358483
193,127,26,386,0.03358516810291286,364,0.31923293852227863,399,0.003944945914183977,361,0.015017667844522967,512,0.0010727179457227119
194,486,26,336,0.03313522029858053,148,0.31905298759864714,222,0.003936564232262477,470,0.015017667844522967,12,0.0010714260130338202
195,513,26,124,0.03303359553366366,246,0.3188732394366197,50,0.003905067329735174,240,0.015017667844522967,331,0.0010706710815313017
196,848,26,382,0.03300424897186627,240,0.3187834412841453,757,0.003904957468187007,340,0.015017667844522967,390,0.0010697242041091061
197,93,26,756,0.03300371195632505,250,0.3186936936936937,306,0.003847921398154286,238,0.015017667844522967,210,0.0010675598663857186
198,221,26,730,0.03299966117470497,34,0.31842475386779184,160,0.0038451529915228644,382,0.015017667844522967,257,0.0010640725986525532
199,117,25,254,0.032901915834587854,48,0.31833520809898763,350,0.0038234425166901015,64,0.015017667844522967,711,0.001062879837762047
200,135,25,452,0.03289560780058077,503,0.31806687271705536,590,0.0038213589205919603,500,0.015017667844522967,585,0.0010626255499140108
201,168,25,305,0.03288442324543437,30,0.31797752808988766,327,0.0038174749787019692,117,0.014134275618374558,189,0.0010611495669397147
202,188,25,724,0.032819907561840354,101,0.31797752808988766,75,0.00381731822460773,404,0.014134275618374558,85,0.0010604807417405478
203,744,25,282,0.03280027367018004,691,0.31797752808988766,312,0.003788656476301076,484,0.014134275618374558,661,0.0010596894170612416
204,1069,24,466,0.03232746005473001,308,0.31788823364223534,413,0.003766680725994759,104,0.014134275618374558,671,0.0010588194470145277
205,358,24,542,0.03227750000253972,86,0.31779898933183603,446,0.003745083188475345,227,0.014134275618374558,144,0.001058674617562182
206,155,24,69,0.0322514014477016,562,0.3177097951164749,418,0.003712459784064254,420,0.014134275618374558,4,0.0010549636075331019
207,775,24,467,0.03220584278861891,460,0.3176206509539843,276,0.003704265542952901,545,0.014134275618374558,467,0.001052041885804817
208,786,24,590,0.03220506778988071,275,0.31753155680224404,558,0.003653542088834948,654,0.014134275618374558,260,0.0010483164628232885
209,430,24,267,0.032022847850911,59,0.3173535183627698,457,0.003592358064821685,107,0.014134275618374558,523,0.00104767095588434
210,945,24,363,0.03183823716077064,358,0.3171756794620342,1001,0.0035881077510111214,344,0.014134275618374558,1001,0.0010460974053207828
211,70,23,584,0.03173547229591414,444,0.31699803976477176,203,0.0035707998868541105,199,0.014134275618374558,484,0.0010458600668133372
212,1005,23,641,0.0317312197233222,501,0.31673195299384443,189,0.0035501600702208293,207,0.014134275618374558,726,0.0010424366619239142
213,1067,23,112,0.0315789618098249,410,0.31673195299384443,122,0.0035442715866220442,362,0.014134275618374558,487,0.0010423744123069006
214,757,23,564,0.03095996278026789,677,0.31655480984340045,487,0.0035402814941655077,507,0.014134275618374558,890,0.0010392913656293902
215,481,23,383,0.030628845393714913,458,0.3162894663313775,500,0.0035269026508278124,189,0.014134275618374558,197,0.0010391507776465658
216,532,23,57,0.030579453476803978,245,0.3162894663313775,484,0.0035135281601566194,584,0.014134275618374558,584,0.0010386228449527992
217,162,23,775,0.03055506974258713,176,0.31567205800334636,260,0.0034909292347181267,270,0.014134275618374558,485,0.0010380971040906805
218,255,23,221,0.030508929934514067,330,0.31567205800334636,9,0.0034697905601260375,392,0.014134275618374558,118,0.0010371817420046369
219,269,23,358,0.03044608681907994,443,0.31567205800334636,199,0.0034385690496187993,68,0.014134275618374558,326,0.001036722730265859
220,413,23,392,0.030443152792106593,66,0.31567205800334636,691,0.0034368225149758037,542,0.014134275618374558,391,0.0010361600992950344
221,191,23,592,0.030258239353577486,5,0.31549609810479373,335,0.0034194940111390063,409,0.014134275618374558,327,0.001034185113573159
222,38,23,371,0.03011039923433429,230,0.31549609810479373,404,0.0033895061523972307,22,0.013250883392226149,976,0.001033866786540273
223,518,23,571,0.030056995111367203,371,0.31540819169685147,205,0.0033757323935650362,127,0.013250883392226149,958,0.0010337954699562064
224,599,23,649,0.029920965222372125,322,0.31523252575884153,194,0.0033499812144118695,486,0.013250883392226149,884,0.0010337420681137465
