,TR,TR_i,EC,EC_i,CNC,CNC_i,BC,BC_i,DC,DC_i,PR,PR_i
31,2542,8,4375,0.07569257893145409,1330,0.07446151063412869,4837,0.1064961855581352,1106,0.0020242914979757085,2282,0.0003854389009383556
32,2798,8,4383,0.07234297100529971,2960,0.07442673335944798,396,0.10343301355652045,1166,0.0020242914979757085,3979,0.000384253239904986
33,2800,8,4367,0.07139136106782945,1123,0.0744121590070345,4832,0.09904553808424105,1170,0.0020242914979757085,2542,0.00038383807972842575
34,2837,8,4396,0.07136795845950351,2539,0.07423101774632226,2231,0.09791849703472465,1326,0.0020242914979757085,88,0.0003820195733765577
35,3128,8,4364,0.06993893902880424,108,0.07421651993629999,2612,0.09768787259222003,1460,0.0020242914979757085,3431,0.00038158024058894955
36,4342,8,4386,0.0644279024075175,2223,0.07396759799958075,420,0.09562486897360298,2533,0.0020242914979757085,1460,0.0003810931226646976
37,280,7,4359,0.06341367011546975,1244,0.07379963548358182,1148,0.09257054739731585,2554,0.0020242914979757085,2434,0.00037894768663743737
38,279,7,4406,0.06086147659694884,1423,0.07369834402506341,2370,0.09173701062795783,2586,0.0020242914979757085,2617,0.00037836708157479244
39,2740,7,4419,0.06086147659694884,2235,0.07356992866397605,2317,0.09166067148798607,2608,0.0020242914979757085,2249,0.0003734342452246027
40,2760,7,4327,0.05254159570422872,420,0.07346489597430216,1340,0.09141990181753137,2717,0.0020242914979757085,2585,0.0003720198679003245
41,2878,7,4357,0.052238066826709124,2611,0.07345178797115456,4652,0.09003955541599623,2800,0.0020242914979757085,3411,0.00037157915030007146
42,2880,7,4405,0.050208638229236754,2549,0.07340594677325883,2249,0.08740221352398168,2851,0.0020242914979757085,1334,0.0003698671969232851
43,2918,7,4404,0.04681032255065799,396,0.07328398285095462,1178,0.08714284296989813,2936,0.0020242914979757085,4181,0.00036929157089368844
44,2944,7,4400,0.043715221371519696,4179,0.0732416083501364,2532,0.08646121592455133,3128,0.0020242914979757085,3310,0.00036821140583438147
45,3005,7,4363,0.043462099157593546,2804,0.07322857989919952,1091,0.08521040238836529,3312,0.0020242914979757085,4193,0.0003650082241721446
46,4333,7,4418,0.042516504805954605,490,0.0727444079577081,4476,0.07868904675739072,3355,0.0020242914979757085,1106,0.00036461794579939396
47,4368,7,4369,0.041638551833813923,2974,0.07257768309703959,285,0.07683633189701845,3838,0.0020242914979757085,725,0.0003633837858655289
48,249,6,4370,0.041638551833813923,70,0.07257555056047718,2298,0.07631109816485049,4346,0.0020242914979757085,846,0.00035925871805158
49,282,6,4371,0.04115782606985881,2832,0.07255636336931777,3785,0.07590364275433271,4359,0.0020242914979757085,4157,0.00035715385025443085
50,295,6,4409,0.03986933436286831,2464,0.0724255219329111,2343,0.0756815040544817,4361,0.0020242914979757085,4210,0.0003552110438893226
51,302,6,4337,0.03729511410583147,4207,0.07239474185559154,2344,0.07566055117963373,4392,0.0020242914979757085,2800,0.00035490393605856855
52,2530,6,4410,0.03447437444192663,4218,0.07212626476471361,4848,0.07250669032277239,4402,0.0020242914979757085,2694,0.0003548905654447346
53,2595,6,4341,0.03147053563610404,425,0.07212099976640972,1506,0.07172520931931484,98,0.0018218623481781376,4199,0.00035436391910330855
54,2724,6,4411,0.030383699843172306,1313,0.07207470090458126,4477,0.07083897551668596,597,0.0018218623481781376,3796,0.00035385762968774987
55,2838,6,4349,0.028690312320739184,570,0.07206523800493078,425,0.06769041038333717,846,0.0018218623481781376,2799,0.00035241556407550963
56,2852,6,4412,0.028338317319977917,4174,0.07199067327309822,207,0.0663210562205624,854,0.0018218623481781376,1309,0.0003520646925310541
57,2936,6,4377,0.028255918733833776,2475,0.0719057946754778,392,0.06575634727459045,1506,0.0018218623481781376,780,0.00035148734122353596
58,2959,6,4355,0.028047826863727136,4163,0.07185977161975417,4883,0.06379786926120953,1530,0.0018218623481781376,3351,0.000351231245143495
59,3041,6,4399,0.0280260707579631,1107,0.07185768106244636,402,0.06152277950851521,1554,0.0018218623481781376,3762,0.00035112201734321713
60,3186,6,4393,0.02645560387341972,2298,0.0717074799320666,4893,0.060492324843076845,2221,0.0018218623481781376,2662,0.0003508865691888819
61,3284,6,4407,0.026238841200932356,69,0.07166794817856055,68,0.05986772486767211,2249,0.0018218623481781376,594,0.0003498234188939692
62,3895,6,4417,0.025803333632452543,1459,0.0716378085211288,1159,0.05980629407288228,2321,0.0018218623481781376,2221,0.0003498152008627012
63,4346,6,4360,0.023688194559513598,1382,0.07152682255845942,4873,0.05969369215873002,2458,0.0018218623481781376,2493,0.00034967896964907487
64,4364,6,4330,0.023635174897083003,2593,0.07134913413348354,1313,0.059014575007997325,2538,0.0018218623481781376,1547,0.00034883288363918736
65,4371,6,4334,0.020698347819035404,1266,0.07132955989372762,4891,0.058909584970218136,2545,0.0018218623481781376,3329,0.0003478902553778905
66,4391,6,4358,0.02059047700493828,1192,0.07113850407534346,1353,0.05577587669967828,2548,0.0018218623481781376,1026,0.0003478855857469304
67,1356,5,4416,0.020557323156807004,2383,0.07111085520160071,726,0.055178270229936786,2561,0.0018218623481781376,490,0.00034787884729324645
68,1584,5,4328,0.019254153547286972,2503,0.07109959700633275,3312,0.05392301744155808,2595,0.0018218623481781376,3343,0.00034522492419478417
69,2235,5,4338,0.017135529428366335,2283,0.07106379918003308,4876,0.05262806507506041,2846,0.0018218623481781376,1371,0.00034514416701757227
70,2779,5,4353,0.017112862694402403,2343,0.07087314567731198,3781,0.051737353233227465,2883,0.0018218623481781376,854,0.0003451182713459295
71,2839,5,4380,0.017046569561759577,522,0.070797982114194,4474,0.0496066221739203,2918,0.0018218623481781376,4727,0.0003440140760979559
72,2846,5,4389,0.0152973590279314,2608,0.07075741950269279,2617,0.04927582895658576,2959,0.0018218623481781376,803,0.0003436214006922308
73,2908,5,4390,0.0152973590279314,2312,0.07075640603291462,384,0.0482210356497025,3329,0.0018218623481781376,680,0.00034261042413110055
74,2932,5,4403,0.013427565081928512,3987,0.07071386650252652,316,0.04802172570296545,3351,0.0018218623481781376,1098,0.0003400497546969231
75,2952,5,4351,0.01143962496242543,395,0.07071285427998855,1257,0.047828397473208724,4199,0.0018218623481781376,3410,0.0003384496218645321
76,3129,5,4339,0.011256692504243755,4119,0.07071082992184592,1512,0.04757053277224939,4336,0.0018218623481781376,2502,0.00033790111023266966
77,3276,5,4354,0.010860618118681381,1167,0.0706855352211427,2607,0.04736655540281475,4342,0.0018218623481781376,1206,0.00033761505189811193
78,4365,5,4394,0.009544849826661799,2604,0.07068351242684828,2604,0.047085397662121234,4391,0.0018218623481781376,2608,0.0003376141726618712
79,4383,5,4366,0.009534932326008053,2344,0.07064611160369534,129,0.046878294123115505,4878,0.0018218623481781376,2545,0.00033751307744566116
80,4416,5,4415,0.009006655753733425,2743,0.0705522786672189,2953,0.046415222213409615,88,0.0016194331983805667,4538,0.0003374276588747217
81,511,4,4388,0.008483798054115187,1275,0.07048986173142506,4218,0.04580654230114048,129,0.0016194331983805667,2574,0.0003374102204716638
82,639,4,4387,0.007019939835167374,2459,0.07041450481783454,4458,0.04579137564198959,284,0.0016194331983805667,4279,0.00033684818356607976
83,680,4,4356,0.006984687653645382,2060,0.07041049030786774,3333,0.045042444905248794,313,0.0016194331983805667,386,0.0003362022999971087
84,725,4,4331,0.006707155124697389,1812,0.07039343374609915,490,0.04465413295718356,396,0.0016194331983805667,184,0.00033597960592341206
85,1151,4,4414,0.006256148469844419,2538,0.07028026746336606,3352,0.044396903954169474,532,0.0016194331983805667,2936,0.00033561941057725763
86,1489,4,4397,0.0061174069452241825,2910,0.0702652727402034,1170,0.04364505416730794,680,0.0016194331983805667,2842,0.0003351175875328881
87,2221,4,4362,0.0059130970689556875,2262,0.07016048856696493,447,0.04291864081051402,780,0.0016194331983805667,3128,0.0003344846265693324
88,490,4,4329,0.004674633953581089,207,0.0701395692237793,3362,0.04156124050292383,803,0.0016194331983805667,1166,0.000334346650734794
89,2458,4,4382,0.004566741125171359,2733,0.07006297157769331,1216,0.04060413095243898,1026,0.0016194331983805667,68,0.0003340221913476988
90,2574,4,321,0.0045251632620247504,2794,0.07006297157769331,3336,0.04058788266488554,1090,0.0016194331983805667,2595,0.0003338303264686551
91,2617,4,4348,0.003449813597637061,2959,0.06997167138810198,411,0.04053698229396862,1098,0.0016194331983805667,658,0.0003337273769252692
92,2692,4,4379,0.0022811020626519606,2369,0.06993105986608343,4655,0.04033523676953246,1140,0.0016194331983805667,3317,0.0003322779640665728
93,2657,4,263,0.0018068719570985686,116,0.06985985603778655,2458,0.03916609387545125,1356,0.0016194331983805667,36,0.0003321921129385053
94,2697,4,4350,0.0015308153992512692,2231,0.0698499780835089,2608,0.038995364900056936,1361,0.0016194331983805667,1506,0.0003321359034162891
95,2710,4,4378,0.001202791766898215,2954,0.06981740064446831,1030,0.03882782410252074,1419,0.0016194331983805667,3197,0.0003314931032114871
96,2722,4,253,0.0008219637139256583,2519,0.06974741270984229,2586,0.03809141138792085,1489,0.0016194331983805667,1442,0.00033125837701200703
97,2820,4,320,0.0006165389786726904,392,0.06967461671908717,692,0.03796611688033558,2235,0.0016194331983805667,402,0.00033069296918949726
98,2825,4,2553,0.00021407367943026442,3188,0.06963140460920432,253,0.0375238022721082,2485,0.0016194331983805667,4128,0.00033045300274971027
99,2840,4,252,0.00012585997036287266,2654,0.06962944169591385,395,0.037108352715456754,2493,0.0016194331983805667,2500,0.00033012868569990556
100,2843,4,337,0.00011744913747630846,1507,0.06956864622794294,800,0.03663696138836778,2522,0.0016194331983805667,720,0.00032935912796140226
101,2857,4,3128,0.00011243503120523791,2551,0.06945811422625911,4362,0.03605944808917452,2530,0.0016194331983805667,3783,0.000329101196482484
102,2881,4,3284,0.00010126070273772815,2458,0.06944444444444445,570,0.03605036687880159,2574,0.0016194331983805667,4867,0.00032804830133328374
103,2889,4,319,9.335783927559655e-05,383,0.06944053978071409,4363,0.03567178452501874,2596,0.0016194331983805667,413,0.00032704281594240613
104,2914,4,2908,9.073759691772439e-05,1365,0.06938786976430598,337,0.035529398174901645,2604,0.0016194331983805667,1530,0.0003266891291190011
105,2916,4,2843,8.193558130333582e-05,1329,0.06935766935766936,4552,0.03409705821405494,2607,0.0016194331983805667,154,0.00032604075998700534
106,3008,4,2801,7.530506530916851e-05,1078,0.06928859964093358,1106,0.03368939329968065,2647,0.0016194331983805667,242,0.0003260343803307601
107,3117,4,3096,6.927753121891632e-05,2961,0.0692720822290466,1507,0.033038005629053034,2740,0.0016194331983805667,2262,0.00032516530528992104
108,3173,4,2554,6.54932009870903e-05,1422,0.06919445884050257,1373,0.03300752069350252,2760,0.0016194331983805667,3312,0.0003248635888147598
109,4357,4,3129,5.8758891754013564e-05,1073,0.0691353878019425,744,0.032998367436130084,2798,0.0016194331983805667,4485,0.00032475349171241053
110,4367,4,3149,5.8452557014439546e-05,1306,0.06910347335879251,1383,0.03287564622213083,2852,0.0016194331983805667,3904,0.00032388961363352827
111,4385,4,3141,5.645091554674244e-05,1506,0.06906965688878947,113,0.0328719301530847,2880,0.0016194331983805667,587,0.0003223450352342776
112,56,3,2874,5.458516321378657e-05,2617,0.06901176273364812,4163,0.03225178494336593,2932,0.0016194331983805667,4448,0.0003216114264529393
113,251,3,2971,5.429027860411317e-05,2222,0.06895107823295415,1107,0.0321193653920308,3005,0.0016194331983805667,4500,0.0003209888180530257
114,305,3,2922,5.3524106404508405e-05,2221,0.06894145558579304,2213,0.03194641008286996,3310,0.0016194331983805667,4158,0.0003205673193362803
115,312,3,2809,5.301040468472647e-05,2229,0.0689058751325113,4644,0.03194495739342791,3343,0.0016194331983805667,2559,0.0003192801211608153
116,551,3,2870,5.1826885497852406e-05,421,0.06882427518564442,1052,0.031789150929405964,3783,0.0016194331983805667,3576,0.000318698166489577
117,726,3,2871,5.1826885497852406e-05,2527,0.06877157812674017,4888,0.031304348905430275,3796,0.0016194331983805667,4564,0.0003186204589151993
118,762,3,2872,5.1826885497852406e-05,1373,0.06868647543832816,4352,0.031275341240892894,3904,0.0016194331983805667,4461,0.0003179803079134706
119,928,3,2995,5.180974382140027e-05,2328,0.06857872671238582,2207,0.031113057671111995,3979,0.0016194331983805667,4041,0.0003174878639373175
120,929,3,2662,5.153727381336502e-05,569,0.06857682269976123,802,0.03093979073129417,4172,0.0016194331983805667,3299,0.00031739661165012444
121,1170,3,3030,4.874715819921226e-05,2309,0.06857206313071723,2558,0.03067059406767226,4187,0.0016194331983805667,1050,0.00031733564605714785
122,1298,3,2918,4.8425568505398984e-05,3288,0.06843053054439673,4119,0.03024956389131494,4372,0.0016194331983805667,4073,0.0003173181804218348
123,1951,3,2845,4.805030098987857e-05,3289,0.06843053054439673,3770,0.029953591383564796,4374,0.0016194331983805667,4850,0.00031695892784861364
124,2222,3,2883,4.085691350262798e-05,2523,0.06842673906418816,4608,0.02984402043608791,4401,0.0016194331983805667,2550,0.00031637787468442115
125,2223,3,2721,4.035921303222394e-05,2855,0.06838695387341492,2618,0.029677469929563324,4520,0.0016194331983805667,353,0.0003157569498655564
126,2219,3,2538,3.920622970371492e-05,2856,0.06838695387341492,783,0.029608623474283845,69,0.0014170040485829958,94,0.00031460000351081534
127,2383,3,2596,3.8655527002058104e-05,4206,0.0683330336270455,2974,0.029380266679919248,94,0.0014170040485829958,2586,0.0003143167705291329
128,2529,3,2999,3.8332583045601875e-05,397,0.06828108586277437,1123,0.028560362827963814,140,0.0014170040485829958,2851,0.00031372538808449916
129,2500,3,2819,3.780144477935847e-05,398,0.06828108586277437,3987,0.028418608242572314,153,0.0014170040485829958,3497,0.0003136459291063116
130,2520,3,2542,3.740206260093033e-05,399,0.06828108586277437,3985,0.02811588669966784,154,0.0014170040485829958,4345,0.0003134781798644029
131,2538,3,2657,3.620402608166768e-05,400,0.06828108586277437,2522,0.027812875929005804,184,0.0014170040485829958,1419,0.00031284193921307137
132,2543,3,251,3.5510263107619856e-05,2426,0.06824995509871375,1330,0.02774648248696934,205,0.0014170040485829958,2562,0.0003128036523747119
133,2544,3,3127,3.5358628434350696e-05,2548,0.06824995509871375,4889,0.027638349418322994,274,0.0014170040485829958,520,0.0003123607734731369
134,2576,3,2837,3.498401058719767e-05,842,0.06824618360157492,2593,0.027059743051129393,316,0.0014170040485829958,3316,0.00031214582401365684
135,2579,3,2760,3.43608064639863e-05,4177,0.06824429800931106,1334,0.026884778400623317,402,0.0014170040485829958,3797,0.0003119180074890719
136,2670,3,2529,3.3938579259990634e-05,4178,0.06824429800931106,2909,0.026658097532218056,413,0.0014170040485829958,3307,0.0003114597704811823
137,2674,3,2944,3.208991443907088e-05,2805,0.06823298664346193,3769,0.02661181311243826,539,0.0014170040485829958,1091,0.0003110814575085331
138,2687,3,2740,3.14340616848802e-05,1030,0.06815297169030407,1072,0.02658630188670441,548,0.0014170040485829958,3467,0.00031106367509055837
139,2693,3,3059,3.06288256980717e-05,4213,0.06811256497580212,1269,0.025958600656086274,639,0.0014170040485829958,4097,0.0003109690872706095
140,2716,3,2575,3.0281898758887297e-05,2542,0.06802533737262462,2585,0.02575684399076601,658,0.0014170040485829958,2519,0.00031091111696001153
141,2465,3,2544,3.022405564717803e-05,1106,0.06798133953513975,4574,0.02569944743743588,681,0.0014170040485829958,744,0.00031084383759613437
142,2717,3,2608,3.00670173473031e-05,4172,0.06796917996697853,4902,0.02519711640420657,726,0.0014170040485829958,153,0.00031065317629536235
143,2728,3,2959,2.9831253901001724e-05,2834,0.06790564689063616,750,0.025163518886724703,1069,0.0014170040485829958,4106,0.0003103214272806876
144,2765,3,322,2.9258332027527644e-05,2835,0.06790564689063616,2538,0.025030742201046435,1072,0.0014170040485829958,4291,0.00031008563911296154
145,2671,3,2584,2.8715395201844647e-05,2836,0.06790564689063616,2409,0.024906544288967377,1159,0.0014170040485829958,210,0.00030961910544424206
146,2781,3,2878,2.843983685788489e-05,419,0.06789631380741637,3966,0.02489895873443044,1313,0.0014170040485829958,3445,0.00030939974511738513
147,2801,3,2533,2.8306804377946073e-05,4317,0.06788418463398882,1033,0.02473673859709334,1323,0.0014170040485829958,1528,0.0003089111630880757
148,2810,3,3041,2.7628000039013118e-05,68,0.06784502767362971,1119,0.024699375074657956,1353,0.0014170040485829958,4391,0.0003086642625453071
149,2813,3,2693,2.748301047992912e-05,2799,0.067843164183204,1326,0.024306451001097632,1371,0.0014170040485829958,14,0.00030837336773932404
150,2865,3,3123,2.7207716055088852e-05,2680,0.06782732864674869,4867,0.024093217050145773,1416,0.0014170040485829958,772,0.00030825376644403967
151,2874,3,3124,2.7207716055088852e-05,2213,0.06782639737481636,4879,0.023626708287586375,1442,0.0014170040485829958,2645,0.00030814293996002314
152,2879,3,3092,2.644367260966085e-05,2949,0.06781429316640585,35,0.023269885048233477,1461,0.0014170040485829958,2298,0.0003077291926219778
153,2917,3,2434,2.5668716392980652e-05,4837,0.06779940160852022,1192,0.023155586492643248,1547,0.0014170040485829958,2327,0.0003074429154103786
154,2969,3,3186,2.438580394159723e-05,1166,0.06778637685932269,757,0.02315420166524013,1584,0.0014170040485829958,3798,0.0003071345080792281
155,2971,3,490,2.4348770980577603e-05,2364,0.06776220131134948,791,0.02315189458726589,1953,0.0014170040485829958,284,0.00030593042642466825
156,2972,3,2840,2.397730591948526e-05,4194,0.0677566247874033,2414,0.022983153140733095,2327,0.0014170040485829958,2959,0.0003058693854087796
157,2986,3,2916,2.3552220977974584e-05,2474,0.06769256066980008,2554,0.022919417727086982,2388,0.0014170040485829958,1416,0.00030567439333681193
158,2997,3,2561,2.30594792293382e-05,2591,0.06766752506711961,205,0.022889295133870547,2409,0.0014170040485829958,702,0.0003054177743910843
159,2998,3,3200,2.2600331407212044e-05,2975,0.06766752506711961,1230,0.022548270492743303,2474,0.0014170040485829958,4100,0.00030537199394731
160,3018,3,2917,2.2216135099847395e-05,67,0.06766567131468647,2542,0.022470535560266396,2489,0.0014170040485829958,4359,0.0003053301128910723
161,3038,3,2545,2.1910156604744287e-05,402,0.06765362439912899,2364,0.02232513556839815,2502,0.0014170040485829958,4346,0.00030518422948410924
162,3042,3,2439,2.1763106893772837e-05,2833,0.0676489921121823,4900,0.02211919688898447,2519,0.0014170040485829958,13,0.00030490170208459825
163,3063,3,2530,2.1657769737248844e-05,4458,0.06754539488077008,4041,0.021635872563790372,2544,0.0014170040485829958,1170,0.00030427930645791397
164,3096,3,289,2.1538210665127103e-05,2550,0.067543547813722,4152,0.021587623108979128,2550,0.0014170040485829958,4195,0.00030411770905614823
165,3104,3,316,2.1071004147440307e-05,2712,0.06753523726195196,753,0.02156439237722394,2559,0.0014170040485829958,511,0.0003037333597677079
166,3109,3,2932,2.0624863563850367e-05,2713,0.06753523726195196,2475,0.021026894856465007,2562,0.0014170040485829958,4155,0.0003033396437968023
167,3111,3,2986,2.0101060558816018e-05,1512,0.06752969803015597,1147,0.020851953830483428,2593,0.0014170040485829958,4143,0.00030330578483245155
168,3112,3,2969,1.9787760543810203e-05,4187,0.06744211446046308,1073,0.020703355421440493,2606,0.0014170040485829958,4098,0.0003031885720894308
169,3113,3,3104,1.9787760543810203e-05,1377,0.06743382884912022,4573,0.02033148542440779,2687,0.0014170040485829958,849,0.0003030593575620898
170,3126,3,3131,1.951872319565319e-05,1443,0.06743382884912022,3365,0.02023791484663842,2697,0.0014170040485829958,1140,0.0003025706077267033
171,3030,3,240,1.9279867070809957e-05,4087,0.06743106743106743,4864,0.02012550876005043,2724,0.0014170040485829958,2267,0.0003025387524714711
172,3130,3,2607,1.8498296114996504e-05,2586,0.06738691547989305,569,0.02002955774874037,2781,0.0014170040485829958,532,0.00030253571899756406
173,3131,3,370,1.815287120183092e-05,1281,0.06737956244203175,2717,0.02000961806683969,2810,0.0014170040485829958,2495,0.00030208411345716184
174,3133,3,238,1.7747606885800035e-05,533,0.06735843139393774,4381,0.01911996330871768,2813,0.0014170040485829958,2388,0.00030194783779246605
175,3134,3,2952,1.73320920590834e-05,1327,0.06733639573081798,4887,0.01901534745533126,2819,0.0014170040485829958,2409,0.0003018474742781144
176,3148,3,2813,1.709179161878314e-05,414,0.06730428622033298,1006,0.019012608409083375,2837,0.0014170040485829958,2538,0.0003018226378983191
177,3153,3,2595,1.7057692409616804e-05,424,0.06729236762882947,2539,0.01900454078408118,2878,0.0014170040485829958,2533,0.0003016101940775407
178,3156,3,2550,1.704298400365616e-05,501,0.06728411876872786,3763,0.018501344395134598,2908,0.0014170040485829958,2238,0.00030159941509815826
179,3159,3,336,1.6946484392718326e-05,4301,0.06727862065208509,1065,0.018452026403177148,2952,0.0014170040485829958,575,0.0003015463703848267
180,3065,3,376,1.6799543555190955e-05,4205,0.0672749557401607,2233,0.018396140386944926,3017,0.0014170040485829958,1933,0.0003011086246277503
181,3197,3,2765,1.6787885754389997e-05,4152,0.06720905553590378,1058,0.018271451725332323,3186,0.0014170040485829958,140,0.0003009945948932092
182,3200,3,3153,1.6744964774222894e-05,35,0.06716336741353056,2361,0.01814020412706008,3317,0.0014170040485829958,2697,0.0003008055350873828
183,3202,3,2800,1.652442747951276e-05,2282,0.06713598434399717,4172,0.01808834462349053,3307,0.0014170040485829958,771,0.00030053684679214737
184,3211,3,2585,1.64319218105123e-05,4216,0.06710771195305178,2279,0.01802401153043712,3352,0.0014170040485829958,1069,0.00030030858820949446
185,3213,3,3005,1.6230985459607467e-05,1052,0.06707126661507339,1361,0.01793550216003129,3411,0.0014170040485829958,2627,0.0003002113294626489
186,3215,3,2927,1.6220473041977192e-05,4112,0.06705032846517184,945,0.017910217861578242,3431,0.0014170040485829958,2444,0.0003000214430086143
187,3221,3,2928,1.6220473041977192e-05,1137,0.06704668838219327,4656,0.017836327178835674,3497,0.0014170040485829958,47,0.00029958673727535943
188,3230,3,3112,1.5616494709567037e-05,521,0.06699940324418163,853,0.017656636253722623,3722,0.0014170040485829958,4574,0.0002995366705698673
189,3244,3,2997,1.5185590267804728e-05,2317,0.0669385764034743,1309,0.017599445537276277,3762,0.0014170040485829958,2846,0.0002992798299254895
190,3270,3,3042,1.494303782020863e-05,2502,0.0669385764034743,36,0.017565636725389546,3781,0.0014170040485829958,1361,0.0002991338502582884
191,3279,3,2668,1.4887180451942114e-05,2296,0.06691046999864554,1554,0.016971881637815323,3785,0.0014170040485829958,1090,0.0002986094575353738
192,3785,3,2715,1.4886795138501272e-05,2297,0.06691046999864554,2960,0.016924464250710723,3797,0.0014170040485829958,3320,0.00029855561230685354
193,3829,3,2798,1.4586240554512266e-05,2554,0.0669086574926861,317,0.016883050881048203,3863,0.0014170040485829958,2544,0.00029841615565226297
194,4128,3,2551,1.4409287484863249e-05,66,0.06687604916878756,1191,0.016777949371221085,4029,0.0014170040485829958,2852,0.0002980040128254375
195,4172,3,2978,1.3841723785060747e-05,2456,0.06687514383570917,318,0.0165555510043395,4128,0.0014170040485829958,1953,0.00029778241418966435
196,4187,3,2728,1.3809048342726157e-05,1111,0.06685161377630422,4030,0.01652777265039942,4151,0.0014170040485829958,4029,0.0002975892194915307
197,4221,3,3187,1.3419107989656291e-05,2487,0.06684889983490758,299,0.016407987039252673,4164,0.0014170040485829958,252,0.00029755910523396865
198,4317,3,2926,1.3387447265833408e-05,2525,0.06684528158913156,837,0.016358168535594207,4193,0.0014170040485829958,1897,0.00029734960926431893
199,4340,3,3174,1.3075403681628553e-05,1381,0.06675856104219033,522,0.016319901687565818,4218,0.0014170040485829958,2397,0.0002972707424254555
200,4343,3,2485,1.3010724673794702e-05,1148,0.06672069151809833,2351,0.01608445599047439,4224,0.0014170040485829958,2474,0.00029692352483377154
