,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC
33,2794,8,4374,0.07136795845950351,2501,0.07423101774632226,2207,0.09791849703472465,1284,0.0020242914979757085
34,3102,8,4343,0.06993893902880424,89,0.07421651993629999,2577,0.09768787259222003,1424,0.0020242914979757085
35,4323,8,4364,0.0644279024075175,2199,0.07396759799958075,407,0.09562486897360298,2494,0.0020242914979757085
36,260,7,4337,0.06341367011546975,1202,0.07379963548358182,1107,0.09257054739731585,2517,0.0020242914979757085
37,261,7,4389,0.06086147659694884,1383,0.07369834402506341,2349,0.09173701062795783,2542,0.0020242914979757085
38,2697,7,4404,0.06086147659694884,2210,0.07356992866397605,2289,0.09166067148798607,2572,0.0020242914979757085
39,2711,7,4324,0.05254159570422872,407,0.07346489597430216,1301,0.09141990181753137,2674,0.0020242914979757085
40,2833,7,4335,0.052238066826709124,2575,0.07345178797115456,4635,0.09003955541599623,2754,0.0020242914979757085
41,2834,7,4388,0.050208638229236754,2512,0.07340594677325883,2219,0.08740221352398168,2809,0.0020242914979757085
42,2875,7,4386,0.04681032255065799,385,0.07328398285095462,1134,0.08714284296989813,2892,0.0020242914979757085
43,2900,7,4380,0.043715221371519696,4162,0.0732416083501364,2520,0.08646121592455133,3102,0.0020242914979757085
44,2968,7,4342,0.043462099157593546,2757,0.07322857989919952,1066,0.08521040238836529,3288,0.0020242914979757085
45,4320,7,4403,0.042516504805954605,2413,0.0727444079577081,4463,0.07868904675739072,3322,0.0020242914979757085
46,4347,7,4348,0.041638551833813923,2931,0.07257768309703959,267,0.07683633189701845,3815,0.0020242914979757085
47,237,6,4349,0.041638551833813923,47,0.07257555056047718,2263,0.07631109816485049,4328,0.0020242914979757085
48,264,6,4350,0.04115782606985881,2786,0.07255636336931777,3767,0.07590364275433271,4337,0.0020242914979757085
49,276,6,4392,0.03986933436286831,2452,0.0724255219329111,2317,0.0756815040544817,4340,0.0020242914979757085
50,286,6,4365,0.03729511410583147,4191,0.07239474185559154,2318,0.07566055117963373,4371,0.0020242914979757085
51,2491,6,4393,0.03447437444192663,4202,0.07212626476471361,4835,0.07250669032277239,4383,0.0020242914979757085
52,2554,6,4322,0.03147053563610404,411,0.07212099976640972,1475,0.07172520931931484,79,0.0018218623481781376
53,2705,6,4394,0.030383699843172306,1274,0.07207470090458126,4464,0.07083897551668596,580,0.0018218623481781376
54,2795,6,4384,0.028690312320739184,557,0.07206523800493078,411,0.06769041038333717,830,0.0018218623481781376
55,2810,6,4395,0.028338317319977917,4159,0.07199067327309822,195,0.0663210562205624,835,0.0018218623481781376
56,2892,6,4356,0.028255918733833776,2440,0.0719057946754778,381,0.06575634727459045,1475,0.0018218623481781376
57,2915,6,4334,0.028047826863727136,4146,0.07185977161975417,4879,0.06379786926120953,1500,0.0018218623481781376
58,3000,6,4379,0.0280260707579631,1082,0.07185768106244636,390,0.06152277950851521,1522,0.0018218623481781376
59,3161,6,4373,0.02645560387341972,2263,0.0717074799320666,4890,0.060492324843076845,2198,0.0018218623481781376
60,3270,6,4390,0.026238841200932356,45,0.07166794817856055,41,0.05986772486767211,2219,0.0018218623481781376
61,3875,6,4401,0.025803333632452543,1423,0.0716378085211288,1116,0.05980629407288228,2292,0.0018218623481781376
62,4328,6,4339,0.023688194559513598,1340,0.07152682255845942,4864,0.05969369215873002,2431,0.0018218623481781376
63,4343,6,4382,0.023635174897083003,2550,0.07134913413348354,1274,0.059014575007997325,2499,0.0018218623481781376
64,4350,6,4317,0.020698347819035404,1223,0.07132955989372762,4888,0.058909584970218136,2505,0.0018218623481781376
65,4368,6,4338,0.02059047700493828,1149,0.07113850407534346,1315,0.05577587669967828,2508,0.0018218623481781376
66,1318,5,4400,0.020557323156807004,2367,0.07111085520160071,713,0.055178270229936786,2524,0.0018218623481781376
67,1549,5,4313,0.019254153547286972,2468,0.07109959700633275,3288,0.05392301744155808,2554,0.0018218623481781376
68,2210,5,4325,0.017135529428366335,2250,0.07106379918003308,4868,0.05262806507506041,2804,0.0018218623481781376
69,2729,5,4357,0.017112862694402403,2317,0.07087314567731198,3761,0.051737353233227465,2838,0.0018218623481781376
70,2796,5,4358,0.017046569561759577,502,0.070797982114194,4459,0.0496066221739203,2875,0.0018218623481781376
71,2804,5,4369,0.0152973590279314,2572,0.07075741950269279,2582,0.04927582895658576,2915,0.0018218623481781376
72,2866,5,4370,0.0152973590279314,2282,0.07075640603291462,373,0.0482210356497025,3301,0.0018218623481781376
73,2888,5,4385,0.013427565081928512,3968,0.07071386650252652,302,0.04802172570296545,3320,0.0018218623481781376
74,2907,5,4330,0.01143962496242543,384,0.07071285427998855,1214,0.047828397473208724,4182,0.0018218623481781376
75,3105,5,4321,0.011256692504243755,4099,0.07071082992184592,1480,0.04757053277224939,4318,0.0018218623481781376
76,3262,5,4387,0.010860618118681381,1124,0.0706855352211427,2571,0.04736655540281475,4323,0.0018218623481781376
77,4344,5,4375,0.009544849826661799,2566,0.07068351242684828,2566,0.047085397662121234,4368,0.0018218623481781376
78,4361,5,4346,0.009534932326008053,2318,0.07064611160369534,110,0.046878294123115505,4870,0.0018218623481781376
79,4400,5,4398,0.009006655753733425,2701,0.0705522786672189,2908,0.046415222213409615,63,0.0016194331983805667
80,494,4,4367,0.008483798054115187,1231,0.07048986173142506,4202,0.04580654230114048,110,0.0016194331983805667
81,621,4,4366,0.007019939835167374,2433,0.07041450481783454,4446,0.04579137564198959,265,0.0016194331983805667
82,664,4,4336,0.006984687653645382,2040,0.07041049030786774,3304,0.045042444905248794,298,0.0016194331983805667
83,711,4,4312,0.006707155124697389,1767,0.07039343374609915,2413,0.04465413295718356,385,0.0016194331983805667
84,1297,4,4397,0.006256148469844419,2499,0.07028026746336606,3321,0.044396903954169474,513,0.0016194331983805667
85,1456,4,4376,0.0061174069452241825,2868,0.0702652727402034,1126,0.04364505416730794,664,0.0016194331983805667
86,2198,4,4341,0.0059130970689556875,2228,0.07016048856696493,436,0.04291864081051402,766,0.0016194331983805667
87,2413,4,4314,0.004674633953581089,195,0.0701395692237793,3333,0.04156124050292383,788,0.0016194331983805667
88,2431,4,4377,0.004566741125171359,2692,0.07006297157769331,1170,0.04060413095243898,1010,0.0016194331983805667
89,2532,4,307,0.0045251632620247504,2746,0.07006297157769331,3307,0.04058788266488554,1065,0.0016194331983805667
90,2582,4,4402,0.003449813597637061,2915,0.06997167138810198,399,0.04053698229396862,1073,0.0016194331983805667
91,2649,4,4359,0.0022811020626519606,2348,0.06993105986608343,4639,0.04033523676953246,1260,0.0016194331983805667
92,2651,4,308,0.0018068719570985686,99,0.06985985603778655,2431,0.039166093875451245,1318,0.0016194331983805667
93,2653,4,4331,0.0015308153992512692,2207,0.0698499780835089,2572,0.038995364900056936,1321,0.0016194331983805667
94,2667,4,4399,0.001202791766898215,2909,0.06981740064446831,1013,0.03882782410252074,1379,0.0016194331983805667
95,2682,4,241,0.0008219637139256583,2482,0.06974741270984229,2542,0.03809141138792085,1456,0.0016194331983805667
96,2775,4,306,0.0006165389786726904,381,0.06967461671908717,676,0.03796611688033558,2210,0.0016194331983805667
97,2780,4,2681,0.00021407367943026442,3165,0.06963140460920432,241,0.0375238022721082,2450,0.0016194331983805667
98,2797,4,238,0.00012585997036287266,2618,0.06962944169591385,384,0.037108352715456754,2459,0.0016194331983805667
99,2801,4,324,0.00011744913747630846,1476,0.06956864622794294,785,0.03663696138836778,2484,0.0016194331983805667
100,2815,4,3102,0.00011243503120523791,2514,0.06945811422625911,4341,0.03605944808917452,2491,0.0016194331983805667
101,2835,4,3270,0.00010126070273772815,2431,0.06944444444444445,557,0.03605036687880159,2532,0.0016194331983805667
102,2843,4,305,9.335783927559655e-05,374,0.06944053978071409,4342,0.03567178452501874,2557,0.0016194331983805667
103,2871,4,2866,9.073759691772439e-05,1326,0.06938786976430598,324,0.035529398174901645,2566,0.0016194331983805667
104,2873,4,2801,8.193558130333582e-05,1289,0.06935766935766936,4531,0.03409705821405494,2571,0.0016194331983805667
105,2971,4,2755,7.530506530916851e-05,1060,0.06928859964093358,1080,0.03368939329968065,2614,0.0016194331983805667
106,3090,4,3066,6.927753121891632e-05,2917,0.0692720822290466,1476,0.033038005629053034,2697,0.0016194331983805667
107,3151,4,2517,6.54932009870903e-05,1381,0.06919445884050257,1332,0.03300752069350252,2711,0.0016194331983805667
108,4335,4,3105,5.8758891754013564e-05,1054,0.0691353878019425,730,0.032998367436130084,2749,0.0016194331983805667
109,4345,4,3126,5.8452557014439546e-05,1264,0.06910347335879251,1342,0.03287564622213083,2810,0.0016194331983805667
110,4363,4,3118,5.645091554674244e-05,1475,0.06906965688878947,96,0.0328719301530847,2834,0.0016194331983805667
111,103,3,2829,5.458516321378657e-05,2582,0.06901176273364812,4146,0.03225178494336593,2888,0.0016194331983805667
112,240,3,2928,5.429027860411317e-05,2197,0.06895107823295415,1082,0.0321193653920308,2968,0.0016194331983805667
113,288,3,2878,5.3524106404508405e-05,2198,0.06894145558579304,2196,0.03194641008286996,3286,0.0016194331983805667
114,297,3,2761,5.301040468472647e-05,2203,0.0689058751325113,4627,0.03194495739342791,3523,0.0016194331983805667
115,536,3,2825,5.1826885497852406e-05,408,0.06882427518564442,1037,0.031789150929405964,3765,0.0016194331983805667
116,713,3,2826,5.1826885497852406e-05,2487,0.06877157812674017,4885,0.031304348905430275,3779,0.0016194331983805667
117,746,3,2827,5.1826885497852406e-05,1332,0.06868647543832816,4332,0.031275341240892894,3887,0.0016194331983805667
118,913,3,2956,5.180974382140027e-05,2302,0.06857872671238582,2191,0.031113057671111995,3957,0.0016194331983805667
119,914,3,2624,5.153727381336502e-05,556,0.06857682269976123,787,0.03093979073129417,4156,0.0016194331983805667
120,1126,3,3103,4.874715819921226e-05,2279,0.06857206313071723,2521,0.03067059406767226,4172,0.0016194331983805667
121,1256,3,2875,4.8425568505398984e-05,3274,0.06843053054439673,4099,0.03024956389131494,4351,0.0016194331983805667
122,1924,3,2803,4.805030098987857e-05,3276,0.06843053054439673,3750,0.029953591383564796,4353,0.0016194331983805667
123,2197,3,2838,4.085691350262798e-05,2576,0.06842673906418816,4586,0.02984402043608791,4381,0.0016194331983805667
124,2199,3,2680,4.035921303222394e-05,2813,0.06838695387341492,2583,0.029677469929563324,4502,0.0016194331983805667
125,2218,3,2499,3.920622970371492e-05,2814,0.06838695387341492,769,0.029608623474283845,45,0.0014170040485829958
126,2367,3,2557,3.8655527002058104e-05,4190,0.0683330336270455,2931,0.029380266679919248,70,0.0014170040485829958
127,2490,3,2961,3.8332583045601875e-05,386,0.06828108586277437,1200,0.028560362827963814,120,0.0014170040485829958
128,2492,3,2774,3.780144477935847e-05,387,0.06828108586277437,3968,0.028418608242572314,137,0.0014170040485829958
129,2495,3,2502,3.740206260093033e-05,388,0.06828108586277437,3966,0.02811588669966784,139,0.0014170040485829958
130,2499,3,2651,3.620402608166768e-05,389,0.06828108586277437,2484,0.027812875929005804,169,0.0014170040485829958
131,2503,3,240,3.5510263107619856e-05,2412,0.06824995509871375,1290,0.02774648248696934,193,0.0014170040485829958
132,2504,3,3100,3.5358628434350696e-05,2508,0.06824995509871375,4886,0.027638349418322994,254,0.0014170040485829958
133,2533,3,2794,3.498401058719767e-05,826,0.06824618360157492,2550,0.027059743051129393,302,0.0014170040485829958
134,2536,3,2711,3.43608064639863e-05,4163,0.06824429800931106,1293,0.026884778400623317,390,0.0014170040485829958
135,2630,3,2490,3.3938579259990634e-05,4164,0.06824429800931106,2867,0.026658097532218056,402,0.0014170040485829958
136,2633,3,2900,3.208991443907088e-05,2758,0.06823298664346193,3749,0.02661181311243826,520,0.0014170040485829958
137,2646,3,2697,3.14340616848802e-05,1013,0.06815297169030407,1055,0.02658630188670441,531,0.0014170040485829958
138,2650,3,3104,3.06288256980717e-05,4197,0.06811256497580212,1224,0.025958600656086274,621,0.0014170040485829958
139,2672,3,2531,3.0281898758887297e-05,2502,0.06802533737262462,2543,0.02575684399076601,640,0.0014170040485829958
140,2673,3,2504,3.022405564717803e-05,1080,0.06798133953513975,4550,0.02569944743743588,665,0.0014170040485829958
141,2674,3,2572,3.00670173473031e-05,4156,0.06796917996697853,4898,0.02519711640420657,713,0.0014170040485829958
142,2686,3,2915,2.9831253901001724e-05,2788,0.06790564689063616,736,0.025163518886724703,1053,0.0014170040485829958
143,2717,3,309,2.9258332027527644e-05,2790,0.06790564689063616,2499,0.025030742201046435,1055,0.0014170040485829958
144,2731,3,2559,2.8715395201844647e-05,2792,0.06790564689063616,2395,0.024906544288967377,1116,0.0014170040485829958
145,2732,3,2833,2.843983685788489e-05,406,0.06789631380741637,3943,0.02489895873443044,1274,0.0014170040485829958
146,2755,3,2494,2.8306804377946073e-05,4302,0.06788418463398882,1017,0.02473673859709334,1282,0.0014170040485829958
147,2762,3,3000,2.7628000039013118e-05,41,0.06784502767362971,1088,0.024699375074657956,1315,0.0014170040485829958
148,2768,3,2650,2.748301047992912e-05,2751,0.067843164183204,1284,0.024306451001097632,1330,0.0014170040485829958
149,2823,3,3096,2.7207716055088852e-05,2637,0.06782732864674869,4860,0.02409321705014578,1373,0.0014170040485829958
150,2829,3,3097,2.7207716055088852e-05,2196,0.06782639737481636,4873,0.023626708287586375,1404,0.0014170040485829958
151,2836,3,3101,2.644367260966085e-05,2905,0.06781429316640585,18,0.023269885048233477,1426,0.0014170040485829958
152,2874,3,2417,2.5668716392980652e-05,4826,0.06779940160852022,1149,0.023155586492643248,1515,0.0014170040485829958
153,2926,3,3161,2.438580394159723e-05,1123,0.06778637685932269,740,0.02315420166524013,1549,0.0014170040485829958
154,2928,3,2413,2.4348770980577603e-05,2343,0.06776220131134948,776,0.02315189458726589,1927,0.0014170040485829958
155,2929,3,2797,2.397730591948526e-05,4179,0.0677566247874033,2401,0.022983153140733095,2300,0.0014170040485829958
156,2948,3,2873,2.3552220977974584e-05,2441,0.06769256066980008,2517,0.022919417727086982,2372,0.0014170040485829958
157,2958,3,2524,2.30594792293382e-05,2548,0.06766752506711961,193,0.022889295133870547,2395,0.0014170040485829958
158,2960,3,3182,2.2600331407212044e-05,2932,0.06766752506711961,1185,0.022548270492743303,2441,0.0014170040485829958
159,2981,3,2874,2.2216135099847395e-05,48,0.06766567131468647,2502,0.022470535560266396,2454,0.0014170040485829958
160,2997,3,2505,2.1910156604744287e-05,390,0.06765362439912899,2343,0.02232513556839815,2465,0.0014170040485829958
161,3002,3,2418,2.1763106893772837e-05,2787,0.0676489921121823,4897,0.02211919688898447,2482,0.0014170040485829958
162,3024,3,2491,2.1657769737248844e-05,4446,0.06754539488077008,4023,0.021635872563790372,2504,0.0014170040485829958
163,3066,3,271,2.1538210665127103e-05,2513,0.067543547813722,4134,0.021587623108979128,2513,0.0014170040485829958
164,3076,3,302,2.1071004147440307e-05,2668,0.06753523726195196,739,0.02156439237722394,2522,0.0014170040485829958
165,3082,3,2888,2.0624863563850367e-05,2669,0.06753523726195196,2440,0.021026894856465007,2526,0.0014170040485829958
166,3084,3,2948,2.0101060558816018e-05,1480,0.06752969803015597,1109,0.020851953830483428,2550,0.0014170040485829958
167,3085,3,2926,1.9787760543810203e-05,4172,0.06744211446046308,1054,0.020703355421440493,2570,0.0014170040485829958
168,3086,3,3076,1.9787760543810203e-05,1337,0.06743382884912022,4548,0.02033148542440779,2646,0.0014170040485829958
169,3099,3,3107,1.951872319565319e-05,1406,0.06743382884912022,3334,0.02023791484663842,2653,0.0014170040485829958
170,3103,3,228,1.9279867070809957e-05,4150,0.06743106743106743,4855,0.02012550876005043,2705,0.0014170040485829958
171,3106,3,2571,1.8498296114996504e-05,2542,0.06738691547989305,556,0.02002955774874037,2732,0.0014170040485829958
172,3107,3,360,1.815287120183092e-05,1237,0.06737956244203175,2674,0.02000961806683969,2762,0.0014170040485829958
173,3109,3,239,1.7747606885800035e-05,514,0.06735843139393774,4360,0.01911996330871768,2768,0.0014170040485829958
174,3110,3,2907,1.73320920590834e-05,1287,0.06733639573081798,4884,0.01901534745533126,2774,0.0014170040485829958
175,3125,3,2768,1.709179161878314e-05,401,0.06730428622033298,986,0.019012608409083375,2794,0.0014170040485829958
176,3130,3,2554,1.7057692409616804e-05,412,0.06729236762882947,2501,0.019004540784081172,2833,0.0014170040485829958
177,3133,3,2513,1.704298400365616e-05,488,0.06728411876872786,3746,0.018501344395134598,2866,0.0014170040485829958
178,3137,3,323,1.6946484392718326e-05,4286,0.06727862065208509,1048,0.018452026403177148,2907,0.0014170040485829958
179,3138,3,365,1.6799543555190955e-05,4203,0.0672749557401607,2273,0.018396140386944926,2980,0.0014170040485829958
180,3176,3,2717,1.6787885754389997e-05,4134,0.06720905553590378,1043,0.018271451725332323,3161,0.0014170040485829958
181,3182,3,3130,1.6744964774222894e-05,18,0.06716336741353056,2337,0.01814020412706008,3292,0.0014170040485829958
182,3184,3,2754,1.652442747951276e-05,2247,0.06713598434399717,4156,0.01808834462349053,3314,0.0014170040485829958
183,3193,3,2543,1.64319218105123e-05,4200,0.06710771195305178,2338,0.01802401153043712,3321,0.0014170040485829958
184,3195,3,2968,1.6230985459607467e-05,1037,0.06707126661507339,1321,0.01793550216003129,3354,0.0014170040485829958
185,3197,3,2884,1.6220473041977192e-05,4091,0.06705032846517184,929,0.017910217861578242,3373,0.0014170040485829958
186,3203,3,2885,1.6220473041977192e-05,1100,0.06704668838219327,4640,0.017836327178835674,3445,0.0014170040485829958
187,3213,3,3085,1.5616494709567037e-05,503,0.06699940324418163,833,0.017656636253722623,3698,0.0014170040485829958
188,3228,3,2958,1.5185590267804728e-05,2289,0.0669385764034743,1268,0.017599445537276277,3741,0.0014170040485829958
189,3255,3,3002,1.494303782020863e-05,2465,0.0669385764034743,19,0.017565636725389546,3761,0.0014170040485829958
190,3265,3,2627,1.4887180451942114e-05,2264,0.06691046999864554,1522,0.016971881637815323,3767,0.0014170040485829958
191,3767,3,2766,1.4886795138501272e-05,2265,0.06691046999864554,2916,0.016924464250710723,3778,0.0014170040485829958
192,3806,3,2749,1.4586240554512266e-05,2517,0.0669086574926861,304,0.016883050881048203,3838,0.0014170040485829958
193,4104,3,2514,1.4409287484863249e-05,46,0.06687604916878756,1148,0.016777949371221085,4007,0.0014170040485829958
194,4156,3,2936,1.3841723785060747e-05,2432,0.06687514383570917,303,0.0165555510043395,4104,0.0014170040485829958
195,4172,3,2686,1.3809048342726157e-05,1084,0.06685161377630422,4009,0.01652777265039942,4132,0.0014170040485829958
196,4205,3,3163,1.3419107989656291e-05,2453,0.06684889983490758,281,0.016407987039252673,4147,0.0014170040485829958
197,4302,3,2883,1.3387447265833408e-05,2486,0.06684528158913156,822,0.016358168535594207,4175,0.0014170040485829958
198,4319,3,3152,1.3075403681628553e-05,1341,0.06675856104219033,502,0.016319901687565818,4202,0.0014170040485829958
199,4327,3,2450,1.3010724673794702e-05,1107,0.06672069151809833,2327,0.01608445599047439,4209,0.0014170040485829958
200,4358,3,2500,1.2946635256168374e-05,1148,0.06669456857794759,2417,0.016060233202578954,4302,0.0014170040485829958
201,4386,3,2762,1.2918673650925572e-05,2450,0.06668466522678186,825,0.01593158459862539,4320,0.0014170040485829958
202,72,2,2619,1.2846516070765314e-05,2251,0.06663429373044136,3315,0.015869882270752093,4329,0.0014170040485829958
203,115,2,2643,1.2778515236367724e-05,1511,0.06662440827005812,823,0.01582890118160807,4335,0.0014170040485829958
204,118,2,2775,1.2676405731402851e-05,2529,0.06661811904954554,824,0.01582491397588021,4347,0.0014170040485829958
205,120,2,3160,1.2616849427985716e-05,1364,0.06661542403279529,4827,0.015522407512650658,4396,0.0014170040485829958
206,185,2,2824,1.2579621666929914e-05,2660,0.06660734029069924,4132,0.015392906248455388,4436,0.0014170040485829958
207,244,2,2876,1.2524570230373441e-05,2551,0.06660554416999245,2468,0.015222717724237021,4471,0.0014170040485829958
208,302,2,2525,1.2505221068404791e-05,2552,0.06660554416999245,2247,0.015108830708753945,4860,0.0014170040485829958
209,345,2,2892,1.2482763462220484e-05,110,0.06657861397881344,1052,0.014973898469160182,3,0.001214574898785425
210,349,2,2858,1.2393406629275774e-05,3021,0.06655618878245288,2250,0.014713899713044052,19,0.001214574898785425
211,360,2,2765,1.2381356691059424e-05,2531,0.06650242989647699,1225,0.01470775288557424,41,0.001214574898785425
212,373,2,2788,1.2122669064639771e-05,2591,0.06650153465079964,265,0.014703941592680665,119,0.001214574898785425
213,436,2,2790,1.2122669064639771e-05,2592,0.06649884905838169,2512,0.014661564634054132,185,0.001214574898785425
214,515,2,2792,1.2122669064639771e-05,2364,0.06645501506672406,1595,0.014364547054614589,230,0.001214574898785425
215,519,2,2532,1.1979192792264692e-05,423,0.06636306237321835,2494,0.014317167793710506,237,0.001214574898785425
216,531,2,2804,1.1728008600816523e-05,2559,0.06632742115227111,664,0.014312339284207803,238,0.001214574898785425
217,535,2,2495,1.1657427702556018e-05,1284,0.0663256400961319,3316,0.014310691908179714,244,0.001214574898785425
218,567,2,2508,1.1549323930775179e-05,3966,0.06632385913564169,4172,0.014244162293520124,260,0.001214574898785425
219,633,2,3037,1.1433000708603522e-05,2573,0.06631317538089805,1389,0.014061790736079577,278,0.001214574898785425
220,634,2,2744,1.1226957259651026e-05,1110,0.06629270780214176,3317,0.014030486629146638,288,0.001214574898785425
221,652,2,2683,1.1217030979385648e-05,1066,0.06626336333516653,1833,0.013997714123524024,342,0.001214574898785425
222,668,2,2542,1.117222195037053e-05,1116,0.0662562534368755,567,0.013955473862284322,374,0.001214574898785425
223,704,2,2496,1.0849406114109027e-05,498,0.0662473682093095,2441,0.013946723772831631,375,0.001214574898785425
224,726,2,2780,1.078199441185671e-05,2523,0.06621628867084875,4646,0.013787347151798347,413,0.001214574898785425
225,736,2,2592,1.0659812683398044e-05,1170,0.06613030615386675,985,0.01376414196512848,474,0.001214574898785425
226,744,2,2564,1.0658043551989337e-05,2377,0.06612322477880844,3766,0.013705996457670844,494,0.001214574898785425
227,835,2,2591,1.0633886406689029e-05,2742,0.06612056965413855,1423,0.013702003418570339,530,0.001214574898785425
228,842,2,2560,1.0605426739161138e-05,4270,0.06610729722857869,3292,0.013576893745261475,567,0.001214574898785425
229,848,2,2747,1.0184235306462267e-05,376,0.06608784064000857,2531,0.013523363339413248,570,0.001214574898785425
230,886,2,2485,1.0102748132892204e-05,2617,0.06608430430885717,2575,0.013476294338606174,577,0.001214574898785425
231,927,2,2558,1.0050146345032467e-05,2624,0.06606486125041793,1282,0.013379877849360953,615,0.001214574898785425
232,986,2,2501,9.958566918784153e-06,2567,0.06604013208026416,426,0.013322951062008108,634,0.001214574898785425
233,1012,2,2718,9.788515652367375e-06,2911,0.06603924923800866,840,0.013232670688131514,638,0.001214574898785425
234,1031,2,2830,9.787987533786034e-06,2910,0.06603130471976795,724,0.013224250840005147,676,0.001214574898785425
235,1042,2,2809,9.732528155975568e-06,2574,0.06602336211274759,3690,0.013160691687792535,685,0.001214574898785425
236,1066,2,3189,9.695237765676332e-06,2568,0.06602247971880304,838,0.013092066408379843,704,0.001214574898785425
237,1116,2,2661,9.593042828255944e-06,1090,0.0660013093377156,1287,0.012991128651894146,728,0.001214574898785425
238,1157,2,3013,9.580415832594908e-06,2410,0.06598015252901658,2454,0.012970466007305005,730,0.001214574898785425
239,1232,2,2549,9.51915032703733e-06,2561,0.06598015252901658,3322,0.01293504016636902,740,0.001214574898785425
240,1234,2,3131,9.51915032703733e-06,2587,0.06594140025362077,169,0.012933629375532935,746,0.001214574898785425
241,1271,2,2570,9.509683966867924e-06,2702,0.06590357266736038,1426,0.012760096205511795,819,0.001214574898785425
242,1296,2,2412,9.467735016793304e-06,193,0.06588335711713635,2514,0.012757969579678613,832,0.001214574898785425
243,1434,2,298,9.401615894038613e-06,2010,0.06579297853071227,1326,0.012748935479045164,886,0.001214574898785425
244,1451,2,2980,9.357095455688091e-06,2039,0.06578158914470618,2433,0.012735499390726789,913,0.001214574898785425
245,1500,2,2834,9.317466388749887e-06,1817,0.06576495021034134,2915,0.012618738231523064,986,0.001214574898785425
