,nodes,DC
297,47,0.008849557522123894
298,73,0.008849557522123894
299,75,0.008849557522123894
300,77,0.008849557522123894
301,78,0.008849557522123894
302,79,0.008849557522123894
303,103,0.008849557522123894
304,107,0.008849557522123894
305,114,0.008849557522123894
306,119,0.008849557522123894
307,125,0.008849557522123894
308,144,0.008849557522123894
309,145,0.008849557522123894
310,151,0.008849557522123894
311,157,0.008849557522123894
312,160,0.008849557522123894
313,161,0.008849557522123894
314,162,0.008849557522123894
315,163,0.008849557522123894
316,182,0.008849557522123894
317,215,0.008849557522123894
318,222,0.008849557522123894
319,236,0.008849557522123894
320,238,0.008849557522123894
321,251,0.008849557522123894
322,263,0.008849557522123894
323,266,0.008849557522123894
324,270,0.008849557522123894
325,272,0.008849557522123894
326,275,0.008849557522123894
327,281,0.008849557522123894
328,282,0.008849557522123894
329,285,0.008849557522123894
330,288,0.008849557522123894
331,304,0.008849557522123894
332,314,0.008849557522123894
333,315,0.008849557522123894
334,323,0.008849557522123894
335,329,0.008849557522123894
336,332,0.008849557522123894
337,372,0.008849557522123894
338,373,0.008849557522123894
339,374,0.008849557522123894
340,377,0.008849557522123894
341,380,0.008849557522123894
342,382,0.008849557522123894
343,390,0.008849557522123894
344,423,0.008849557522123894
345,424,0.008849557522123894
346,427,0.008849557522123894
347,443,0.008849557522123894
348,9,0.00663716814159292
349,18,0.00663716814159292
350,72,0.00663716814159292
351,97,0.00663716814159292
352,143,0.00663716814159292
353,146,0.00663716814159292
354,152,0.00663716814159292
355,156,0.00663716814159292
356,178,0.00663716814159292
357,181,0.00663716814159292
358,184,0.00663716814159292
359,190,0.00663716814159292
360,193,0.00663716814159292
361,205,0.00663716814159292
362,216,0.00663716814159292
363,217,0.00663716814159292
364,225,0.00663716814159292
365,226,0.00663716814159292
366,243,0.00663716814159292
367,255,0.00663716814159292
368,268,0.00663716814159292
369,271,0.00663716814159292
370,273,0.00663716814159292
371,278,0.00663716814159292
372,279,0.00663716814159292
373,289,0.00663716814159292
374,301,0.00663716814159292
375,305,0.00663716814159292
376,316,0.00663716814159292
377,318,0.00663716814159292
378,324,0.00663716814159292
379,325,0.00663716814159292
380,328,0.00663716814159292
381,330,0.00663716814159292
382,331,0.00663716814159292
383,333,0.00663716814159292
384,338,0.00663716814159292
385,340,0.00663716814159292
386,342,0.00663716814159292
387,350,0.00663716814159292
388,354,0.00663716814159292
389,363,0.00663716814159292
390,371,0.00663716814159292
391,375,0.00663716814159292
392,376,0.00663716814159292
393,378,0.00663716814159292
394,379,0.00663716814159292
395,381,0.00663716814159292
396,385,0.00663716814159292
397,388,0.00663716814159292
398,392,0.00663716814159292
399,393,0.00663716814159292
400,396,0.00663716814159292
401,397,0.00663716814159292
402,398,0.00663716814159292
403,399,0.00663716814159292
404,400,0.00663716814159292
405,402,0.00663716814159292
406,403,0.00663716814159292
407,404,0.00663716814159292
408,405,0.00663716814159292
409,406,0.00663716814159292
410,408,0.00663716814159292
411,409,0.00663716814159292
412,410,0.00663716814159292
413,411,0.00663716814159292
414,412,0.00663716814159292
415,414,0.00663716814159292
416,415,0.00663716814159292
417,417,0.00663716814159292
418,418,0.00663716814159292
419,419,0.00663716814159292
420,426,0.00663716814159292
421,428,0.00663716814159292
422,429,0.00663716814159292
423,432,0.00663716814159292
424,433,0.00663716814159292
425,434,0.00663716814159292
426,436,0.00663716814159292
427,437,0.00663716814159292
428,439,0.00663716814159292
429,442,0.00663716814159292
430,446,0.00663716814159292
431,447,0.00663716814159292
432,20,0.004424778761061947
433,21,0.004424778761061947
434,33,0.004424778761061947
435,108,0.004424778761061947
436,110,0.004424778761061947
437,269,0.004424778761061947
438,302,0.004424778761061947
439,355,0.004424778761061947
440,360,0.004424778761061947
441,416,0.004424778761061947
442,435,0.004424778761061947
443,438,0.004424778761061947
444,445,0.004424778761061947
445,449,0.004424778761061947
446,450,0.004424778761061947
447,303,0.0022123893805309734
448,386,0.0022123893805309734
449,444,0.0022123893805309734
450,448,0.0022123893805309734
451,451,0.0022123893805309734
452,452,0.0022123893805309734
