,nodes,Efficiency,Density
99,99,0.29986653528385754,0.008508996385199627
100,100,0.29992292866911463,0.008512120672471592
101,101,0.299317728188819,0.008496499236111761
102,102,0.29992995831547675,0.008512120672471592
103,103,0.299852204475693,0.008507434241563644
104,104,0.2997187825316251,0.008491812805203813
105,105,0.29825692851711577,0.008405894905224746
106,106,0.29934558455732224,0.008468380650664067
107,107,0.29930325232445715,0.008491812805203813
108,108,0.299874658430764,0.00850587209792766
109,109,0.2999349571751108,0.008513682816107575
110,110,0.2998624476746765,0.008501185667019712
111,111,0.2999587538298317,0.008515244959743559
112,112,0.2992756544535578,0.008487126374295864
113,113,0.29980644482532776,0.008496499236111761
114,114,0.29991129069902656,0.008507434241563644
115,115,0.29971767787291376,0.008496499236111761
116,116,0.29898725670264364,0.008457445645212187
117,117,0.29972556669827294,0.008491812805203813
118,118,0.2998261575902585,0.008502747810655693
119,119,0.2998591671730413,0.008502747810655693
120,120,0.2991586796503451,0.008466818507028084
121,121,0.29989173786785006,0.008498061379747745
122,122,0.29973890071002357,0.00849493709247578
123,123,0.29990881730493596,0.008512120672471592
124,124,0.299285901371931,0.00849025066156783
125,125,0.29979385097211125,0.008499623523383728
126,126,0.2998992696318096,0.008512120672471592
127,127,0.2998256591920498,0.008493374948839796
128,128,0.29955483927642584,0.008460569932484152
129,129,0.299862005067313,0.00850587209792766
130,130,0.29983421378815256,0.008499623523383728
131,131,0.2995926896447856,0.008484002087023898
132,132,0.29979597102418887,0.008498061379747745
133,133,0.2997374650256323,0.00849493709247578
134,134,0.29928146785953563,0.008455883501576203
135,135,0.2988122742991011,0.00845432135794022
136,136,0.2992266886893563,0.00849493709247578
137,137,0.29945348962896795,0.008466818507028084
138,138,0.29989520061957675,0.008510558528835609
139,139,0.2999351654609297,0.008512120672471592
140,140,0.2990645604962848,0.008463694219756119
141,141,0.2998855674004888,0.008504309954291677
142,142,0.2996898828743633,0.008484002087023898
143,143,0.2995758724246724,0.008471504937936034
144,144,0.2998778422282737,0.008504309954291677
145,145,0.29975853164838384,0.008488688517931846
146,146,0.29968851785837575,0.008476191368843982
147,147,0.29960016003882767,0.008484002087023898
148,148,0.2997886103521521,0.008498061379747745
149,149,0.29984969016831686,0.008496499236111761
150,150,0.2997389750978142,0.008485564230659881
151,151,0.29991618541575316,0.008513682816107575
152,152,0.2993195320927728,0.008474629225207999
153,153,0.2998279243003247,0.00849493709247578
154,154,0.29989770004939387,0.008512120672471592
155,155,0.2997410207621004,0.008488688517931846
156,156,0.29985661567176974,0.008507434241563644
157,157,0.29973422171789715,0.008496499236111761
158,158,0.2993719196954214,0.008498061379747745
159,159,0.2998981947282127,0.008512120672471592
160,160,0.2991575675528126,0.008510558528835609
161,161,0.29984401437977287,0.008502747810655693
162,162,0.29985065349022544,0.008498061379747745
163,163,0.29941942002011696,0.008501185667019712
164,164,0.29987262764403816,0.00850587209792766
165,165,0.2998640618897677,0.008496499236111761
166,166,0.2998777046108541,0.008502747810655693
167,167,0.2998631506393129,0.008504309954291677
168,168,0.29981790054532526,0.008493374948839796
169,169,0.2999129049141173,0.008507434241563644
170,170,0.2999020480158477,0.008508996385199627
171,171,0.2999198564532971,0.008512120672471592
172,172,0.29992222570447824,0.008507434241563644
173,173,0.2999552241290928,0.008513682816107575
174,174,0.2999136078787538,0.008508996385199627
175,175,0.2999653780627263,0.008515244959743559
176,176,0.2997571480354485,0.008487126374295864
177,177,0.29991589902275334,0.008512120672471592
178,178,0.29989366451166866,0.008507434241563644
179,179,0.29990853091193764,0.008507434241563644
180,180,0.2999195700602981,0.008513682816107575
181,181,0.29982900664270096,0.008501185667019712
182,182,0.29906755088552794,0.008471504937936034
183,183,0.2991111607287405,0.008462132076120135
184,184,0.2998145940079637,0.008501185667019712
185,185,0.29957471569450217,0.00846994279430005
186,186,0.2989204211310293,0.00849493709247578
187,187,0.29982042601087255,0.008502747810655693
188,188,0.29978236363730887,0.008496499236111761
189,189,0.29976433389617696,0.008491812805203813
190,190,0.29986111985258856,0.008504309954291677
191,191,0.29978844297962054,0.008496499236111761
192,192,0.29978236177761136,0.008498061379747745
193,193,0.29979548378415066,0.008484002087023898
194,194,0.29972612460671566,0.00848087779975193
195,195,0.29986096363822534,0.00850587209792766
196,196,0.29881839641438457,0.008443386352488338
197,197,0.2994229980729212,0.00849493709247578
198,198,0.2997081264803972,0.008471504937936034
199,199,0.29937631973332796,0.008491812805203813
200,200,0.29964656314358634,0.00847931565611595
201,201,0.29971321088599073,0.008473067081572016
202,202,0.29978280438497185,0.008493374948839796
203,203,0.2993095790061799,0.008493374948839796
204,204,0.2991176845380714,0.008455883501576203
205,205,0.2997614290528859,0.008468380650664067
206,206,0.2996904630991391,0.008473067081572016
207,207,0.2998193064745985,0.008491812805203813
208,208,0.2998487528821369,0.008498061379747745
209,209,0.29987734011067385,0.008507434241563644
210,210,0.2996831135852712,0.008477753512479966
211,211,0.2998072258971494,0.00849493709247578
212,212,0.2996383972237023,0.008474629225207999
213,213,0.2996344007395652,0.00848087779975193
214,214,0.2997302903230768,0.008482439943387914
215,215,0.2998217277972338,0.008476191368843982
216,216,0.2998186555814173,0.008485564230659881
217,217,0.2997721557725229,0.008496499236111761
218,218,0.2996449526478888,0.00848087779975193
219,219,0.2992000355434091,0.00846994279430005
220,220,0.2998768119573489,0.008507434241563644
221,221,0.2998734607873114,0.008498061379747745
222,222,0.29904927008556387,0.00849493709247578
223,223,0.2994573391971853,0.008507434241563644
224,224,0.29986669149822376,0.008504309954291677
225,225,0.29997534974626927,0.008512120672471592
226,226,0.2999497975396532,0.008513682816107575
227,227,0.2995679315278641,0.008491812805203813
228,228,0.2997979571782439,0.008498061379747745
229,229,0.2998931177613966,0.008512120672471592
230,230,0.2997737848651715,0.00849493709247578
231,231,0.29977986234779236,0.008498061379747745
232,232,0.2999399299990194,0.008513682816107575
233,233,0.2989205531694369,0.008446510639760305
234,234,0.29985356949168107,0.00850587209792766
235,235,0.2997734315231593,0.00849493709247578
236,236,0.2998742939305837,0.008513682816107575
237,237,0.299268113391164,0.00846994279430005
238,238,0.29965697743449515,0.00849025066156783
239,239,0.2996197946965693,0.008484002087023898
240,240,0.2997268573264735,0.00849025066156783
241,241,0.2995368281322468,0.008471504937936034
242,242,0.2998416525673774,0.008510558528835609
243,243,0.29906397655212363,0.008474629225207999
244,244,0.2994240952928578,0.008504309954291677
245,245,0.2998188899029631,0.008499623523383728
246,246,0.29981053243451034,0.008498061379747745
247,247,0.29988939465239767,0.008513682816107575
248,248,0.29975293024763305,0.008493374948839796
249,249,0.2999177215236621,0.008513682816107575
250,250,0.2998013678585137,0.008499623523383728
251,251,0.29976182330818946,0.00849493709247578
252,252,0.2998539079561352,0.008504309954291677
253,253,0.2999299583154769,0.008515244959743559
254,254,0.29976322551806955,0.008493374948839796
255,255,0.2996139887293961,0.008488688517931846
256,256,0.29972261350293194,0.00849493709247578
257,257,0.2993722990731612,0.008498061379747745
258,258,0.2998878325087614,0.008508996385199627
259,259,0.299733440646076,0.008488688517931846
260,260,0.299369394229877,0.008501185667019712
261,261,0.2999299583154769,0.008515244959743559
262,262,0.2998652334974958,0.008510558528835609
263,263,0.29980608032514705,0.008496499236111761
264,264,0.29986622285513176,0.008507434241563644
265,265,0.2997952680595601,0.008504309954291677
266,266,0.2998651033188593,0.008510558528835609
267,267,0.2993087979343636,0.008487126374295864
268,268,0.29967962479782023,0.00847931565611595
269,269,0.2994116427764809,0.008477753512479966
270,270,0.2984061392700441,0.008491812805203813
271,271,0.29960482787278236,0.008482439943387914
272,272,0.2998772099320375,0.008512120672471592
273,273,0.29944542971165716,0.008508996385199627
274,274,0.2992864183670835,0.008476191368843982
275,275,0.29978754288733744,0.008499623523383728
276,276,0.29970400911610845,0.00849493709247578
277,277,0.29942896397385627,0.00850587209792766
278,278,0.299805872039333,0.008499623523383728
279,279,0.2998172236164196,0.008501185667019712
280,280,0.29982253490478017,0.008501185667019712
281,281,0.29988275926133456,0.008513682816107575
282,282,0.29973276371716734,0.008484002087023898
283,283,0.29987265367976645,0.008512120672471592
284,284,0.2996684629096027,0.008488688517931846
285,285,0.2998337302675044,0.008504309954291677
286,286,0.2998626038890416,0.008507434241563644
287,287,0.2987040549389981,0.008482439943387914
288,288,0.2999235535265693,0.008512120672471592
289,289,0.2998050388960571,0.008485564230659881
290,290,0.29983345131328626,0.008499623523383728
291,291,0.29977861263288186,0.008496499236111761
292,292,0.2999185286312071,0.008513682816107575
293,293,0.2998068874326931,0.008496499236111761
294,294,0.2999490945750164,0.008515244959743559
295,295,0.2999128528426631,0.008510558528835609
296,296,0.29987411168049366,0.008507434241563644
297,297,0.2998173314787182,0.008499623523383728
298,298,0.2998582708001492,0.00850587209792766
299,299,0.29965083300285855,0.008465256363392102
300,300,0.2998170674020546,0.008499623523383728
301,301,0.2998595056374987,0.008507434241563644
302,302,0.2999202990606623,0.008512120672471592
303,303,0.2996278657720244,0.008476191368843982
304,304,0.29953835122226424,0.008512120672471592
305,305,0.29974224072189354,0.008493374948839796
306,306,0.29973788903605825,0.008496499236111761
307,307,0.29941934191293657,0.008502747810655693
308,308,0.29967984796120156,0.008485564230659881
309,309,0.29991881502420825,0.008512120672471592
310,310,0.2999500839326535,0.008508996385199627
311,311,0.2998244689873805,0.008504309954291677
312,312,0.29940823581556636,0.008498061379747745
313,313,0.29907436852669644,0.008485564230659881
314,314,0.2996609088293093,0.008487126374295864
315,315,0.29982164969005515,0.008502747810655693
316,316,0.2990640397817418,0.008471504937936034
317,317,0.29985908906586034,0.008501185667019712
318,318,0.299969673957725,0.008515244959743559
319,319,0.2999669662420893,0.008513682816107575
320,320,0.2999132024652865,0.008507434241563644
321,321,0.29929218342097813,0.008485564230659881
322,322,0.2992750928257236,0.00848087779975193
323,323,0.299874282772415,0.008501185667019712
324,324,0.2998496120611366,0.008502747810655693
325,325,0.2998737471803106,0.008501185667019712
326,326,0.29958088988122455,0.008507434241563644
327,327,0.2997501871977929,0.00847931565611595
328,328,0.2998781732539461,0.008504309954291677
329,329,0.29955300189796724,0.00848087779975193
330,330,0.2997623886554119,0.008498061379747745
331,331,0.2996407534570138,0.008482439943387914
332,332,0.29946072384175787,0.008455883501576203
333,333,0.2986558274737052,0.008435575634308424
334,334,0.29969774194461685,0.008493374948839796
335,335,0.2996507065436165,0.008487126374295864
336,336,0.299765609646811,0.008498061379747745
337,337,0.2997420807881486,0.008498061379747745
338,338,0.299755749544956,0.008498061379747745
339,339,0.29928325130687117,0.00847931565611595
340,340,0.29926905253700364,0.00849025066156783
341,341,0.2994557212627416,0.008465256363392102
342,342,0.2999671373340117,0.008513682816107575
343,343,0.2999073072327558,0.008508996385199627
344,344,0.2992595680934972,0.008491812805203813
345,345,0.29994849575329025,0.008513682816107575
346,346,0.29981350050742006,0.008499623523383728
347,347,0.2998417492715058,0.008496499236111761
348,348,0.2998744501449483,0.00850587209792766
349,349,0.299406234783955,0.008504309954291677
350,350,0.2991161670270757,0.00850587209792766
351,351,0.299603879428433,0.008488688517931846
352,352,0.2998116556901741,0.00849493709247578
353,353,0.299735237111264,0.008498061379747745
354,354,0.2988985790155877,0.00845432135794022
355,355,0.29812317926678694,0.00845432135794022
356,356,0.2993251148966263,0.008465256363392102
357,357,0.2998482061318652,0.008504309954291677
358,358,0.2997588515158894,0.008488688517931846
359,359,0.29987169035785716,0.008508996385199627
360,360,0.2998981426567586,0.008508996385199627
361,361,0.299791760675151,0.00849025066156783
362,362,0.29970643043873735,0.008491812805203813
363,363,0.29984639850851363,0.008498061379747745
364,364,0.2997745510594298,0.008499623523383728
365,365,0.2998421398074113,0.008502747810655693
366,366,0.2998848644358537,0.008510558528835609
367,367,0.2985749474868825,0.008471504937936034
368,368,0.29967388577965787,0.00848087779975193
369,369,0.29981830595879433,0.008499623523383728
370,370,0.2998745542878569,0.008507434241563644
371,371,0.2998104282916007,0.00849493709247578
372,372,0.2997542171564356,0.00849493709247578
373,373,0.2997977228566957,0.008501185667019712
374,374,0.29991381616457286,0.008515244959743559
375,375,0.29988202654158147,0.008508996385199627
376,376,0.2984465058055183,0.008471504937936034
377,377,0.29896491804862346,0.008501185667019712
378,378,0.2989998803110321,0.008459007788848168
379,379,0.29987991764767363,0.008508996385199627
380,380,0.299861536424224,0.008502747810655693
381,381,0.2997394325827388,0.00848087779975193
382,382,0.29934570915684544,0.00849025066156783
383,383,0.29983984866341173,0.008496499236111761
384,384,0.29968699290864115,0.00847931565611595
385,385,0.2998455244519554,0.00849493709247578
386,386,0.29983924984168436,0.008496499236111761
387,387,0.2998094166176285,0.008496499236111761
388,388,0.2998373492335948,0.008501185667019712
389,389,0.29969747414855946,0.008473067081572016
390,390,0.2996690914864512,0.008477753512479966
391,391,0.299746622162861,0.008498061379747745
392,392,0.2996522910035906,0.008491812805203813
393,393,0.2996077587517972,0.008476191368843982
394,394,0.2998775223607651,0.008513682816107575
395,395,0.2998359953757789,0.008501185667019712
396,396,0.29931045306278337,0.008460569932484152
397,397,0.2998309444446871,0.00850587209792766
398,398,0.29982768997878184,0.008504309954291677
399,399,0.2997295538839372,0.00849493709247578
400,400,0.2998103501844193,0.008498061379747745
401,401,0.29971009217780864,0.008482439943387914
402,402,0.29976816486747754,0.008504309954291677
403,403,0.29978840206633756,0.00850587209792766
404,404,0.2997100754405554,0.008491812805203813
405,405,0.2998765590388557,0.008508996385199627
406,406,0.2999408672852012,0.008510558528835609
407,407,0.2994063798401498,0.008496499236111761
408,408,0.2998694252495855,0.008501185667019712
409,409,0.2998058199678775,0.008491812805203813
410,410,0.29976873393408277,0.008484002087023898
411,411,0.29988487931341257,0.008504309954291677
412,412,0.2998630204606774,0.008498061379747745
413,413,0.29972303007456214,0.008488688517931846
414,414,0.29978037190416934,0.008501185667019712
415,415,0.29965810440954294,0.00847931565611595
416,416,0.2998311266947781,0.008501185667019712
417,417,0.2998666580237169,0.008504309954291677
418,418,0.29976087486384156,0.008496499236111761
419,419,0.2998778868609468,0.00850587209792766
420,420,0.29974705733143575,0.008491812805203813
421,421,0.29989741365639594,0.008510558528835609
422,422,0.299867758963041,0.008504309954291677
423,423,0.2997239134295907,0.008507434241563644
424,424,0.29993584238983967,0.008515244959743559
425,425,0.2998092306481481,0.008499623523383728
426,426,0.29984778956022856,0.008502747810655693
427,427,0.2986087362817447,0.00849025066156783
428,428,0.29989415919048745,0.008512120672471592
429,429,0.29906442101922637,0.008466818507028084
430,430,0.2998443825993463,0.008496499236111761
431,431,0.2997604582922059,0.008498061379747745
432,432,0.2997908271083679,0.008499623523383728
433,433,0.299835247778468,0.008502747810655693
434,434,0.2995013246987385,0.008462132076120135
435,435,0.29987340871585644,0.008507434241563644
436,436,0.29991431084338965,0.008512120672471592
437,437,0.2998524499554078,0.008504309954291677
438,438,0.2998013678585135,0.008498061379747745
439,439,0.2992968996070027,0.008485564230659881
440,440,0.2998912171533053,0.008510558528835609
441,441,0.2998001571971975,0.008496499236111761
442,442,0.29991412859329897,0.008512120672471592
443,443,0.29976727965274386,0.008493374948839796
444,444,0.29978977080171076,0.008501185667019712
445,445,0.2998284970863245,0.008499623523383728
446,446,0.2997154908718238,0.00847931565611595
447,447,0.2998369066262304,0.00849493709247578
448,448,0.299897283477759,0.008512120672471592
449,449,0.29993623292574795,0.008513682816107575
450,450,0.29991889313139053,0.008512120672471592
451,451,0.2997865163358096,0.008498061379747745
452,452,0.2996036934589569,0.008474629225207999
453,453,0.29985783935095245,0.008508996385199627
454,454,0.29886118985154714,0.008468380650664067
455,455,0.29983604744723114,0.008502747810655693
456,456,0.2998477374887739,0.008502747810655693
457,457,0.29974349415619383,0.008496499236111761
458,458,0.29923517633644403,0.008488688517931846
459,459,0.29934958104143455,0.008499623523383728
460,460,0.29890099103976775,0.008471504937936034
461,461,0.2998982988711229,0.008512120672471592
462,462,0.29944816346302067,0.008507434241563644
463,463,0.299923657669479,0.008515244959743559
464,464,0.2994031290936302,0.00849493709247578
465,465,0.29989046211721526,0.008510558528835609
466,466,0.29919417006600396,0.008488688517931846
467,467,0.29967247241160583,0.008485564230659881
468,468,0.2988029349118003,0.00846994279430005
469,469,0.2999355039253843,0.008512120672471592
470,470,0.29963528595429134,0.00849025066156783
471,471,0.299852981828124,0.008504309954291677
472,472,0.2998333025376989,0.008499623523383728
473,473,0.2999048598743931,0.008512120672471592
474,474,0.2999115770920275,0.008510558528835609
475,475,0.2998319393814087,0.008498061379747745
476,476,0.2998538224101764,0.008501185667019712
477,477,0.29988793665167185,0.008499623523383728
478,478,0.29992316299066124,0.008513682816107575
479,479,0.29987205485803914,0.008502747810655693
480,480,0.29979556189133677,0.008499623523383728
481,481,0.2997848574880389,0.008493374948839796
482,482,0.29992550620611447,0.008507434241563644
483,483,0.2988824852167144,0.008477753512479966
484,484,0.2997733943292656,0.008491812805203813
485,485,0.2998684098562227,0.008493374948839796
486,486,0.2998635523333927,0.008493374948839796
487,487,0.29941179155203274,0.008499623523383728
488,488,0.29994370517947266,0.008515244959743559
489,489,0.2996410807633103,0.00849025066156783
490,490,0.2999243866698418,0.008510558528835609
491,491,0.2998544212319024,0.008501185667019712
492,492,0.299909780626846,0.008512120672471592
493,493,0.29994370517947266,0.008515244959743559
494,494,0.29994370517947266,0.008515244959743559
495,495,0.2996967897808749,0.008487126374295864
496,496,0.29996731958410255,0.008513682816107575
497,497,0.29992672988529606,0.008507434241563644
498,498,0.29990857926400527,0.008507434241563644
499,499,0.29986506612496727,0.008504309954291677
500,500,0.2997618381857469,0.00849025066156783
501,501,0.2996672206334765,0.00849025066156783
502,502,0.3000114464224264,0.008515244959743559
503,503,0.2997763735603375,0.00849493709247578
504,504,0.2996202335845442,0.008471504937936034
505,505,0.2998327409098684,0.008501185667019712
506,506,0.2999186848455715,0.00850587209792766
507,507,0.29971183843123456,0.008491812805203813
508,508,0.2998730218993386,0.008498061379747745
509,509,0.2998773959015195,0.008502747810655693
510,510,0.29989579944130584,0.008504309954291677
511,511,0.29990769776866605,0.008508996385199627
512,512,0.29968634201546707,0.008493374948839796
513,513,0.299818802497308,0.008498061379747745
514,514,0.2996650187547982,0.008513682816107575
515,515,0.2998793783361809,0.008507434241563644
516,516,0.2999973350582488,0.008515244959743559
517,517,0.2998517544295518,0.00850587209792766
518,518,0.2997775972395213,0.008496499236111761
519,519,0.2999973350582488,0.008515244959743559
520,520,0.2998670559984039,0.008508996385199627
521,521,0.29979568091180475,0.008502747810655693
522,522,0.29992360559802456,0.008510558528835609
523,523,0.29982280642022296,0.008498061379747745
524,524,0.2998573707078611,0.008512120672471592
525,525,0.2999554993639242,0.008513682816107575
526,526,0.2999569313289238,0.008515244959743559
527,527,0.29989162256677504,0.00850587209792766
528,528,0.2998641139612234,0.00850587209792766
529,529,0.29991410255757345,0.008508996385199627
530,530,0.29994703775256315,0.008513682816107575
531,531,0.29995388514883364,0.008513682816107575
532,532,0.29911633811903526,0.00847931565611595
533,533,0.29987659623275503,0.008508996385199627
534,534,0.29987525725249264,0.008512120672471592
535,535,0.29953443098561605,0.008512120672471592
536,536,0.29991139484193713,0.008513682816107575
537,537,0.29993519149665776,0.008513682816107575
538,538,0.29943315572594714,0.008502747810655693
539,539,0.2999144670577546,0.008512120672471592
540,540,0.29986129094451003,0.008507434241563644
541,541,0.299861707516147,0.008507434241563644
542,542,0.2998058980750576,0.008491812805203813
543,543,0.29962363310664825,0.008484002087023898
544,544,0.29993305656702196,0.008513682816107575
545,545,0.2996944540041916,0.008491812805203813
546,546,0.2998343997576389,0.008507434241563644
547,547,0.29991355580730006,0.008512120672471592
548,548,0.29992084581093453,0.008512120672471592
549,549,0.2991754764138258,0.008484002087023898
550,550,0.29994505903729146,0.008515244959743559
551,551,0.29985484524231754,0.008507434241563644
552,552,0.2997595805162522,0.008473067081572016
553,553,0.2998461902226973,0.00850587209792766
554,554,0.2996158372660317,0.00848087779975193
555,555,0.29969273564620397,0.008496499236111761
556,556,0.29994013828483823,0.008510558528835609
557,557,0.29993120803038625,0.008507434241563644
558,558,0.2997667998514913,0.008499623523383728
559,559,0.29991675820175356,0.008508996385199627
560,560,0.2995826789076274,0.008512120672471592
561,561,0.299955915935562,0.00850587209792766
562,562,0.29978410617133655,0.008496499236111761
563,563,0.2998593754588601,0.00850587209792766
564,564,0.29928210015579343,0.008462132076120135
565,565,0.29976603365722887,0.008501185667019712
566,566,0.299879605218947,0.008508996385199627
567,567,0.2998868952225801,0.008507434241563644
568,568,0.2996621436666623,0.008485564230659881
569,569,0.29983849480559366,0.008501185667019712
570,570,0.29990202198012134,0.008513682816107575
571,571,0.29981420347205556,0.008493374948839796
572,572,0.2998208648988485,0.008504309954291677
573,573,0.29973708564789525,0.008476191368843982
574,574,0.29987640282449207,0.008508996385199627
575,575,0.2999874005686032,0.008515244959743559
576,576,0.29991444102202697,0.008512120672471592
577,577,0.29993438438911174,0.008513682816107575
578,578,0.29821890333751405,0.008459007788848168
579,579,0.29990181369430285,0.008510558528835609
580,580,0.2999235274908426,0.008513682816107575
581,581,0.2998709613574937,0.008507434241563644
582,582,0.2998984699630455,0.008512120672471592
583,583,0.299945423537472,0.008515244959743559
584,584,0.29983513619677643,0.008491812805203813
585,585,0.29969667819918233,0.008484002087023898
586,586,0.29977039650124093,0.008502747810655693
587,587,0.29952675044607335,0.008510558528835609
588,588,0.29945486394343857,0.008471504937936034
589,589,0.29991428480766363,0.008512120672471592
590,590,0.29974669283125954,0.00847931565611595
591,591,0.299780070633611,0.008482439943387914
592,592,0.2994295553568047,0.008493374948839796
593,593,0.299447836156736,0.008504309954291677
594,594,0.2998599482448607,0.008488688517931846
595,595,0.2998965024059408,0.008507434241563644
596,596,0.29987499689521985,0.00850587209792766
597,597,0.2999279796002053,0.008512120672471592
598,598,0.2992033867134498,0.008482439943387914
599,599,0.2998819744701267,0.008498061379747745
600,600,0.29991032737711887,0.00850587209792766
601,601,0.29993696192611136,0.008507434241563644
602,602,0.2999055107675749,0.008504309954291677
603,603,0.29973108813215366,0.00849493709247578
604,604,0.2998548452423167,0.008507434241563644
605,605,0.2999421430358372,0.008512120672471592
606,606,0.29986609267649567,0.008508996385199627
607,607,0.2997662456624355,0.008499623523383728
608,608,0.29990855694766566,0.008507434241563644
609,609,0.2999468294667447,0.008510558528835609
610,610,0.29981645370277615,0.008502747810655693
611,611,0.29984250430759424,0.00850587209792766
612,612,0.2984887859668455,0.008488688517931846
613,613,0.2999466211809275,0.008512120672471592
614,614,0.2998783034325825,0.008504309954291677
615,615,0.2999812338206313,0.008515244959743559
616,616,0.29999476124063895,0.008515244959743559
617,617,0.2995080530745075,0.008508996385199627
618,618,0.29999476124063895,0.008515244959743559
619,619,0.29999476124063895,0.008515244959743559
620,620,0.29992303281202504,0.008512120672471592
621,621,0.29990073507131765,0.008507434241563644
622,622,0.29992074166802524,0.00850587209792766
623,623,0.2999175913450264,0.008507434241563644
624,624,0.2998937426188516,0.008508996385199627
625,625,0.2998801259334909,0.008508996385199627
626,626,0.29998189959137056,0.008513682816107575
627,627,0.2999787604265406,0.008512120672471592
628,628,0.30000194338197467,0.008515244959743559
629,629,0.2998709539187149,0.008502747810655693
630,630,0.2999146493078455,0.008510558528835609
631,631,0.2999139203074821,0.008513682816107575
632,632,0.29983669834041354,0.008504309954291677
633,633,0.29979646198362,0.008502747810655693
634,634,0.2999109782703018,0.008502747810655693
635,635,0.3000340714694194,0.008515244959743559
636,636,0.29989819472821566,0.008508996385199627
