,nodes,CnC
164,2668,0.06753523726195196
165,2669,0.06753523726195196
166,1480,0.06752969803015597
167,4172,0.06744211446046308
168,1337,0.06743382884912022
169,1406,0.06743382884912022
170,4150,0.06743106743106743
171,2542,0.06738691547989305
172,1237,0.06737956244203175
173,514,0.06735843139393774
174,1287,0.06733639573081798
175,401,0.06730428622033298
176,412,0.06729236762882947
177,488,0.06728411876872786
178,4286,0.06727862065208509
179,4203,0.0672749557401607
180,4134,0.06720905553590378
181,18,0.06716336741353056
182,2247,0.06713598434399717
183,4200,0.06710771195305178
184,1037,0.06707126661507339
185,4091,0.06705032846517184
186,1100,0.06704668838219327
187,503,0.06699940324418163
188,2289,0.0669385764034743
189,2465,0.0669385764034743
190,2264,0.06691046999864554
191,2265,0.06691046999864554
192,2517,0.0669086574926861
193,46,0.06687604916878756
194,2432,0.06687514383570917
195,1084,0.06685161377630422
196,2453,0.06684889983490758
197,2486,0.06684528158913156
198,1341,0.06675856104219033
199,1107,0.06672069151809833
200,1148,0.06669456857794759
201,2450,0.06668466522678186
202,2251,0.06663429373044136
203,1511,0.06662440827005812
204,2529,0.06661811904954554
205,1364,0.06661542403279529
206,2660,0.06660734029069924
207,2551,0.06660554416999245
208,2552,0.06660554416999245
209,110,0.06657861397881344
210,3021,0.06655618878245288
211,2531,0.06650242989647699
212,2591,0.06650153465079964
213,2592,0.06649884905838169
214,2364,0.06645501506672406
215,423,0.06636306237321835
216,2559,0.06632742115227111
217,1284,0.0663256400961319
218,3966,0.06632385913564169
219,2573,0.06631317538089805
220,1110,0.06629270780214176
221,1066,0.06626336333516653
222,1116,0.0662562534368755
223,498,0.0662473682093095
224,2523,0.06621628867084875
225,1170,0.06613030615386675
226,2377,0.06612322477880844
227,2742,0.06612056965413855
228,4270,0.06610729722857869
229,376,0.06608784064000857
230,2617,0.06608430430885717
231,2624,0.06606486125041793
232,2567,0.06604013208026416
233,2911,0.06603924923800866
234,2910,0.06603130471976795
235,2574,0.06602336211274759
236,2568,0.06602247971880304
237,1090,0.0660013093377156
238,2410,0.06598015252901658
239,2561,0.06598015252901658
240,2587,0.06594140025362077
241,2702,0.06590357266736038
242,193,0.06588335711713635
243,2010,0.06579297853071227
244,2039,0.06578158914470618
245,1817,0.06576495021034134
246,1293,0.06576319923320642
247,2504,0.06575532098979062
248,194,0.0657439446366782
249,3096,0.06571770653186111
250,3097,0.06571770653186111
251,2774,0.06571333555038245
252,2500,0.06570721715304195
253,2876,0.06570546924877634
254,452,0.06560076489960692
255,2229,0.06556158674965826
256,2230,0.06556158674965826
257,2231,0.06556158674965826
258,2347,0.06552767018623654
259,2292,0.06550160439152457
260,1079,0.06549031565271572
261,2331,0.06548857926902019
262,3025,0.06547642716078837
263,3081,0.06547642716078837
264,2436,0.06546080964685616
265,3269,0.06546080964685616
266,2824,0.06540707296728322
267,1057,0.06540447504302926
268,2191,0.06539841402226723
269,3024,0.06539841402226723
270,3082,0.06539841402226723
271,3125,0.06539841402226723
272,3094,0.06539754825385899
273,3139,0.06539754825385899
274,2524,0.06539408540944111
275,100,0.0652990006873579
276,101,0.0652990006873579
277,2322,0.0652990006873579
278,2195,0.06528346768864808
279,399,0.06527484143763214
280,822,0.06523691299984152
281,2515,0.06523346714557363
282,2471,0.06520419207518281
283,2480,0.06520419207518281
284,2565,0.06520074967663596
285,434,0.06519472635371439
286,379,0.06517150395778364
287,395,0.06515087571217557
288,4890,0.06514400253191265
289,1283,0.06513111922686461
290,4823,0.06510279388508171
291,2999,0.06510107798951002
292,3166,0.0650993621843867
293,2930,0.06509850431574092
294,2982,0.06509764646970456
295,2506,0.0650924998682338
296,2602,0.0650924998682338
297,1249,0.06509078451524494
298,1017,0.06508135168961202
299,2516,0.06508049429557611
300,2454,0.06506335115770619
301,1224,0.06504364771096394
302,2430,0.06501283147989735
303,1467,0.06499743431180348
304,2810,0.06498033489864909
305,2391,0.06497606145104436
306,1192,0.06497435222938314
307,2484,0.06496580746975276
308,2200,0.0649649531173972
309,2658,0.06496409878751216
310,2634,0.0649547026415789
311,445,0.06495299454342253
312,1255,0.06495128653509867
313,415,0.06494787078792022
314,444,0.06493677209033309
315,1765,0.06493506493506493
316,1055,0.06493079743957099
317,1394,0.06491202712113846
318,2839,0.0648873010035202
319,1450,0.06486429706272404
320,1315,0.06486174207610094
321,1384,0.06485833574035658
322,1399,0.06484811887946651
323,1059,0.06479963271463239
324,1278,0.06478518596233541
325,2488,0.0647563117741132
326,1495,0.06474442988204455
327,1238,0.06473340060015986
328,1335,0.06471898336171886
329,1382,0.06471728763821202
330,2741,0.0647113533056498
331,2327,0.06470711516294667
332,4182,0.06467661691542288
333,2579,0.06465291592503403
334,4891,0.06464276367443078
335,1265,0.06463768874466805
336,1470,0.0646250049057443
337,2188,0.06461739699149771
338,1774,0.06461148096315576
339,1482,0.0646081008618773
340,2840,0.06457685168239692
341,2405,0.0645625040841665
342,1282,0.06452455590386624
343,2770,0.06452202761124826
344,2208,0.06451107396573338
345,2262,0.06451107396573338
346,2357,0.06449843976446319
347,2388,0.06449759766033006
348,2389,0.06449759766033006
349,2227,0.06449591351803013
350,1333,0.06448244354522908
351,2204,0.06446477274210176
352,4075,0.06441433805792075
353,409,0.06439334688982741
354,2563,0.06434889082832915
355,2349,0.06434553814492074
356,1067,0.06433883382607676
357,402,0.06431286778107588
358,2522,0.06427772139381165
359,426,0.06425681915737717
360,2914,0.06424929767974197
361,523,0.06423593051076668
362,524,0.06423593051076668
363,2372,0.06421922936924757
364,2300,0.0642183945401365
365,813,0.06420170251478328
366,4076,0.06420086814129389
367,2303,0.06419753086419754
368,4138,0.06419085735076276
369,421,0.06414917930604612
370,4205,0.06412919306262332
371,2717,0.0640992370374215
372,4143,0.06409424708721488
373,4201,0.06409341550437885
374,2619,0.06408011311307416
375,170,0.06407678837797523
376,3275,0.0640518638573744
377,2270,0.0640510333739595
378,3277,0.06404854205292432
379,3278,0.06404854205292432
380,2340,0.06404272972412363
381,427,0.06403940886699508
382,1109,0.0640352582798626
383,4144,0.06402032061998626
384,2494,0.06401866131017948
385,2805,0.06395898338879034
386,936,0.06392918613228424
387,1105,0.06391016352722004
388,3085,0.06390685640362224
389,2509,0.06390437628552578
390,3016,0.06389280494587218
391,3152,0.06389197858196022
392,2510,0.06389032591826177
393,2511,0.06389032591826177
394,2806,0.06389032591826177
395,827,0.06388702084734364
396,1207,0.06388041173123675
397,4436,0.06382346481311611
398,970,0.06382099116324738
399,1014,0.06380532916575178
400,1023,0.06380532916575178
401,1024,0.06380532916575178
402,1025,0.06380532916575178
403,4104,0.0638036809815951
404,1404,0.06380203288258618
405,4157,0.06379956089371044
406,2449,0.06379132231404959
407,1846,0.0637748515362768
408,2543,0.0637674424608553
409,1262,0.0637452255600289
410,2907,0.06373864574731626
411,1191,0.06373617866773323
412,2588,0.06371644890430925
413,2958,0.06371480530870725
414,119,0.06370905339179778
415,2686,0.06370658860245283
416,4175,0.06370001676316231
417,1081,0.06369755267297625
418,3189,0.0636959100520914
419,3028,0.06369344627960649
420,2376,0.06367702599930393
421,787,0.06367374295915343
422,4824,0.0636688190336259
423,1595,0.06366225498408444
424,1099,0.06365979381443299
425,1372,0.06365815314038298
426,19,0.06365651255089944
427,1136,0.06365487204597582
428,375,0.06365159128978225
429,2754,0.06365159128978225
430,2485,0.06364339087863953
431,2416,0.06363929146537842
432,446,0.0636245379493322
433,1214,0.06362289909202137
434,2789,0.06358850258086939
435,2791,0.06358850258086939
436,2793,0.06358850258086939
437,4171,0.06357622712414095
438,958,0.0635574139594725
439,1122,0.06355414324126131
440,4195,0.06355332561430593
441,42,0.06353534314229858
442,43,0.06353534314229858
443,44,0.06353534314229858
444,2752,0.06353370887671374
445,2753,0.06353370887671374
446,2902,0.06353370887671374
447,2903,0.06353370887671374
448,2946,0.06352962358055016
449,2638,0.06351982101297399
450,2906,0.06350838850678152
451,1125,0.06348390413159416
452,1360,0.0634626996056063
453,1311,0.0634586234360147
454,1300,0.06345780826492993
455,4109,0.06345617798558749
456,513,0.06345291767818838
457,4448,0.06344232399249994
458,2442,0.06344069450865568
459,2444,0.06344069450865568
460,1481,0.06343662116523056
461,2869,0.06342847604740444
462,2455,0.06340568084095956
463,2609,0.06340161199240207
464,1301,0.06339428938081489
465,2445,0.0633861551292744
466,840,0.0633788360874474
467,833,0.06337802296491116
468,391,0.06336745427024808
469,392,0.06336745427024808
470,1236,0.06336095220993766
471,1455,0.06334713976123
472,2001,0.06333820550298741
473,815,0.06333333333333334
474,122,0.0633308975295822
475,2807,0.0632992491222675
476,2808,0.0632992491222675
477,4445,0.06329600492017529
478,4429,0.06328141012502563
479,4439,0.06327573618885374
480,4442,0.06327573618885374
481,4149,0.06327330481338217
482,4447,0.0632724943964137
483,4455,0.0632724943964137
484,4456,0.0632724943964137
485,4457,0.0632724943964137
486,4458,0.0632724943964137
487,560,0.06327087362475504
488,2811,0.06327087362475504
489,2812,0.06327087362475504
490,4173,0.06322471651265774
491,825,0.06322309818777516
492,1209,0.06322309818777516
493,2505,0.06322309818777516
494,4070,0.06320772823235878
495,4090,0.06320206750083161
496,4180,0.06320045033519267
497,4167,0.06319640778313654
498,4188,0.06318994077541988
499,4252,0.06317216332689676
500,2428,0.06315762558011685
501,2466,0.06314793746564573
502,2434,0.06314309452291174
503,534,0.06314148037373621
504,2534,0.06313825232295088
505,4132,0.06313663842132843
506,2978,0.06311485882202632
507,1078,0.0631116334926029
508,1416,0.0631116334926029
509,2417,0.06308987113829964
510,432,0.06308262035499936
511,433,0.06306812378715146
512,489,0.06304317308796692
513,4287,0.06303834620047215
514,4288,0.06303834620047215
515,4199,0.06303593303389138
516,2564,0.0630214579134029
517,123,0.06301502666020359
518,96,0.06299333086800729
519,1043,0.06299092114658777
520,4135,0.0629901179470832
521,4081,0.06298048115047745
522,4148,0.06298048115047745
523,2249,0.06295559973492379
524,16,0.06295158844443312
525,425,0.06293715203016906
526,1035,0.06293153965706133
527,2245,0.06293073797118434
528,2356,0.06292913466070496
529,1285,0.06292592828482262
530,2352,0.06292352371732816
531,2248,0.06292031791318524
532,2557,0.06291871513360675
533,2268,0.06291470854188158
534,816,0.06290669688904736
535,2490,0.0628978864272982
536,1126,0.0628650691643018
537,1016,0.06286346919817264
538,1210,0.06283148696946186
539,2467,0.06278118089622042
540,2825,0.06277160791887977
541,2826,0.06277160791887977
542,2827,0.06277160791887977
543,785,0.06275964580183706
544,2837,0.06275565944256714
545,2288,0.06274529727807344
546,3208,0.06273971906830247
547,3209,0.06273971906830247
548,3163,0.0627349385349995
549,2664,0.06271821240398655
550,76,0.06271741614402153
551,2716,0.06269831196852392
552,3088,0.0626808100289296
553,4886,0.06267365296050545
554,2463,0.06266411274466277
555,1085,0.0626633178577771
556,2598,0.06266252299105728
557,2920,0.06262995080886455
558,4898,0.0626061389501432
559,4888,0.06260296540362438
560,1353,0.06258472375305639
561,2549,0.06256966257979532
562,3131,0.06256966257979532
563,1365,0.06256094626597267
564,2483,0.06255777729937823
565,3943,0.06255223238027706
566,1108,0.06254827232555489
567,1203,0.06254748037477842
568,1213,0.06254510464277123
569,1146,0.06254035372013825
570,1061,0.06253560351921007
571,4827,0.0625340202792511
572,1777,0.0625324371194572
573,2699,0.0625324371194572
574,1048,0.06251977472631778
575,1389,0.06250316311554228
576,1362,0.062492093611638204
577,1546,0.06247786715232458
578,2897,0.06247549670549253
579,2252,0.062472336389503634
580,2530,0.06245811892329283
581,2851,0.06245338120583067
582,2625,0.062448644207066556
583,2849,0.062448644207066556
584,2854,0.062448644207066556
585,2856,0.062448644207066556
586,3075,0.062448644207066556
587,1373,0.062446275977145166
588,2627,0.062443907926836975
589,2768,0.06243522661206744
590,2866,0.06243364845053334
591,1186,0.062424969987995196
592,111,0.062423392344920836
593,112,0.062423392344920836
594,113,0.062423392344920836
595,225,0.062423392344920836
596,1120,0.06241629393778587
597,2560,0.0624155053255335
598,1181,0.06241471673320867
599,2532,0.062404466846047925
600,2211,0.06239028025107667
601,2368,0.06237610010480195
602,2369,0.06237610010480195
603,1359,0.06237531250789161
604,2937,0.062358777565987955
605,2538,0.062356416147029865
606,2862,0.062356416147029865
607,2863,0.062356416147029865
608,2865,0.062356416147029865
609,2939,0.062356416147029865
610,1052,0.06235248084617618
611,2308,0.06235248084617618
612,501,0.062344611734417
613,1064,0.06233281179023873
614,2366,0.0623288794680596
615,2233,0.06232573396752501
616,730,0.06232337505046427
617,2384,0.06232337505046427
618,1349,0.06232101631195832
619,2363,0.06232101631195832
620,2406,0.06232101631195832
621,2380,0.06231865775198688
622,2315,0.06231551328304362
623,2316,0.06231551328304362
624,2365,0.06231472721538947
625,1472,0.062313155139573896
626,2899,0.062286441981566236
627,2597,0.06228408603777391
628,2219,0.06228330076278132
629,4464,0.06228330076278132
630,2953,0.06228251550758989
631,419,0.062254259501965926
632,2332,0.062244062244062245
633,2586,0.062226029122789336
634,823,0.06222446151908301
635,1185,0.06222211026160997
636,1065,0.062215841110313475
637,1286,0.06221349050425671
638,1117,0.06221114007581196
639,824,0.062208789824959074
640,1544,0.062208789824959074
641,448,0.062207223089709364
642,3965,0.062205656433374466
643,3967,0.06220408985594842
644,1288,0.06220095693779904
645,79,0.062189994209028876
646,1111,0.0621813833469696
647,166,0.062164168774459835
648,1281,0.06216103987618125
649,2643,0.0621500912121784
650,4079,0.06214930931233173
651,120,0.06213914640435729
652,496,0.0621336754458783
653,499,0.06213211249182472
654,500,0.06213211249182472
655,2801,0.06211804944294948
656,2378,0.0620384789270106
657,440,0.06203536266827406
658,1171,0.06202913108990457
659,1253,0.06199254583558171
660,3087,0.061988656326858405
661,2794,0.061987100660024594
662,2900,0.06198243412797993
663,2344,0.06198010112542815
664,2926,0.06197854588796186
665,3076,0.06197854588796186
666,3182,0.061975435647166566
667,2661,0.061971548285119304
668,2644,0.06197077087122875
669,2640,0.06196999347684279
670,2321,0.06196455226220789
671,3064,0.06195911200301016
672,2663,0.06194978806651451
673,2912,0.061948234349919744
674,2918,0.06193658395917702
675,2734,0.06193425440686041
676,1091,0.0619156242949891
677,2411,0.061897005387796016
678,2562,0.061897005387796016
679,1328,0.06187452247648392
680,4249,0.06186444923107749
681,29,0.0618543792650097
682,3,0.061838893409275834
683,2232,0.0618241890268322
684,1075,0.06182032061469922
685,176,0.06181490565093348
686,97,0.06181335869265998
687,3102,0.06181181181181181
688,1295,0.06178166310233995
689,2682,0.0617623524704941
690,550,0.061751543788594716
691,1520,0.061743825617438255
692,2743,0.06173919564076286
693,2838,0.0617376524695061
694,2271,0.06173070915338957
695,4884,0.06173070915338957
696,2284,0.061729937770224674
697,1294,0.06172608114355687
698,2038,0.06172222499875056
699,1469,0.06172145382760473
700,2879,0.06171759826091302
701,1483,0.061709117709517446
702,2585,0.06170834686586554
703,1351,0.061707576041471486
704,2802,0.061699098243948744
705,3107,0.06167059910365404
706,3038,0.061656744174436166
707,1160,0.06164520315463712
708,1182,0.06164443390693437
709,2418,0.06162828413882582
710,1680,0.06160138665469555
711,158,0.061597546073468165
712,4186,0.06156300238026993
713,1898,0.06155839948161348
714,2374,0.0615568653350114
715,1466,0.061551496424032494
716,2258,0.06151394025427422
717,1538,0.06151317427902575
718,2525,0.06151317427902575
719,2333,0.06150628136011056
720,2359,0.06150551557558704
721,435,0.06149020388857079
722,2858,0.06148484659904163
723,2290,0.06148408134816917
724,2293,0.06148331611634535
725,2781,0.061479490242931104
726,2294,0.061475664845626395
727,2295,0.061475664845626395
728,2296,0.061475664845626395
729,4548,0.06146495626531958
730,4878,0.061463426772672414
731,1193,0.06144049351392361
732,2437,0.06143972936669818
733,1310,0.061429033301002266
734,1225,0.06142521418002313
735,1056,0.061401546225172146
736,2833,0.06139315230224321
737,4845,0.06138628625394538
738,2276,0.06136722195306774
739,4863,0.061326083448164564
740,855,0.06129336443495955
741,1163,0.061288041388037666
742,2192,0.06128500006202935
743,2194,0.06128500006202935
744,1128,0.061281198828958466
745,1129,0.061281198828958466
746,400,0.06127587789478907
747,856,0.06127283777582079
748,3767,0.061256882099102225
749,1338,0.061248527679623084
750,2652,0.061245490273869004
751,2697,0.0612303077628627
752,1965,0.061222719329772336
753,1071,0.06121437422552664
754,2472,0.06121361569249452
755,2479,0.06121361569249452
756,2481,0.06121361569249452
757,2578,0.06121361569249452
758,398,0.06120830648758487
759,410,0.06120754810492014
760,2456,0.061203756473474244
761,393,0.06119996531176055
762,383,0.06119693272053814
763,4855,0.06118707887435593
764,380,0.06118480536048254
765,4889,0.0611643513359582
766,4873,0.061146938320811
767,4089,0.06114391098238709
768,2809,0.06114012723087205
769,2998,0.061122728003860385
770,3014,0.061120459269523905
771,1334,0.06111441013460016
772,1250,0.061113654076924026
773,3279,0.06110458284371328
774,2424,0.061103827029166564
775,2539,0.06109853685082805
776,2967,0.06109475871280517
777,4635,0.06108493774035192
778,2974,0.06108191653786708
779,2745,0.061077385294444925
780,2305,0.06106530526471934
781,1391,0.06106379559697895
782,2975,0.06105775767238929
783,1522,0.06105323001248254
784,1435,0.06104794859120118
785,2469,0.061046439781518004
786,2759,0.06104493104641392
787,2887,0.06104493104641392
788,3133,0.061034371988435594
789,2738,0.061031355785624276
790,3004,0.06103060178150056
791,3262,0.06102984779600711
792,3006,0.06102909382914325
793,3099,0.06102683204032218
794,3106,0.06102683204032218
795,1194,0.06102381658266627
796,2703,0.06102381658266627
797,3261,0.0610200476796324
798,3264,0.061016279242113586
799,3888,0.061016279242113586
800,1275,0.061014018403013646
801,2326,0.061014018403013646
802,2635,0.06101025071013956
803,2659,0.06100799031776024
804,1256,0.061007236890853855
805,2760,0.0610049767217852
806,1760,0.06099895042291782
807,1415,0.06099669086778288
808,2636,0.060993678387988935
809,460,0.06099141922340885
810,169,0.06098238423839915
811,3167,0.06098238423839915
812,4550,0.060955295337043296
813,1241,0.06094852687163796
814,1766,0.06093800113487775
815,1096,0.06093424282419114
816,2841,0.06093424282419114
817,4187,0.06091846298031865
818,1827,0.06091320484839517
819,1316,0.060911702691705406
820,4212,0.06090794762409686
821,1151,0.060907196666132396
822,25,0.06090419301944249
823,3180,0.06087492298213185
824,3746,0.06086592247603558
825,1494,0.060862922898750706
826,1775,0.06085392594052576
827,118,0.06083743842364532
828,2677,0.0608187134502924
829,4064,0.06081646722804944
830,1239,0.060802993378135536
831,3785,0.06080224500596945
832,4067,0.06079700691658257
833,1336,0.060785785477857485
834,4118,0.060779802404124166
835,2496,0.060775315871707494
836,4183,0.06074841058055313
837,4184,0.06074841058055313
838,2927,0.06072899379187412
839,2718,0.06072675419186704
840,2888,0.06072376831546858
841,4078,0.06071555866917395
842,1862,0.060714066244699806
843,2190,0.060712573893593226
844,2593,0.06068050608033411
845,1198,0.06067901537856827
846,2077,0.06067454371269253
847,2842,0.060660387784422315
848,2076,0.060654429369513166
849,2350,0.06064326049594893
850,3079,0.06061200952123874
851,3119,0.06061200952123874
852,2968,0.060609034917674776
853,2358,0.0605926798155235
854,4885,0.06057707635899889
855,2526,0.06057187699249596
856,4846,0.06056296586896822
857,4880,0.06054069952694919
858,186,0.06052512282679278
859,4136,0.06048806768786198
860,2889,0.06045919616194253
861,454,0.06045327720397474
862,4848,0.060451057893513134
863,458,0.06044144276415602
864,4072,0.060436266653617
865,4113,0.060436266653617
866,441,0.060428873747691104
867,403,0.060427395383542706
868,520,0.06042000464769266
869,428,0.06041335453100159
870,2554,0.06040818323000355
871,3226,0.06039636643722568
872,3227,0.06039636643722568
873,4849,0.06039488966318235
874,2301,0.06039415130324221
875,2342,0.06038086391082211
876,814,0.06038012589378476
877,2495,0.06037643607919824
878,4894,0.06037496027963139
879,2328,0.060369057802761826
880,2362,0.060369057802761826
881,2261,0.06036832007429947
882,2373,0.06036758236386744
883,728,0.06035946873892697
884,2278,0.06035946873892697
885,2407,0.06035356929054013
886,2277,0.060352831940575676
887,4112,0.06034545943172656
888,2776,0.06033882571362265
889,2778,0.06033882571362265
890,4077,0.060332930299588416
891,2304,0.06032556265188243
892,4139,0.06032408933826672
893,2043,0.060321879502771875
894,2044,0.060321879502771875
895,1330,0.06031672384952565
896,2255,0.060305678988231845
897,2780,0.06030494280796416
898,4864,0.060299790049313996
899,790,0.06028507273259787
900,2459,0.06028507273259787
901,450,0.060284337055341995
902,422,0.06028286575469511
903,2983,0.06027551032858694
904,4207,0.06027551032858694
905,1576,0.06027109793443383
906,1510,0.06026668618624114
907,4206,0.06026521574703249
908,3157,0.06025271991023076
909,769,0.06024831085201356
910,1040,0.06024537183833752
911,4459,0.06023876010584462
912,2798,0.0602372910290334
913,4254,0.06023435309036372
914,1304,0.06022627523651614
915,3155,0.060221870047543584
916,4431,0.06021893361289222
917,4108,0.06021673147482234
918,124,0.060213795541253765
919,2329,0.06020719073735527
920,1161,0.06020425573402881
921,3158,0.060196919477480994
922,2834,0.060196185950161456
923,2339,0.0601947189491513
924,2341,0.06019031837510509
925,1833,0.06018958500865073
926,1734,0.060185918444425494
927,2843,0.06018151915697143
928,2674,0.060178586655946595
929,4141,0.060176387467719146
930,4145,0.060170523751522535
931,135,0.06016392843659039
932,1403,0.06015293945740587
933,84,0.06013829372808726
934,937,0.06012877782781747
935,4835,0.060127314110444384
936,2381,0.060126582278481014
937,1395,0.060120728264044396
938,992,0.06011341234880382
939,2775,0.06009293725518819
940,962,0.06009001338036735
941,2631,0.060083435702209954
942,2633,0.060083435702209954
943,2823,0.06008124346282017
944,4897,0.060073206620213294
945,3153,0.06005567915192628
946,3173,0.06005567915192628
947,2679,0.06005494906270515
948,3136,0.06005494906270515
949,1134,0.060046919252695424
950,1215,0.06004545951793463
951,969,0.060041810491516356
952,1507,0.06002648942245768
953,1517,0.060024301336573514
954,994,0.06000971817298348
955,133,0.06000170045304928
956,4437,0.05999514209375759
957,4438,0.05999514209375759
958,2397,0.05998275799264179
959,4107,0.059979116582890166
960,4105,0.059977660142780824
961,4106,0.059977660142780824
962,1405,0.05997620377340165
963,143,0.05997547561523426
964,3201,0.059969650986342944
965,2404,0.05996892298727785
966,3065,0.059957277405573356
967,2667,0.059950001213562774
968,3197,0.05994927369149181
969,3181,0.05994636377977599
970,2749,0.05994418153136755
971,1189,0.0599354541263255
972,2253,0.05993472695728134
973,1263,0.059926002304846245
974,3250,0.05992236778262979
975,2995,0.05992018728090923
976,3193,0.059915100060642816
977,396,0.0599129200878076
978,1106,0.059910740273600466
979,2959,0.05989911727616646
980,1920,0.05989621223143703
981,2306,0.05989621223143703
982,4837,0.05989475981473848
983,1610,0.05989330746847721
984,3023,0.05989185519264809
985,4129,0.059891129081143996
986,4176,0.05988604679355073
987,4177,0.05988604679355073
988,4178,0.05988604679355073
989,4219,0.05988604679355073
990,1135,0.059883868934333825
991,4825,0.059858472276076
992,1452,0.05985557117239374
993,2179,0.05985339552916944
994,1101,0.05985049491755413
995,1102,0.05985049491755413
996,20,0.059847594587063714
997,21,0.059847594587063714
998,22,0.059847594587063714
999,2750,0.059845419523659536
1000,3750,0.059845419523659536
1001,3127,0.059843969569220334
1002,3204,0.059843969569220334
1003,3238,0.059843969569220334
1004,377,0.05984324461834789
1005,378,0.05984324461834789
1006,3128,0.05984324461834789
1007,1248,0.05983237246257449
1008,455,0.05982512655315232
1009,2307,0.05982440205873448
