,nodes,CnC
107,63,0.4142988084326306
108,139,0.4142988084326306
109,265,0.4142988084326306
110,252,0.4139194139194139
111,420,0.4139194139194139
112,141,0.41354071363220496
113,266,0.41354071363220496
114,53,0.41316270566727603
115,59,0.41316270566727603
116,182,0.41316270566727603
117,243,0.41278538812785387
118,251,0.41278538812785387
119,9,0.4124087591240876
120,181,0.4124087591240876
121,382,0.4124087591240876
122,162,0.41203281677301734
123,375,0.41203281677301734
124,405,0.41203281677301734
125,406,0.41203281677301734
126,429,0.41203281677301734
127,155,0.4116575591985428
128,395,0.4116575591985428
129,430,0.4109090909090909
130,211,0.410535876475931
131,32,0.4101633393829401
132,203,0.4101633393829401
133,204,0.4101633393829401
134,209,0.4101633393829401
135,210,0.4101633393829401
136,199,0.4097914777878513
137,240,0.4097914777878513
138,81,0.40942028985507245
139,84,0.40942028985507245
140,87,0.40942028985507245
141,100,0.40942028985507245
142,131,0.40942028985507245
143,134,0.40942028985507245
144,137,0.40942028985507245
145,283,0.40942028985507245
146,387,0.40942028985507245
147,96,0.4090497737556561
148,117,0.4090497737556561
149,123,0.4090497737556561
150,140,0.4090497737556561
151,179,0.4090497737556561
152,198,0.4090497737556561
153,92,0.4083107497741644
154,365,0.4083107497741644
155,125,0.40794223826714804
156,49,0.4072072072072072
157,353,0.4072072072072072
158,264,0.40684068406840684
159,267,0.40684068406840684
160,299,0.40684068406840684
161,250,0.4064748201438849
162,298,0.4064748201438849
163,307,0.4064748201438849
164,431,0.4064748201438849
165,337,0.4053811659192825
166,392,0.4053811659192825
167,249,0.4050179211469534
168,290,0.4050179211469534
169,384,0.4050179211469534
170,390,0.4050179211469534
171,219,0.40465532676812893
172,106,0.40429338103756707
173,124,0.4032114183764496
174,138,0.4032114183764496
175,242,0.4032114183764496
176,370,0.4032114183764496
177,82,0.4028520499108734
178,85,0.4028520499108734
179,88,0.4028520499108734
180,128,0.4028520499108734
181,132,0.4028520499108734
182,135,0.4028520499108734
183,118,0.40213523131672596
184,119,0.4017777777777778
185,175,0.4010647737355812
186,394,0.4010647737355812
187,422,0.4010647737355812
188,14,0.40070921985815605
189,207,0.4003542958370239
190,389,0.4003542958370239
191,415,0.4003542958370239
192,423,0.4003542958370239
193,427,0.4003542958370239
194,270,0.4
195,379,0.4
196,408,0.4
197,418,0.4
198,417,0.39964633068081346
199,419,0.39964633068081346
200,284,0.3992932862190813
201,107,0.3989408649602824
202,241,0.3989408649602824
203,409,0.3989408649602824
204,426,0.3989408649602824
205,432,0.3989408649602824
206,105,0.3985890652557319
207,184,0.3985890652557319
208,272,0.3985890652557319
209,424,0.3985890652557319
210,411,0.39823788546255506
211,273,0.397887323943662
212,428,0.397887323943662
213,150,0.3975373790677221
214,413,0.3975373790677221
215,147,0.39718804920913886
216,148,0.39718804920913886
217,149,0.39718804920913886
218,371,0.39718804920913886
219,378,0.39718804920913886
220,401,0.39718804920913886
221,97,0.3968393327480246
222,144,0.3968393327480246
223,145,0.3968393327480246
224,151,0.3968393327480246
225,268,0.3968393327480246
226,301,0.3968393327480246
227,414,0.3968393327480246
228,23,0.39649122807017545
229,143,0.39649122807017545
230,146,0.39649122807017545
231,388,0.39649122807017545
232,393,0.39649122807017545
233,396,0.39649122807017545
234,397,0.39649122807017545
235,398,0.39649122807017545
236,399,0.39649122807017545
237,400,0.39649122807017545
238,402,0.39649122807017545
239,403,0.39649122807017545
240,404,0.39649122807017545
241,410,0.39649122807017545
242,412,0.39649122807017545
243,416,0.39649122807017545
244,20,0.39614373356704646
245,21,0.39614373356704646
246,269,0.39614373356704646
247,313,0.3951048951048951
248,38,0.39270199826238056
249,104,0.39100346020761245
250,192,0.39100346020761245
251,11,0.39066551426101986
252,165,0.39066551426101986
253,68,0.3896551724137931
254,164,0.3896551724137931
255,276,0.3886500429922614
256,172,0.3873179091688089
257,346,0.386986301369863
258,317,0.3866552609067579
259,336,0.3866552609067579
260,292,0.3850085178875639
261,171,0.3837011884550085
262,277,0.3833757421543681
263,177,0.3827265029635902
264,176,0.38079191238416177
265,183,0.3798319327731092
266,166,0.3795130142737196
267,230,0.3788767812238055
268,274,0.37635303913405493
269,109,0.37603993344425957
270,196,0.37603993344425957
271,262,0.37572734829592686
272,253,0.3754152823920266
273,112,0.375103734439834
274,281,0.3747927031509121
275,282,0.3747927031509121
276,111,0.37355371900826445
277,311,0.3723228995057661
278,27,0.3717105263157895
279,296,0.3717105263157895
280,344,0.3701883701883702
281,35,0.3698854337152209
282,89,0.3695829926410466
283,185,0.3695829926410466
284,197,0.3695829926410466
285,245,0.369281045751634
286,247,0.369281045751634
287,153,0.3689795918367347
288,25,0.36807817589576547
289,341,0.36718115353371245
290,127,0.36658556366585565
291,189,0.36658556366585565
292,239,0.36658556366585565
293,15,0.3659919028340081
294,286,0.3624699278267843
295,142,0.3607342378292099
296,297,0.3607342378292099
297,103,0.3601593625498008
298,338,0.35987261146496813
299,213,0.35958631662688945
300,31,0.35930047694753575
301,34,0.35901509134233517
302,37,0.35901509134233517
303,191,0.35901509134233517
304,237,0.35901509134233517
305,51,0.3578780680918448
306,194,0.3578780680918448
307,340,0.35731225296442687
308,65,0.3570300157977883
309,315,0.3570300157977883
310,328,0.35674822415153906
311,332,0.35674822415153906
312,152,0.35646687697160884
313,314,0.35646687697160884
314,318,0.35646687697160884
315,323,0.35646687697160884
316,329,0.35646687697160884
317,356,0.35646687697160884
318,361,0.35646687697160884
319,316,0.3561859732072498
320,324,0.3561859732072498
321,325,0.3561859732072498
322,330,0.3561859732072498
323,331,0.3561859732072498
324,333,0.3561859732072498
325,342,0.3561859732072498
326,57,0.35590551181102364
327,229,0.35590551181102364
328,95,0.3556254917387884
329,218,0.3556254917387884
330,263,0.3556254917387884
331,98,0.35478806907378335
332,193,0.35478806907378335
333,222,0.35395458104933436
334,308,0.35395458104933436
335,357,0.35229929851909586
336,201,0.35202492211838005
337,80,0.35120435120435123
338,83,0.35120435120435123
339,86,0.35120435120435123
340,130,0.35120435120435123
341,133,0.35120435120435123
342,136,0.35120435120435123
343,122,0.35093167701863354
344,39,0.3498452012383901
345,254,0.3487654320987654
346,232,0.34822804314329736
347,224,0.3479599692070824
348,154,0.3476923076923077
349,169,0.3468917881811205
350,227,0.34662576687116564
351,354,0.3458301453710788
352,275,0.34477498093058734
353,94,0.34424980959634427
354,364,0.34424980959634427
355,436,0.34424980959634427
356,437,0.34424980959634427
357,372,0.34372623574144484
358,99,0.3434650455927052
359,3,0.34294385432473445
360,248,0.34294385432473445
361,114,0.34268385140257773
362,359,0.34268385140257773
363,163,0.34087481146304677
364,255,0.3390847711927982
365,158,0.33857677902621724
366,156,0.3383233532934132
367,226,0.3383233532934132
368,446,0.3383233532934132
369,447,0.3383233532934132
370,368,0.33756534727408516
371,225,0.3373134328358209
372,285,0.337061894108874
373,288,0.337061894108874
374,200,0.33655994043186893
375,202,0.33605947955390336
376,214,0.33605947955390336
377,256,0.33605947955390336
378,257,0.33605947955390336
379,258,0.33605947955390336
380,259,0.33605947955390336
381,260,0.33605947955390336
382,261,0.33605947955390336
383,367,0.33580980683506684
384,279,0.33556050482553823
385,355,0.33556050482553823
386,360,0.33556050482553823
387,190,0.3343195266272189
388,438,0.3333333333333333
389,448,0.3328424153166421
390,363,0.3313782991202346
391,439,0.3313782991202346
392,215,0.32992700729927005
393,178,0.32777374909354606
394,352,0.32753623188405795
395,29,0.32611832611832614
396,60,0.32494608195542773
397,74,0.3242467718794835
398,380,0.3242467718794835
399,43,0.3235504652827487
400,304,0.3223965763195435
401,377,0.3223965763195435
402,376,0.32193732193732194
403,381,0.32193732193732194
404,305,0.3217081850533808
405,73,0.3212508884150675
406,440,0.3212508884150675
407,441,0.3212508884150675
408,385,0.3203401842664777
409,45,0.32011331444759206
410,28,0.31943462897526503
411,373,0.31898376852505295
412,374,0.31898376852505295
413,46,0.31853417899929526
414,47,0.31853417899929526
415,18,0.3183098591549296
416,433,0.3178621659634318
417,434,0.3178621659634318
418,435,0.31674842326559216
419,289,0.31608391608391606
420,443,0.3154221912072575
421,442,0.31520223152022314
422,216,0.31150930392832527
423,217,0.31150930392832527
424,205,0.3108665749656121
425,271,0.30937713894592744
426,238,0.30396772024209817
427,386,0.301937207748831
428,445,0.3009320905459387
429,33,0.293888166449935
430,444,0.2918011620400258
431,108,0.2857142857142857
432,449,0.28535353535353536
433,450,0.28535353535353536
434,110,0.28391959798994976
435,302,0.255800792303339
436,157,0.2536475869809203
437,160,0.2536475869809203
438,161,0.2536475869809203
439,76,0.2518105849582173
440,75,0.25139043381535037
441,42,0.24511930585683298
442,44,0.24511930585683298
443,40,0.24498644986449863
444,41,0.24498644986449863
445,77,0.24498644986449863
446,78,0.24498644986449863
447,79,0.24498644986449863
448,72,0.24485373781148428
449,452,0.23991507430997877
450,451,0.22233152975897688
451,303,0.2037871956717764
452,278,0.2025997310623039
